id,type,name,date_of_birth,date_of_death
g.11_yy2x0c,people.person,Flemming Nordkrog,1972-05-02,
g.11b60wzbf9,people.person,Thomas Mera Gartz,1944-04-04,
g.11b6dy726s,people.person,Lina Sundén,1981,
g.11b6nhqjxp,people.person,Atanas Golomeev,1947-07-05,
g.11b6tfnhp0,people.person,Georges Bardawil,1943,
g.11b6y7w7yj,people.person,진용욱,1975-05-30,
g.11b6zny5wc,people.person,Maodo Lo,1992-03-12,
g.11b7339k96,people.person,Jason Kasdorf,1992-05-18,
g.11b7c0hryf,people.person,Yves Peneau,1920,
g.11c3khsvw4,people.person,Arnaud Serre,1976-07-21,
g.11dyhyz_8,people.person,Greta Bjerke,1910-03-20,
g.11dyj9h9v,people.person,Mikko Korsbäck,1976-04-27,
g.11dyk60x4,people.person,Björn Thelin,1942-06-27,
g.11dyk8vsw,people.person,Maggy Dussauchoy,1924-01-05,
g.11dyk_ncl,people.person,Henry Meyer,1947-07-26,
g.11dykjlpm,people.person,Tonny Roth,1943-11-30,
g.11dykv762,people.person,Aston Taminsyah,1997,
g.11dykzstq,people.person,Håkan Lundberg,1965,
g.11dyl1hj2,people.person,Thor Hartman,1936-01-15,2003-09-09
g.11dym00rz,people.person,Sten Larsson,1912-06-19,1986-10-26
g.11vjpd_ny,people.person,Dominique Delpierre,1948-04-18,
g.11vk8tyrl,people.person,Vitaly Saltykov,1970-12-09,
g.11x7vhnk6,people.deceased_person,Niels Juel,1896-09-05,
g.120_4l4r,people.person,Gigi Venegoni,1951-08-08,
g.120_fst1,people.person,Reiner Wirsching,1963-01-18,
g.120_xg3b,people.person,Frank Willy Utgård,1966-09-22,
g.120hhrmk,people.deceased_person,Anton Soini,1888-12-09,1961-04-29
g.120hhwx5,people.person,Владимир Иванович Бельский,1866,1946
g.120kg_8z,people.person,Alexander Baum,1981-06-19,
g.120ktdln,people.deceased_person,Marian Jastrzebski,1897-09-06,1985-12-29
g.120l7rs3,people.person,Zbigniew Łapiński,1947-11-12,
g.120ld98r,people.person,Mathilde Weinandy,1950-12-09,
g.120m0fbv,people.person,Berthold Budell,1929-11-23,
g.120mc2sc,people.person,Chiaki Saito,1990-10-22,
g.120mhzdm,people.deceased_person,John Costello,1878-08-27,1946-01-29
g.120n38wn,people.deceased_person,Andrei Pavlenko,1939,1970
g.120nf9v9,people.person,Eiliv Odde Hauge,1913-11-10,1971
g.120nw207,people.person,Lady Zu,1958-07-05,
g.120p457m,people.person,Adam-Claus Eckert,1946-08-08,
g.120phhdz,people.person,Walther Boecker,1952,
g.120qdgnr,people.person,Hans Schulz,1942-12-04,
g.120qdpb5,people.person,David Perry,1970-01-26,
g.120r4l5l,people.person,Jörg Hillmer,1966-05-21,
g.120r4yn6,people.person,Тимур Йосипович Коган,1943-09-16,
g.120s1th8,people.person,Guy Selvester,1964-08-06,
g.120sd7yj,people.person,Ralf Strogies,1966-09-18,
g.120svmht,people.person,Bartłomiej Krauz,1975-03-09,
g.120t4cb1,people.person,Max Kolb,1889-02-28,
g.120t4m0x,people.person,Sue Kiel,1976-03-18,
g.120vn7_c,people.person,Mizue Takada,1960-06-23,
g.120vn7kz,people.person,国安修二,1958-08-06,
g.120wkl0y,people.person,Max Kölges,1880-10-29,1973-01-05
g.120y861d,people.person,Manfred Hamm,1944,
g.120yf3c2,people.person,Urszula Kiebzak,1955-12-29,
g.120ykz11,people.deceased_person,Alfred Gramsch,1894-10-26,1988-09-15
g.120z6f57,people.deceased_person,Valentin Stanič,1774-02-12,1847-04-29
