id,type,name,date_of_birth,date_of_death
g.121qmc7d,people.person,Reinhold Coenen,1941-12-31,
g.121qyc3x,people.deceased_person,Maurice Liber,1884,1956
g.121r28w5,people.person,弦本悠希,1989-06-16,
g.121r_b0n,people.person,Jan Bógdoł,1930-07-03,
g.121rpw6x,people.person,Knut Pettersen,1937-12-01,2005-04-14
g.121t16w4,people.person,Wado,1977-07-05,
g.121v7mdg,people.person,Charlotte Kann,1937-04-23,
g.121w180_,people.person,Laura Stumper,1984-06-06,
g.121w1h8_,people.person,André Mouézy-Éon,1880-06-09,1967-10-23
g.121xcpg2,people.person,Karl-Heinz Kretschmer,1948,
g.121ysv4f,people.person,眞下貴之,1991-04-19,
g.121zjm2x,people.person,Giovanni Rinaldo,1720,1795
g.1220fnvl,people.person,Keisuke Sohma,1986-10-30,
g.12221khr,people.person,Dieter Claußen,1936-07-10,
g.12221t_c,people.person,Gian Piero Alloisio,1956,
g.1222j8c_,people.deceased_person,Karl Flodin,1858-07-10,1925-11-29
g.1223wk9s,people.person,Michael Dei-Anang,1909,1977
g.1224n7y8,people.person,Carl Kühn,1873,1942
g.12257sm4,people.person,神戸蘭子,1982-04-14,
g.1225d_z0,people.person,Edward Bugajski,1903-05-15,
g.1226g6zn,people.person,奥野敦子,1957-10-30,
g.12271t39,people.person,Tom-Patric Kimmel,1990-05-05,
g.12276wq9,people.person,Mari Möldre,1992-09-16,
g.1228xc1z,people.person,Toshimasa Suzuki,1966,
g.1229c9zj,people.person,Edward Tennyson Reed,1860,1933-07-12
g.1229d6_0,people.person,Patrick Tenev,1974-12-03,
g.1229djsb,people.person,Zuzana Onufráková,1981-12-10,
g.122_4mq0,people.person,加藤大祐,1977-08-23,
g.122bfv0n,people.person,Richard Prause,1968-03-09,
g.122cntg_,people.person,Karina Beuthe,1969,
g.122d82p7,people.person,Claus Parge,1951-01-10,
g.122d89c3,people.person,Alessandro Passerin d'Entrèves,1902,
g.122dkkcv,people.person,Brigitta Martens,1961-04-07,
g.122dkvkk,people.person,Taro Kawano,1960-04-11,
g.122drz9r,people.person,Zdeněk Tyc,1956-04-16,
g.122ds89m,people.person,Douglas Spradley,1966-09-14,
g.122fj2pp,people.person,Wendelin Morgenthaler,1888-10-18,1963-04-22
g.122jdvfx,people.person,笹田 貴之,1979-08-07,
g.122kcc50,people.person,Arda Mandikian,1924-09-01,2009-11-08
g.122kccjs,people.person,Jay M. Savage,1928-08-26,
g.122kcczj,people.person,Volker Feick,1939-03-31,
g.122l819r,people.deceased_person,Eduard Bernoth,1892-06-01,1972-01-04
g.122ldz2t,people.person,Rein Dool,1933-02-03,
g.122mqfdw,people.person,Marcela Laiferová,1945-07-14,
g.122n0636,people.person,Claudio Cadonau,1988-07-04,
g.122ntty8,people.person,松尾 佳子,1944-03-05,
g.122pk8jl,people.person,Mohamed Merouazi,1973,
g.122pkz6y,people.deceased_person,Josef Laurenz Kunz,1890,1970
g.122q9tbb,people.person,Reginaldo Leme,1948-01-03,
g.122qgm9d,people.deceased_person,小山作之助,1864-01-19,1927-05-27
g.122qmhrc,people.person,町支寛二,1952-05-05,
g.122qxp07,people.person,Andrea Sauvigny,1960-12-30,
g.122rjvtx,people.person,Valentino Knowles,1988-08-16,
g.122sg38q,people.person,Gerhart Wiesenhütter,1912-08-12,1978-09-15
g.122sgfd_,people.person,Michael Eckhardt,1949-03-26,
g.122t10sw,people.deceased_person,Gernot Bock-Stieber,1892-08-25,1943
g.122tbsyr,people.person,Jan Glæsel,1958-08-21,
g.122tvd58,people.person,Andrzej Kasprzyk,1976-03-20,
g.122v3j0l,people.person,Anne Breitreiner,1984-09-07,
g.122v3js4,people.person,Stefan Lehner,1985-07-19,
g.122vl4v8,people.person,Benjamin Stauder,1987-10-30,
g.122wh4kk,people.person,Arno Richter,1907-02-15,1979-03-23
g.122ymvk5,people.person,Jarbas Lopes,1964,
g.12307h7c,people.person,Anibal Massaini Neto,1945,
g.1230c_q9,people.person,新川博,1955-07-26,
g.1230zz6h,people.person,Sigurd Remy,1939-03-22,
g.1232c5fp,people.deceased_person,Masamichi Rōyama,1895,
g.12333njr,people.person,Cristina Carvalhal,1966-09-11,
g.1233860h,people.deceased_person,Walther Böttcher,1901-04-01,1983-03-26
g.1233x01t,people.person,Yoko Fujita,1980-06-10,
g.1234hhgj,people.person,Сергей Александрович Монахов,1991-05-20,
g.1234nhk0,people.person,V. V. Sobolev,1915,1999-01-07
g.1234yx6b,people.person,Frédéric Rothen,1976-01-26,
g.1235q921,people.deceased_person,J.A. Holman,1901-04-17,1980-04-20
g.12377419,people.person,Georg Lewandowski,1944-08-19,
g.1237_knf,people.person,Peter Letzgus,1941-12-01,
g.1239_9vr,people.person,Yano Tatsumi,1949-04-21,
g.1239jd16,people.person,Marco Rentzsch,1966-01-23,
g.125n3f8ds,people.deceased_person,Dinu Stelian,1912-04-12,1997-09-11
g.1269n0zl0,people.person,Eugene Beier,1940-01-30,
g.12b02gsb5,people.person,Flemming Quach,1992-04-11,
g.12dpws_gl,people.person,Hans Windisch,1881,1935
g.12hhhcqww,people.deceased_person,Gurgen Janibekyan,1897-05-30,1978-09-27
g.12mb378l_,people.deceased_person,V. Fëre,1902-05-20,1971-09-02
g.12mkz58qn,people.person,Bena Lobo,1972-09-09,
g.12nx32whx,people.person,岡本 螢,1956,
g.12qhkmw61,people.deceased_person,Luigi Sarullo,1906,1972
g.12z65gzwm,people.person,Kim Na-hee,1988-04-06,
g.155pnc8s,people.person,端慧太子,1730-08-09,1738-11-23
g.155r01cb,people.person,Yang Liu,1981,
g.155r27l8,people.person,王菁華,1972-11-04,
g.155s33ln,people.person,Lai Kent,1944-09-09,
g.1hb_dc6k6,people.person,Marie Klåpbakken,1985-07-01,
g.1hb_ddy4k,people.person,Israel Getzler,1920,
g.1hb_g_7jt,people.person,Takeshi Asada,1956-02-18,
g.1hc0h2jsn,people.person,Martina Smuková,1974,
g.1hg0b0_1b,people.person,Djair Warni,1945-05-13,
g.1hhzg8bkh,people.person,王蓉蓉,1961-04-18,
g.1pzpdj522,people.person,Claus Hubalek,1926-03-18,1995-05
g.1q54w7mm9,people.person,Elias Caspar Reichard,1714,1791
g.1q5bfh2dj,people.person,Vidu Gunaratna,1980-02-24,
g.1q5brlmgs,people.person,Chai Romruen,1989-02-08,
g.1q6g4_6wn,people.person,丁嵐,1964,
g.1q6j5ryh7,people.deceased_person,Pierre Boileau,1906-04-28,1989-01-16
g.1q6m0lw36,people.deceased_person,Rūta Skujiņa,1907-05-28,1964-04-16
g.1q6mr55mz,people.person,Иван Валерьевич Миляев,1963-06-16,
g.1s067zlrc,people.person,Komlós András,1922-01-19,2000
g.1ywpnk8x0,people.person,Ahmet İhsan Tokgöz,1868,1942
g.1ywpnrw1k,people.person,桜井美南,1997-05-17,
g.1yxkhf4r0,people.person,Maman,1980-07-30,
g.1z2v7zmxd,people.person,Danila Korsuntsev,1973,
m.01008l96,people.deceased_person,Mohamed Guessous,1938,2014-02-07
m.0100bf1r,people.deceased_person,Hiram Batchelder,1838-12-14,1911-05-15
m.0100gs1j,people.person,Gloria Tapia,1972-03-05,
m.0100nsv3,people.person,Czesław Spychała,1917-01-01,1994-12-25
m.0100q5c8,people.person,Natalio C. Ecarma III,1955-06-03,
m.01010hn4,people.person,Anara Atanes,1988-02-08,
m.010115ng,people.person,Arthur de Pins,1977-09-22,
m.01012_my,people.person,Gabriel Casler,2011,
m.01012y6h,people.person,Caleb Herbert,1991-10-12,
m.0101bnf4,people.person,Ruslan Baysarov,1968,
m.0101cnwy,people.person,Snehlata Verma,1944,
m.0101r6j8,people.person,Kayla McBride,1992-06-25,
m.01029fb9,people.person,Love Lundell,1981,
m.0102c8r0,people.person,Estefanía Craciún,1987-01-01,
m.0102g8nx,people.deceased_person,Tex Warrington,1921-03-21,1993-09-21
m.0102kcyz,people.person,Neil C Livingstone,1946-08-03,
m.0102ktx4,people.person,Agostino Bausa,1821-02-23,1899-04-15
m.0102lwv8,people.person,Hamad Abdulmanem Al Dakheel,1991-03-06,
m.0102pkzb,people.person,Alexa Bliss,1991-08-09,
m.0102qgg2,people.person,Mohamed Ali Yacoubi,1990-10-05,
m.0102y1xh,people.person,Alexander Yurevich,1997,
m.0102zzml,people.person,Boris Babitzin,1978,
m.01032j4s,people.deceased_person,Johann Friedrich Eck,1767,1838
m.01033qsk,people.person,Angela Maas,1959-01-13,
m.01033ycy,people.deceased_person,Josef Valckenberg,1841-11-13,1904-03-18
m.0103__ty,people.person,Yoandir Puga,1988-01-03,
m.0103wsj6,people.person,Leonardo Berti,2006,
m.0104cqx5,people.person,Bergur Løkke Rasmussen,1990,
m.0104fvzp,people.deceased_person,George Robert Lunz,1909-02-27,1969-12-18
m.0104gj2l,people.person,Iris Jessie Bos,2004-02-05,
m.0104m,people.deceased_person,Abd ar-Rahman I.,0731,0788-09-30
m.0104mv_h,people.person,Dan Chen Huai,1943-09,
m.01050v3l,people.person,Juan Zapata,1977,
m.0105916s,people.person,Roberto Fandiño,1929-09-28,2009-07-26
m.0105kdt8,people.deceased_person,Herbert Fritz,1916-10-27,1996-10-11
m.0105l1rr,people.person,Harry Gooney,1910-10-08,1978-06-11
m.0105lc_p,people.person,SHY & DRS,1984-11-02,
m.0105mg7s,people.person,Elisa Kreisinger,1986,
m.0105rpg9,people.person,Elizabeth Jaden Parisi,2010-05-22,
m.0105tfl4,people.person,Percy Bell,1892-07-26,1956-02-04
m.01060069,people.person,Lauri Heiskari,1983-09-08,
m.01062w9l,people.deceased_person,Lee Wainer,1905-03-28,1979-11-11
m.01067ctp,people.deceased_person,Bernard Frank Riess,1907-04-28,1995-07-03
m.01067pnj,people.deceased_person,Julio Le Riverend Brusone,1912-12-22,1998-05-12
m.01075c92,people.person,Chris Jackson,1991-08-09,
m.01075fh5,people.person,Maxim Hooker,2013,
m.01078r03,people.person,María Fux,1922-01-02,
m.0107_tm8,people.person,Cesare Procaccini,1953,
m.0107h9cd,people.person,Juliette Laurent,1991-04-13,
m.0107yth7,people.person,Felicity Leydon-Davis,1994-06-22,
m.0107zcmz,people.person,Maddie Green,1992-10-20,
m.01082336,people.person,Sasha Norén,2009,
m.01082sjy,people.person,Blaine Hardy,1987-03-14,
m.010832q_,people.person,Peter Podlunšek,1970-05-25,
m.01084xbv,people.person,Xu Dong,1991-02-17,
m.01086g0t,people.person,Michael Rochelle,1950,
m.010880qj,people.person,Ron Walters,1950-06-29,
m.0108bpzx,people.person,Jean Kazandjian,1938-02-10,
m.0108jp93,people.person,John Smith Athelstane,1813,1886
m.0108k4ps,people.deceased_person,Rhondda Alder Kelly,1926-04-24,2014-04-05
m.0108t9t5,people.person,Gaétan Barrette,1956-07-05,
m.0108xc4s,people.deceased_person,Sir John Harleston,1511-05-18,1569-02-28
m.0109084f,people.person,Rai Takahashi,2009-02-04,
m.0109snsn,people.person,Haruka Kobayashi,1985-09-26,
m.010b08k7,people.person,Bhaskar Jyoti Mahanta,1963-01-24,
m.010b7qgp,people.person,Ayala Short,2012,
m.010b_w_c,people.deceased_person,Klaus Schlesinger,1937-01-09,2001-05-11
m.010bc43_,people.person,Willie Monroe,1965-11-15,
m.010bq_rd,people.person,Alishia Eller,1989-11-12,2014-04-19
m.010bt9tg,people.person,Valderes Boyle,1972-05-15,
m.010byycx,people.person,Rena Tomabechi,1986-07-19,
m.010bz7t9,people.person,相川 イオ,1992-02-13,
m.010c2gp8,people.person,Andreas Antonopoulos,1972,
m.010cg0n5,people.person,長野 智子,1962-12-24,
m.010cmxpp,people.person,Tsuneo Shiobara,1963-06-12,
m.010d4jwc,people.person,Sara Honda,2007-04-04,
m.010f0_kj,people.person,Mieko Nishio,1947-07-11,
m.010f575g,people.person,Kevin Quackenbush,1988-11-28,
m.010f575q,people.person,Henry Lindblad,1906-02-25,
m.010f57zb,people.person,François Vilamitjana,1846-08-03,
m.010f5lfz,people.person,Gerald Browne,1850-05-14,1910-07-06
m.010f5p70,people.person,Helen Daly,1976-05-26,
m.010f713y,people.person,Ingrid Robeyns,1972,
m.010f7287,people.person,Vi Farrell,1913-08-20,1989-04-22
m.010f8l3q,people.person,Gaston Rousseau,1925-07-15,
m.010f9kq9,people.person,André Wilhelm,1943-02-07,
m.010f9q07,people.person,Willian Osmar de Oliveira Silva,1993-05-16,
m.010fb5p2,people.person,Franco Acosta,1996-03-05,
m.010fc4jt,people.person,John Boyle,1986-10-22,
m.010fcwcx,people.person,Tony Jordan,1965-05-08,
m.010fd_03,people.person,Vernon L. Grose,1928-06-27,
m.010fdgxl,people.person,Alin Badea,1988-06-01,
m.010fdv2g,people.deceased_person,Robert M. Wright,1840-09-02,1915-01-04
m.010ffmcx,people.person,Elisa Cossa,1980-06-03,
m.010ffmjg,people.person,Gerald Dockery,1970-08-17,
m.010fmfp0,people.person,Ragnvald Rasmus Astrup,1872-06-17,
m.010g5v7k,people.person,Louis I. Bredvold,1888-07-20,1977
m.010g5wz7,people.person,Ernest T. DeWald,1891-09-18,1968-10-06
m.010g_8jp,people.person,Shio Mizuhara,1983-10-28,
m.010gl6t5,people.person,Maria Herrijgers,1955-07-03,
m.010gp6mj,people.person,Тимчук Дмитро Борисович,1972-06-27,
m.010gqmks,people.person,Tahar Chaïbi,1946-02-27,2014-04-29
m.010gr0tn,people.person,Tamara Eteimo,1987-07-24,
m.010gr125,people.person,Henri  Delacroix,1784,1807-06-14
m.010grq0t,people.person,Susan Tifft,1951-02-14,2010-04-01
m.010gytcc,people.person,Igor Tikovoï,1993-11-22,
m.010h3w1k,people.person,Lola Johannessen,2010-12,
m.010hclk2,people.deceased_person,Lujza Tyrolerová,1886-03-12,
m.010hfshx,people.person,한길로,1977-10-27,
m.010hhxt5,people.person,Gabriel García Campillo,1979-06-15,
m.010hkpwp,people.person,Steve Hancock,1953-09-10,
m.010hl2k0,people.person,Yaiza Esteve,1994-02-22,
m.010hlnqv,people.person,Tapani Vuorenhela,1947-09-15,
m.010hlp1h,people.deceased_person,Susana López Navia,1910-09-17,1964-05-19
m.010hnct9,people.deceased_person,Jacques-Philippe Bonnaud,1757-09-11,1797-03-30
m.010hnfb9,people.person,Chowdhury Irad Ahmed Siddiky,1970-02-26,
m.010hnlhk,people.person,Eugene Stockton,1934-01-01,
m.010hw62z,people.deceased_person,Stefano Rolla,1937-08-15,2003-11-12
m.010l0crp,people.person,Bill Smith,1968,
m.010l14nn,people.person,Jason Fulford,1973,
m.010l1m9q,people.person,Benjamin Beck,1984-02,
m.010l2jtl,people.person,Isaac Kolstad,1989-12-17,
m.010l5295,people.deceased_person,Carlos Martínez-Barbeito,1913,1997-04-10
m.010l5xcj,people.person,Nadine Wrietz,1975,
m.010ld01g,people.deceased_person,Ham Hyeon-jin,1940,1977
m.010lrhrf,people.person,Madeleine M. Joullié,1927-03-29,
m.010lygln,people.person,Roger Miller Rojas,1993-03-08,
m.010nrgx0,people.person,Gilvan Souza Correa,1989-11-10,
m.010nv16h,people.person,Claude Budin-Juteau,1954-10-02,
m.010nx057,people.person,Josef Spitzer,1937-03-01,
m.010p0rj6,people.person,Paul Skidmore,1978-08-24,
m.010p65wc,people.person,Simon Huck,1982-11-05,
m.010p95jy,people.person,Arlette Chabot,1954,
m.010pfcxx,people.person,Rakesh Kumar,1982-04-15,
m.010pfybk,people.person,Rodolfo Esquivel Landa,1959-06-09,
m.010pg1gv,people.person,Rafael García Tinajero,1960-02-19,
m.010pg1p5,people.person,Larry Glenn,1947-07-07,
m.010pgfjd,people.person,María Hilaria Domínguez,1953-03-12,
m.010phd8d,people.person,Daniel Krejčí,1992-04-27,
m.010pjfly,people.person,Andrej Kral,1969,
m.010pq798,people.person,Angelina Jordan,2006,
m.010pq7s_,people.deceased_person,William Ford Nichols,1849-06-09,1924-06-05
m.010pr0q4,people.person,Ayabulela Magqwaka,1996-01-12,
m.010prwq6,people.person,Markus Dicklhuber,1976,
m.010ptc_r,people.person,Jeremy VanSlyke,1989-03-28,
m.010pzldw,people.person,Kyle Herranen,1977-07-05,
m.010q0d16,people.deceased_person,Arnold Korff,1917,1992
m.010q4n44,people.person,Marcin Juchniewicz,1978-10-05,
m.010q7yrn,people.person,Nick Hein,1984-04-24,
m.010qbqcm,people.person,Marty Kain,1988-05-16,
m.010qd4l_,people.person,Chloé Paquet,1994-01-07,
m.010qhchs,people.person,Armando Mook,1894,1942
m.010qhwhw,people.person,Alex Foster,1993-09-25,
m.010qj42j,people.deceased_person,Helen Hart,1900-09-02,
m.010qj51v,people.person,Kwadwo Poku,1992-02-19,
m.010qjl36,people.deceased_person,Neville Chapman,1941-09-15,1993-10-14
m.010qk2bx,people.person,Francesco Saverio Cavallari,1809,1896
m.010qk2d0,people.person,John McMenemy,1908,1983
m.010qlyzy,people.person,Pablo Pavón Vinales,1945-08-27,
m.010qn_5v,people.person,Marshall Tuck,1973-07-28,
m.010qnjz1,people.person,Oliver Farr,1988-03-25,
m.010qp2vh,people.deceased_person,George Philip Jr.,1912-04-14,1945-06-16
m.010qpz99,people.person,Ernst Dietz,1943-05-27,
m.010qql3m,people.deceased_person,Armin Dassler,1929-09-15,1990-10-14
m.010qrm9y,people.person,Nicolás Covatti,1988-06-19,
m.010qrnrt,people.person,Grażyna Szmacińska,1953-01-29,
m.010qth_c,people.person,Kuniaki Yagura,1959-04-07,
m.010qw4my,people.person,Giulia Gubellini,1989-11-01,
m.010qwcfv,people.person,Errol Alcott,1955-12-02,
m.010qwqbz,people.person,Ed Nuttall,1993-07-15,
m.010qxfsk,people.person,Dan Bowser,1988-03-11,
m.010r0bd2,people.person,Emma Howard,1952-07-20,
m.010r19br,people.person,Marie Vieillevie,1983,
m.010r1qgy,people.person,Abdel Aziz Samba Lô,1989-12-27,
m.010r2xhl,people.person,Himid Mao Mkami,1992-11-15,
m.010r3m0f,people.person,Grayson Greiner,1992-10-11,
m.010r5vvw,people.person,Maria Teresa d' Orey de Castro Froes,1980-01-20,
m.010r61_4,people.person,Paul Julian,1929-10-12,
m.010r627c,people.deceased_person,Leslie C. Cornish,1854-10-08,1925-06-24
m.010r7k09,people.person,Andrey Ilyin,1985-07-16,
m.010r9lqc,people.person,Adrian Künzi,1973,
m.010rntxd,people.person,Chris Parkinson,1981,
m.010s0xl0,people.person,Ian Porter,1988-04-04,
m.010s1gr9,people.person,Nélson Barbosa Conceição,1988-01-01,
m.010tz12r,people.person,大沢樹生,1969-04-20,
m.010vf4f8,people.person,Josh Shockley,1989-11-15,
m.010vq8hq,people.deceased_person,Vasily Danilewsky,1852-01-13,1939-02-25
m.010vr0xn,people.person,פרמיסל קובאר,1985-10-14,
m.010vty6z,people.deceased_person,Edoardo Severgnini,1904-05-13,1969-02-06
m.010vvrmx,people.person,Bob Higgins,1925-04-21,
m.010vyflx,people.person,Goncalo Amaral,1959-10-02,
m.010w1hqg,people.deceased_person,Yamyam,1945,2005-12-05
m.010w_5wh,people.person,Katherine Angier,1954-06-10,
m.010wfrq1,people.person,竹本 昇,1965-08-29,
m.010wtkxq,people.person,Gerardo Zamora,1977,
m.010wystb,people.person,abelwike,1983-03-11,
m.010x012q,people.person,Anna Ivanovna Opanasenko-Sumskaya,1933-10-14,
m.010x0_2f,people.person,Ned Van Buren,1882-08-27,1969-04-04
m.010x4r3c,people.person,Maria Grazia Sandri,1948-01-14,
m.010x6gm1,people.person,Bernard Deay,1991-07-14,
m.010x7pkp,people.deceased_person,James Williamson,1811,1881-03-08
m.010xbvpt,people.person,ممدوح الدماطي,1961-12-06,
m.010xc1gk,people.person,Son Yong Kuk,1992-09-20,
m.010xczm1,people.person,Sayani Datta,1987-04-18,
m.010xd7wl,people.person,Juan Language,1989-04-19,
m.0110_jfd,people.deceased_person,Greg Matonick,1951,2012-10-12
m.0110gkjq,people.person,Khris Burton,1980-02-29,
m.0110yky_,people.person,Wadi Camacho,1985-08-04,
m.01112g68,people.person,Zeba Kohli,1966-02-19,
m.01112l07,people.deceased_person,Somchandbhai Solanki,1920-12-31,1985-05-22
m.011134gn,people.person,Francis Roberts,1882-05-20,1916-02-08
m.011136bh,people.deceased_person,Jim Bartels,1945-07-25,2003-04-20
m.01119rb8,people.person,Nils Nobach,1918-07-31,1985-05-28
m.0111b0m_,people.person,Evelyne Dassas,1940-12-11,
m.0112qrj2,people.person,Tony Stabenau,1901-07-23,1983-02-14
m.01132j0w,people.person,Nina Lassila,1974,
m.01132sj7,people.person,Castro,1982-05-01,
m.011335fb,people.person,Ethen Sampson,1993-12-28,
m.0113hrj6,people.person,Omid Kamvari,1982,
m.0113kfzw,people.person,Maria Martinsen,1901,
m.0113ngcw,people.deceased_person,Tom Fitzgerald,1902,1988
m.0113t480,people.person,Ondrej Kozlovsky,1982-11-08,
m.0113vlfr,people.person,Τζόναταν Μούτσα,1994-06-23,
m.01140wwz,people.person,Jesper Lauridsen,1991-03-27,
m.01142q6b,people.person,Joseph William Alexander Butler-Sloss,1926-11-16,
m.011449sp,people.person,Leonardo Passos Alves,1989-11-29,
m.0114602h,people.person,Ivan Fuštar,1989-08-18,
