id,type,name,date_of_birth,date_of_death
g.119pfpf51,people.person,Jørgen V. Sonne,1801,1890
g.11b5q7522p,people.person,Galgyto Talea,1988-02-04,
g.11b5v35172,people.person,Emilio Nœlting,1851,1922
g.11b60s1ytc,people.person,Harold S. Johnston,1920-10-11,2012-10-20
g.11b60ywxc0,people.person,Omar,1989-08-22,
g.11b62z7hsg,people.person,Konstantin Eggert,1883-10-09,1955-10-24
g.11b6_n26j4,people.person,Peter Gidal,1946,
g.11b6b386q4,people.person,Hans Jacob Biørn Lian,1942-03-31,
g.11b6c_b7vd,people.person,日比野裕史,1981-05-16,
g.11b6dcrr1t,people.person,Santhosh Keezhattoor,1976-02-04,
g.11b6gnnt9v,people.person,Timothy Cooper,1965-05,
g.11b6j70krk,people.person,Luciano Lai,1948,
g.11b6r_sz20,people.person,Marta Gega,1986-04-16,
g.11b6sz0cp0,people.person,Yves Swolfs,1955-04-25,
g.11b73yyjsk,people.person,Jayro Bustamante,1977,
g.11b74v9chg,people.deceased_person,Elena Denisyeva,1826,1864-08-04
g.11b76lp31v,people.person,Jana Sevcíková,1953-04-22,
g.11b7dy3jgv,people.person,Carlos Pinto,1959-05-12,
g.11b7g4226w,people.deceased_person,Eetu Tuominen,1954,1988
g.11dyhx57_,people.deceased_person,Thure Gudmundssson,1908,1979
g.11dyjbhqm,people.person,Bengt Cnattingius,1899,
g.11dyk6w5q,people.deceased_person,Gösta Bergström,1902-08-12,1935
g.11dyk7dpv,people.person,Lars-Erik Friberg,1951-08-07,
g.11dykg62x,people.person,Göran O. Eriksson,1929-03-07,1993-04-04
g.11dyl1hhp,people.person,Sonja Lindblom,1974-06-04,
g.11h1tw3kw,people.person,Nicola Guaglianone,1973-05-05,
g.11r7p_lqt,people.person,David Zic,1976-09-04,
g.11r80rs00,people.person,Antoinetta Angelidi,1950,
g.11x1nlts9,people.person,Szymon Chudy,1990-08-26,
g.120_rx61,people.person,Paulo Filipe,1965-12-06,
g.120hz529,people.person,Guido Meudt,1953-01-03,
g.120jxqrp,people.person,Robert Maciejuk,1965,
g.120khbg0,people.person,Kris,1981-07-01,
g.120khbxt,people.person,Maria do Couto Maia-Lopes,1890-10-24,2005-07-25
g.120knfkc,people.person,יהודה פוקס,1919-11-15,
g.120lqbj7,people.person,大田 良平,1973-11-15,
g.120lwj4k,people.person,Giuseppe Quatriglio,1922,
g.120lwkrg,people.person,Richard Friedländer,1881,1939
g.120lwwvf,people.person,Trond Kvist,1961-07-28,
g.120n2mpp,people.person,Rudolf Müller,1802-06-24,1885-02-22
g.120nf6_b,people.person,György Lehel,1926-02-10,1989-09-26
g.120nf82h,people.person,Roberto Coviello,1955,
g.120p45pr,people.person,Julius Redling,1947-08-23,
g.120q6_zk,people.person,Michael Stützer,1960-08-10,
g.120qql97,people.deceased_person,António Menano,1895-05-05,1969-11-11
g.120sk509,people.person,Radovan Pekár,1980-12-27,
g.120spqnc,people.person,Otto Karl Werckmeister,1934,
g.120txh1w,people.person,Robert Washburn,1928,
g.120vm_0q,people.person,Walter Zuckerer,1947-06-14,
g.120vyrjq,people.person,Thomas Auer,1982-11-05,
g.120vyz09,people.deceased_person,Raúl Silva Castro,1905-12-08,1970-06-12
g.120vz19c,people.person,Thomas Ridder,1972-12-13,
g.120w8bcb,people.person,Helena Rängman,1977,
g.120x5dtt,people.person,Martin Abadir,1981-06-19,
g.120y82v5,people.person,Frédéric André Engel,1908,
g.120zjq0b,people.person,Mehri Vadadian,1926,2011-03-01
g.1211r01l,people.deceased_person,Franz Kullak,1844,1913
g.1212gsnf,people.person,Giorgio J. Squarcia,1969-09-02,
g.1213h4wy,people.person,"Darek \\\"Oles\\\" Oleszkiewicz",1963-02-20,
g.1213vdfz,people.person,Philippe Thirault,1967,
g.1214fpvd,people.person,Michael Baumer,1990-08-08,
g.121516l5,people.person,Fritz Haber,1912-04-03,1998-08-21
g.1215jshg,people.person,Hak-won Yoon,1938-10-26,
g.1216lph4,people.person,Jan Saelid,1970-05-16,
g.1218d0q1,people.person,Jörg Grünler,1945-11-09,
g.1218rmpn,people.person,Guido Gialdini,1878,
g.121_3wpz,people.person,Jens Bodemer,1989-01-20,
g.121_3ws9,people.person,Konrad Porzner,1935-02-04,
g.121_4h03,people.person,Dieter Wedekind,1922-06-17,
g.121_bwz5,people.person,Bernhard Rösch,1963-02-03,
g.121_j2b6,people.person,Katja Früh,1953-05-03,
