id,type,name,date_of_birth,date_of_death
g.112yg9k4b,people.person,최옥희,1955-03-05,
g.119pg105g,people.person,Radoslava Premrl,1921-09-22,
g.119x76t94,people.person,赤木伸輔,1976-03-08,
g.11b41prv2,people.person,Man Chan,1993-10-04,
g.11b5v3k53b,people.person,Maess,1982-09-25,
g.11b60s1z9q,people.deceased_person,Raymond Berr,1888-07-30,1944-09-27
g.11b638_cps,people.person,蔡春鸿,1950-03-11,
g.11b6_dk0r_,people.person,Alfred Verdross,1890,
g.11b6g3r0w0,people.person,Mỹ Huyền,1963,
g.11b6hvh5fy,people.person,Adam Liberatore,1987-05-12,
g.11b6pj518r,people.person,Giorgio Lotti,1937,
g.11b70lzh6_,people.person,Māris Olte,1968-09-12,
g.11b75jch2l,people.person,Shishir Bhavane,1991-09-24,
g.11b77pvqvm,people.person,Arland Wrigley,1962,
g.11b78q_jdm,people.person,Mehrnoush Rahmani,1982-09-12,
g.11b7cck10n,people.person,Paddy McCartin,1996-04-19,
g.11b7lf3d25,people.person,Leon Edwards,1991-08-25,
g.11b7lhryjv,people.person,Waltteri Torikka,1984,
g.11bbqygf5r,people.person,Faydee,1987-02-02,
g.11dyhtmnn,people.deceased_person,Cecilia Bååth-Holmberg,1857-03-01,1920
g.11dyjfx3q,people.person,Pierre Swärd,1954-04-23,
g.11dyk258t,people.person,Oldřich Byrtus,1994-01-04,
g.11dyk81ky,people.person,Jeanette Köhn,1968-02-24,
g.11dykkl8l,people.person,Jesse Cameron-Glickenhaus,1982-02-14,
g.11dyl9r6l,people.person,Nisse Blücker,1916-01-30,2001-11-05
g.11h1spx1j,people.person,Niklas Fogström,1982-03-02,
g.11h1tx6jm,people.person,Nicola Bolzonello,1987-06-17,
g.11h1v91dg,people.deceased_person,Rita Genschow,1925-06-01,2000-09-09
g.11jgdvzvs,people.deceased_person,Grigore Ionescu,1926-01-03,1978-10-14
g.11vk8t8q7,people.person,Heidelinde Prüger,1973,
g.11vk9t5ns,people.person,Victor Saraykin,1959-04-06,
g.11x1nkygq,people.person,Bayhan Gürhan,1980-03-15,
g.120_95c4,people.person,刃田綴色,1976-10-05,
g.120k5tyc,people.person,Tsunenoyama Hideo,1946-08-07,
g.120ktdk7,people.person,Karol Roger Raczynski,1878-01-30,
g.120mnm55,people.person,Michal Wodarczyk,1995-09-27,
g.120n2x2h,people.person,Riz Samaritano,1937,
g.120p9pcf,people.person,Hermann Salmang,1890,1961
g.120phgq8,people.person,Christiane Rücker,1944-06-12,
g.120pnln4,people.deceased_person,Cécile Sauvage,1883,1927
g.120pyvpg,people.person,Andrzej Nebeski,1939-03-27,
g.120qd5by,people.person,William Mole,1917-05-16,
g.120qky2q,people.person,Giorgio Benacchio,1941,
g.120r4y7y,people.person,Lia de Itamaracá,1944-01-12,
g.120rr5y7,people.person,Karin David,1949,
g.120s1kyj,people.person,Johannes Caspers,1910-06-08,1986-09-20
g.120scnl2,people.person,Theo Balle,1925-12-09,
g.120t3rkq,people.person,Günter Pangerl,1945-06-24,
g.120vb62m,people.person,Hermann Seiderer,1941,
g.120vbw5d,people.person,Regina Remencius,1967-11-18,
g.120vt45g,people.person,猪本 雅三,1959-08-09,
g.120wr9_r,people.person,Andrea Traini,1992-08-23,
