id,type,name,date_of_birth,date_of_death
g.11_ygmw_d,people.deceased_person,Ernst Brücher,1925-12-08,2006-11-12
g.11b5v257mk,people.person,Tim Kurokawa,1991-01-09,
g.11b5v350wr,people.deceased_person,Jaime Cortez,1926-09-08,1987-07-05
g.11b6_g3lhg,people.person,Marcel Schuhen,1993-01-13,
g.11b6b421cg,people.deceased_person,ヴァシリー・ジュラヴリョフ,1904-08-02,1987-11-16
g.11b6cgl8rs,people.deceased_person,Новицький Павло Іванович,1888,1971
g.11b6jb365k,people.person,Yasuchika Hasegawa,1946-06-19,
g.11b6l4zf4y,people.person,이지은,1971-08-28,
g.11b6ntnbcn,people.person,Жоэль Ван Эффентерр,1945,
g.11b6x970qs,people.person,Alguer Miquel,1986-07-26,
g.11b6xdyz9z,people.person,Michal Marczak,1982,
g.11b6zt2m4l,people.person,瀧山あかね,1994-05-10,
g.11b75f844_,people.person,Макс Лоренс,1981-06-13,
g.11b782t55d,people.person,Niu Tie,1922,
g.11b7jqp55c,people.person,Paul Asciak,1923-01-28,
g.11b7lf3brd,people.person,Mario Spallino,1957,
g.11b7ll_zky,people.person,Giselle Nieto,2003-01-12,
g.11b7nkgr0_,people.person,Ingus Feldmanis,1955-08-07,
g.11b7qw_93z,people.person,이정식,1961-08-14,
g.11b7xtbd9d,people.person,Jamie Lynn Macchia,1991-10-24,
g.11dyj4z2r,people.person,Arkan Asaad,1980-12-01,
g.11dyjbhqg,people.person,Arnfinn Röste,1949,
g.11dyl_vwz,people.person,Irina Novikova,1995-04-16,
g.11dylc7pl,people.person,Bekir Sevgi,1988-08-25,
g.11h1ttqrg,people.deceased_person,Johann Rickmers,1881-05-07,1923-11-09
g.11r80wl8p,people.person,Guy Sloux,1902,1989
g.11vk5d3cz,people.person,Stefan Schäfer,1986-01-06,
g.11x7vnxrs,people.deceased_person,Фирдаус Каюмовна Ахтямова,1939-07-21,2012-02-22
g.120_rjnp,people.person,Arthur Schwinkowski,1908-08-09,1994-01-03
g.120_rkcp,people.person,Thusnelda Lang-Brumann,1880-04-15,1953-06-10
g.120_xg2z,people.deceased_person,Erik Melbye Brekke,1911-07-14,1978-06-10
g.120j3b64,people.person,今井優子,1967-10-21,
g.120jxdcy,people.person,Wilhelm Krampe,1925-05-05,1986-02-12
g.120l7q2m,people.person,白井裕紀,1977-09-15,
g.120lqc26,people.person,Anna Schäfer,1972-07-08,
g.120lwj3h,people.person,Federico Bonaglia,1972,
g.120n2mcj,people.deceased_person,Földes Imre,1881-09-15,1958-05-05
g.120ndpmy,people.person,Heinz-Josef Nüchel,1932-11-13,
g.120ph3f9,people.person,Ante Zaninovic,1934-10-31,2000-08-27
g.120phdry,people.deceased_person,Jehan Jonas,1944,1980
g.120pnccd,people.person,Max Golser,1940-05-04,
g.120qckrv,people.deceased_person,Zoya Vasilkova,1926-05-04,2008-06-01
g.120qd2tn,people.person,Joseph Picot de Limoëlan,1768,1826
g.120qknjr,people.person,Gil Woxholt,1925,1991-04
g.120r9hz1,people.person,Neuza Amaral,1930-08-01,
g.120scn61,people.person,Josef Jakubowicz,1925,
g.120t4n2t,people.deceased_person,Tatsuya Mihashi,1923-11-02,2004-05-15
g.120t4qxl,people.deceased_person,Лидия Михайловна Коренева,1886-07-31,1982-07-02
g.120tb5wy,people.person,André Maia,1964-02-12,
g.120vb6ly,people.person,Viviane Spethmann,1967-09-15,
g.120vbwpc,people.deceased_person,Валерий Смирнов,1947-05-28,2008-03-07
g.120vt2fb,people.deceased_person,François Prosper Jacqmin,1820,1889
g.120vyznj,people.person,Jean-Claude Bologne,1956-09-04,
g.120wkl8y,people.person,Tex Harding,1898,
g.120wr9c3,people.person,Maurice Pinard,1929,
g.120wrcdw,people.person,Hildegard Schorn,1947-01-10,
g.120xpbqx,people.person,Suchart Toncharoen,1958-02-02,
g.120z_fjm,people.person,Jan Fegter,1969-09-19,
g.120z_fkj,people.deceased_person,Juan Cassiers,1931,2010
g.12105kk1,people.person,"Kishi, Toshiyuki",1969-10-17,
g.12116v96,people.person,B-Free,1985-08-19,
g.1211ps0m,people.deceased_person,Ruggero Cini,1933,1981
g.1211qq0j,people.person,Lotte Hermann,1941,
g.1213p024,people.person,Hugo Tavares,1978-11-26,
g.1214xmz6,people.person,Beom-seon Lee,1920-12-30,1981-03-13
g.1214xp_3,people.deceased_person,Борис Исаакович Завелев,1876,1938-03-28
g.12156cps,people.person,Mitsuo Makino,1909-11-15,1957-12-09
g.1215cn70,people.person,Samuel Jerónimo,1979-09-02,
g.1215pcpk,people.person,Wilfried Oettel,1939-01-16,
g.1215vj_s,people.person,Charline Hartmann,1985-12-26,
g.1216fh15,people.person,Siegfried Dais,1948-01-18,
g.1216r8sg,people.person,Arseniy Bibikov,1873,1927
g.1216wtk4,people.deceased_person,Franz Herbert,1885-05-08,
g.12176gvc,people.person,津田直士,1961-11-18,
g.1217c1rh,people.person,Christian Beetz,1984-01-23,
g.1217nx2s,people.person,Marcelo Yuka,1965-12-31,
g.12182kcl,people.person,Yukiko Makioka,1957,
g.1218cqw8,people.person,Holger Kahlbohm,1944-09-25,
g.1218r9wc,people.deceased_person,Fritz Berckhemer,1890,1954
g.121_hs9v,people.person,Élizabeth Teissier,1938-01-06,
g.121_jdgl,people.person,Ulf Quaisser,1962-10-12,
g.121_zqpz,people.person,Anne-Sophie Brasme,1984,
g.121d_rp0,people.person,Nick D'innocenzo,1990-10-04,
g.121db_m_,people.person,Willi Görlach,1940-12-27,
g.121djgy6,people.person,Heinz Lienhart,1979-03-04,
g.121dvs0y,people.deceased_person,Juan Peset,1886,1941-05-24
g.121hrc35,people.person,Paulinho Garcia,1948-08-16,
g.121hxwf2,people.deceased_person,Евстафий Степанович Азеев,1851,1918
g.121jytxk,people.person,Renata Jesion,1967-12-09,
g.121kpx4t,people.person,Paul Dotzert,1922-05-01,
g.121l0xt7,people.person,파브리코 볼리베이라,1982-04-26,
g.121m7ybh,people.person,Ernst von Angerer,1881,1951
g.121n9w13,people.person,Aleksandr Voroshilo,1944-12-15,
g.121p65py,people.person,Kerstin Wittemeyer,1974-07-03,
g.121p6tps,people.person,Wolfgang Orben,1951-09-16,
g.121pqdr8,people.person,Padre Reginaldo Manzotti,1969-04-25,
g.121qm0nw,people.deceased_person,Karel Němec,1839,
g.121qm_th,people.person,João José Bigarella,1923-09-23,
g.121qskk7,people.person,Egil Birkeland,1964-10-27,
g.121r28rd,people.person,So Yoshikane,1974-08-06,
g.121t16rp,people.person,Mário Bomba,1974-12-25,
g.121thj19,people.deceased_person,Friedel Helbrecht,1933-06-25,2009
g.121tymqx,people.person,Necip Gülses,1952-10-13,
g.121w6cz3,people.person,Paulette Andrieux,1925-05-17,
g.121yb5zv,people.person,Jac Leirner,1961,
g.121z20rj,people.person,Wojciech Wesołek,1978-04-23,
g.121zcg69,people.person,Erwin Braun,1921-07-02,1981-10-21
g.122155lg,people.person,Kristin Standhardinger,1990-06-07,
g.12215d7c,people.person,Marc Roland,1894-01-04,1975-02-25
g.122161my,people.deceased_person,Luigi Astore,1905,1974
g.1224znwk,people.person,Therese Bjørneboe,1963-03-01,
g.1226912y,people.person,August Kuban,1921-07-04,1986-12-30
g.1227202j,people.deceased_person,Germain Girard,1847,1892
g.122720s5,people.person,Mátray Gábor,1797-11-23,
g.1227cvr7,people.deceased_person,Daniel Kivelson,1929-07-11,2003-01-23
g.1227vj8l,people.deceased_person,Percy Code,1888,1953
g.1228l9k0,people.person,Margarete Mewes,1914,
g.1229qnj3,people.person,Stefan Surzynski,1855-08-31,1919-04-06
g.122_9gmv,people.person,Jean-François Roger,1961,
g.122d8c86,people.person,George McLaughlin,1927,
g.122dkkwp,people.person,Manfred Martinschledde,1939-01-04,
g.122dyfm2,people.person,"Yamazaki, Miki",1964-10-28,
g.122g3xnz,people.person,Cho In-pyo,1975,
g.122h0hw2,people.person,Matt Rubano,1977-03-10,
g.122hclj1,people.person,Ina Muhß,1957-09-10,
g.122hctqy,people.person,Samuli Sirviö,1985-03-12,
g.122hp1nz,people.person,Tristan Materna,1972-06-04,
g.122hpc25,people.deceased_person,Karl Stingl,1864-07-29,1936-11-09
g.122hpnpy,people.person,Beppie Nooij Jr.,1919-01-26,1979-07-30
g.122hv7w8,people.person,Torbjørn Sandvik,1985-06-20,
g.122j3d9w,people.deceased_person,Konrad Wagner,1902-10-21,1974-09-07
g.122k0ztw,people.person,菅原弘明,1960-05-13,
g.122k5vct,people.deceased_person,Marcello Cortopassi,1900,1975
g.122kz8wx,people.person,Günther-Martin Pauli,1965-01-10,
g.122kznft,people.person,Dmitry Protzko,1980-01-07,
g.122mqp6c,people.person,Giuseppe Morelli,1907,
g.122p7yc_,people.person,Malvina Ursianu,1927-06-19,
g.122pwdqc,people.person,Ernst Kreuz,1940-09-29,
g.122qyv8h,people.person,Marcel Barrière,1860,1954
g.122s8ysv,people.person,Thomas Schenkel,1985-05-20,
g.122s98k9,people.person,Luiz Claudio Ramos,1949-07-25,
g.122sg1nk,people.person,Predrag Lucić,1964-02-12,
g.122t1bfn,people.person,Daniel Pyka,1984-05-17,
g.122tcdty,people.person,Hans-Georg Lorenz,1943-04-15,
g.122v3jcw,people.deceased_person,Bac Ishii,1886,1962
g.122v3vzr,people.deceased_person,Theo Brün,1885,1981-08-04
g.122vl53f,people.person,Hubert Schmitz,1955-04-15,
g.122vlgzx,people.person,Leon Gaucherel,1816,1886
g.122vlpmn,people.person,Kurt Krause,1883-04-20,
g.122whvs3,people.person,Timur Dellaloglu,1992-01-07,
g.122wsysn,people.person,Sepp Schwinghammer,1950-09-21,
g.122x8gg4,people.person,和田成司,1969-07-27,
g.122y4w2n,people.person,Milan Zelenka,1939,
g.122zq996,people.person,Toshihito Abe,1988-12-23,
g.12301ngb,people.person,Kevin Krisch,1991-08-20,
g.1230jx8l,people.person,金子美香,1969-03-03,
g.1231fx78,people.person,Fritz Latendorf,1924-02-08,2000-08-12
g.12325_sp,people.deceased_person,Gustav Raute,1859-12-01,1946-03-14
g.1232c2v8,people.person,Florent Barle,1986-01-17,
g.1232pkj6,people.person,野波浩,1954,
g.1233rgky,people.person,Randi Tytingvåg,1978,
g.1234h7bt,people.person,Brigitte Hayn,1953-12-05,
g.1234h7m1,people.person,Herbert Weinberg,1939-01-27,
g.12364y_x,people.person,Attik Kargar,1969-03-31,
g.1236mm38,people.person,Herbert Maronn,1959-09-15,
g.12384fzb,people.person,Stefan Kloos,1968,
g.123b47sg,people.person,Radoslaw Figura,1961-06-09,
g.125n406dl,people.deceased_person,Gennadi Khudyakov,1943-09-03,2013-03-05
g.1269m_sd9,people.person,Matthias Hinrichsen,1983-03-26,
g.12mb3czp5,people.person,Hasan Hatipoğlu,1989-07-19,
g.12mb3v5x_,people.deceased_person,Ferruccio Rossi-Landi,1921,1985
g.12nvpqdr9,people.person,ฐาปกรณ์ ดิษยนันทน์,1956,
g.12z65nmy6,people.person,Hélder de Paula Santos,1984-06-20,
g.12z84nygk,people.deceased_person,Søren Georg Jensen,1917,1982
g.155pg3jj,people.person,徐磊,1982-02-20,
g.155pn1z8,people.deceased_person,Gabriel de Magalhães,1609,1677
g.155q0z34,people.person,이열,1958-03-29,
g.155qph4g,people.person,Kurun Princess Duanxian,1633,1648
g.155r_hr2,people.person,Jun Wu,1970-01-25,
g.155sbchb,people.person,Jeanette Leung,1981,
g.15dp9p91,people.person,Daniele Contardo,1967,
g.15dq7b9y,people.person,Naoki Sugiura,1971-07-12,
g.1hb_fm2cj,people.person,安本彩花,1998-06-27,
g.1hbpx3yv0,people.person,Alex Tsui,1947,
g.1hc0gz3y7,people.person,René Colas,1901-07-26,1984-10-16
g.1hg0b0l7n,people.deceased_person,Janusz Zabiegliński,1934-04-05,2001-03-17
g.1hl3gw64g,people.deceased_person,Stanislav Hranický,1951-06-06,2013-04-07
g.1hl3hln7q,people.person,Martyna Galewicz,1989-01-29,
g.1n36gg939,people.deceased_person,Wolfgang Leppmann,1922-07-09,2002-12-03
g.1pwgtn5qz,people.person,Giovanni Pascutto,1948,
g.1pxxnyzhb,people.person,Walter Koechner,1937,
g.1pz2ttzx6,people.person,João Callado,1973-08-07,
g.1pznmh65g,people.person,Gonzalo Ríos,1992-01-30,
