id,type,name,date_of_birth,date_of_death
g.11_p4v3b5,people.person,Jitka Charvátová,1975-04-10,
g.11b6b65nck,people.person,Jordy Delem,1993-03-18,
g.11b6c_zmz9,people.person,Jonas Howden Sjøvaag,1978-11-03,
g.11b6x_lhrw,people.deceased_person,Thomas Falcon Marshall,1818,1878
g.11b76v_vnl,people.person,Lars Hybel,1951,
g.11bws7m_rs,people.person,Jamar,1998,
g.11bx_fkzw8,people.person,Kane Lambert,1991-11-26,
g.11cfv9clb,people.person,Lee Hye Sun,1983-06-12,
g.11cfvbxc3,people.deceased_person,John Verhoogen,1912-02-01,1993-11-08
g.11cfvdwwr,people.person,Judith Hauser,1992-09-23,
g.11dyhx5k5,people.person,Rickard Sjöberg,1969-08-12,
g.11dykrxzy,people.deceased_person,Georg Cronquist,1837-04-26,1914
g.11dykz_0_,people.person,John Morén,1854,1932
g.11dylbs6q,people.person,Martin Hedström,1962-12-23,
g.11dylrbj7,people.person,Axel Högel,1884-03-23,1970-09-20
g.11ksg_hjm,people.person,Lucija Cirovic,1972-05-19,
g.11vdhbj1w,people.person,Adrian Wieczorek,1977-09-11,
g.11x1np6_y,people.person,ชัยชาญ ถาวรเวช,1951-01-03,
g.11x9848ds,people.person,Jacopo Vittorelli,1749,1835
g.1203nt0fy,people.person,Geshe Rabten,1920,1986
g.120_4kv8,people.deceased_person,Ferenc Eckhart,1885,1957
g.120hz5dt,people.person,Otto Zarek,1898,1958
g.120j312h,people.person,Daniil Savitski,1989-05-04,
g.120j3m6b,people.person,Both Miklós,1981-06-03,
g.120kn5bw,people.person,Birgit Küstner,1950-05-25,
g.120ky_w8,people.person,S. Kokovkin,1938-08-20,
g.120l31yk,people.person,Henri Noguères,1916,1990
g.120lkjdh,people.person,Caetano de Melo e Castro,1680,1718-04-06
g.120lqcc8,people.deceased_person,Gustaf Fredrik Steffen,1864,1929
g.120lqcyt,people.person,Wolfgang Kahrs,1933-01-17,
g.120lwx6_,people.deceased_person,Włodzimierz Kwaskowski,1914-07-31,1990-04-22
g.120mj1l2,people.person,Natalya Trubnikova,1955-07-17,
g.120qcw9f,people.person,Lukas Stepanik,1950,
g.120qwgt5,people.person,Анатолий Горохов,1938-04-07,
g.120r4kzj,people.person,Dieter Focke,1955-01-15,
g.120scn9t,people.person,Maria Elisabeth Epstein,1881-12-22,1948-12-13
g.120sd7v5,people.person,Maximilian Schubert,1990-09-07,
g.120sq26x,people.person,Gennadiy Trofimov,1948-04-09,
g.120t3rsr,people.person,Lars-Erik Jonsson,1959-12-14,2006-05-03
g.120v12z2,people.person,Viktor Lazarev,1918-05-01,2007-02-17
g.120v5n_n,people.deceased_person,Isabella,1938-07-27,2011-02-01
g.120vbhq1,people.person,Felix Lobedank,1984-08-12,
