id,type,name,date_of_birth,date_of_death
g.113qbqmln,people.person,Agneta Falk,1946,
g.119pghb74,people.person,Bíba Brodská,1922-07-27,
g.11_pl1hdh,people.person,Svetlana Rerih,1971-08-26,
g.11b41kmq4,people.person,Ayşe Tütüncü,1960,
g.11b5q5z7pk,people.person,Amnesys,1987-04-11,
g.11b5qdh509,people.person,Jens Huckeriede,1949,
g.11b60vb0wr,people.person,Peter Costa,1984-08-05,
g.11b60xsczb,people.person,Martin Dostál,1962-02-18,
g.11b6b23gv0,people.person,Kornel Osyra,1993-02-07,
g.11b6bbghl8,people.person,Lee Do-yeob,1972-04-11,
g.11b6hhk8dw,people.person,Patricia Altschul,1941-04-16,
g.11b6pkly6t,people.person,Sausan Machari,1978,
g.11b6t77yxs,people.person,Venko Andonovski,1964-05-30,
g.11b6zkb96h,people.deceased_person,Shone An,1983-09-20,2015-06-01
g.11b70f1f9b,people.person,Z-E,1980-07-26,
g.11b7m980_0,people.person,Dimitar Voev,1965-05-21,1992
g.11bbxlshtx,people.person,지승현,1982-01-01,
g.11byr24zv0,people.deceased_person,Joseph Bercholz,1898-01-04,1981-07-25
g.11dyjgk7r,people.person,Marie Ahl,1950-04-05,
g.11dykycz8,people.person,Waldemar Borgquist,1882,
g.11dylp_dl,people.person,Folke Andersson,1892-12-16,
g.11r_pj4qw,people.person,Jean Marie Ghuysen,1925,
g.11v8tymlx,people.person,Aloys Müller,1892,1979
g.11x1nxxhj,people.person,Gianfranco Lombardi,1941,
g.11x984nrn,people.person,Jean-Louis Mandel,1946-02-12,
g.120_4m12,people.person,永山尚太,1977-07-30,
g.120_fs61,people.person,Bodo Fürneisen,1950-06-30,
g.120hndh9,people.person,Erwin Rüddel,1955-12-21,
g.120j3r1b,people.person,Snovonne,1984-05-07,
g.120kt1x2,people.person,Jörg Sennheiser,1944-09-19,
g.120ktf29,people.person,Sandra Cinto,1968,
g.120l2jt9,people.person,Marco Tucci,1985-05-02,
g.120lq9yc,people.person,Gianluca Schiavon,1967,
g.120lw7st,people.person,Michael Komma,1964-11-20,
g.120n2mg1,people.deceased_person,Karl Hoppe,1892,
g.120nf8c2,people.person,倉田瑠夏,1996-08-04,
g.120p4fw0,people.person,Driss Abouabdillah,1948,
g.120pgkh0,people.person,Ernst Hermann Seyffardt,1859,1942
g.120rrfyv,people.person,Branimir Vidic,1949-06-04,
g.120t9jt2,people.person,Steen Lynge,1963,
g.120tmbkx,people.person,Ludwik Wodzicki,1834-08-19,1894-08-11
g.120v_0f5,people.person,เกริก ชิลเลอร์,1974-12-10,
g.120vbfms,people.deceased_person,Jeanne Cheirel,1869-03-18,1934-11-02
g.120vznd1,people.person,Herbert Knoblich,1939-06-11,
g.120w82vv,people.person,Axel Richter,1956-03-27,
g.120wkwp9,people.person,Jakob Steigmiller,1990-01-01,
g.120x696k,people.person,Ivan Obretenov,1924-11-10,1988-12-23
g.120x6y63,people.person,Christof Maaß,1965-05-04,
g.120xn_51,people.deceased_person,Walter Tjaden,1906-07-09,1985-11-04
g.120z16b7,people.deceased_person,Adam Friedrich Gabler,1834-10-26,1915-07-26
g.1210b467,people.person,福田洋也,1961-11-28,
g.12111bjx,people.person,Armando Grottini,1909-06-22,2001
g.1211p5rr,people.person,Lothar Gans,1953-02-17,
g.1212gj67,people.person,Joachim Brinkmann,1934-07-25,
g.1213hgc9,people.person,Jana Andresíková,1941-04-02,
g.1213hps5,people.person,Lara López,1967,
g.1213hsgf,people.person,Dietmar Otto,1955-12-04,
g.1213jf13,people.person,Otýlie Benísková,1882-10-25,1967-08-22
g.1214xnyr,people.person,Hallvard Kvåle,1941-01-21,2006-12-25
g.12156dfl,people.person,Daniel Hilpert,1981-07-27,
g.12168ny3,people.person,Kostyantyn Glitin,1978-03-21,
g.1216lmxt,people.person,佐藤千晶,1986-01-25,
g.12175lh0,people.person,Rainer Willfeld,1945-02-01,
g.1217646l,people.person,Angel Palasev,1942-01-28,
g.1218d0t4,people.person,Léo Chauliac,1913-02-06,1977
g.12195nlz,people.person,Albrecht Hattenhauer,1899-11-17,1964-12-17
g.12195pfr,people.deceased_person,Wernher von Quistorp,1856-12-29,1908-07-23
g.121_4cyr,people.deceased_person,Antoñita Peñuela,1947-04-23,1975-06-15
g.121_5d_7,people.person,Willi Neubert,1920-11-09,
g.121_jb7t,people.deceased_person,Wilson Katiyo,1947,2003
g.121bk96v,people.person,Denis Makarov,1986-12-23,
g.121db_m9,people.deceased_person,Walter Courvoisier,1875-02-07,1931-12-27
g.121dc8kt,people.person,Armas Hirvonen,1896-05-25,1972-09-30
g.121dc8r7,people.person,Florian Pinel,1985-11-16,
g.121hdmsz,people.person,Alexander Baumann,1942-12-10,
g.121hfkgy,people.person,Jules Eberhard Noltenius,1908-06-16,1976-08-07
g.121k2zd5,people.person,Helga Hammer,1938-12-13,
g.121kds2m,people.person,Osamu  Ueno,1983-06-22,
g.121kkbzq,people.person,Walmir Alencar,1967-07-29,
g.121ln1d0,people.person,Costantino Mastroprimiano,1964,
g.121ln1jb,people.person,Mario Petrucci,1958,
g.121m7yh_,people.person,Jerry Coker,1932-11-28,
g.121m861r,people.person,Pavel Smetáček,1940-01-04,
g.121pkcyc,people.person,Marcela Fernandez Violante,1941,
g.121pvynk,people.person,Heidi Roth,1984-10-11,
