id,type,name,date_of_birth,date_of_death
g.112yfgyz0,people.person,Arturo Torres-Rioseco,1897-10-17,1971-11-03
g.112yfqf_4,people.person,Jan Peveling,1987-12-31,
g.11b41l3sp,people.person,Kuwabara Takeo,1904,1988
g.11b6310pv0,people.person,何澤堯,1990-05-25,
g.11b63qyxvb,people.person,Niklas Friberg,1996-03-14,
g.11b6b22qvd,people.person,Jiří Kadeřábek,1978-04-14,
g.11b6bbt4mt,people.person,Vera Yen,1989-05-16,
g.11b6gh4cf3,people.person,Bianco,1984,
g.11b6hl54mj,people.person,Günfer Feray,1942-10-29,
g.11b6r6xqjf,people.deceased_person,Krzysztof Tyszkiewicz,1946-09-05,2005-06-19
g.11b706wms1,people.person,Peter Yakovlevich Karachentsov,1907-08-14,
g.11b74ndzst,people.person,Nicki von Tempelhoff,1968-10-03,
g.11b75pvk01,people.person,Georg Brochmann,1894,1952
g.11b76zls56,people.deceased_person,Georges Pellissier,1852,1918
g.11bbxjw8jc,people.person,Christian Rist,1952,
g.11bbxqmhbb,people.person,Евгений Александрович Смирнов,1986-01-04,
g.11btx3vcyy,people.person,Philomena Lynott,1930-10-22,
g.11bxxqwz6f,people.person,Hardik Pandya,1993-10-11,
g.11dyj07f9,people.person,Ulf Nordquist,1959-05-12,
g.11dyj3mrh,people.person,Mari Molander,1954-04-15,
g.11dyjky2_,people.person,Roger Holegård,1954-03-24,
g.11dykbcpq,people.person,MariAnne Häggander,1951-10-23,
g.11dykmk_4,people.person,Niklas Hansson,1987-04-05,
g.11dyl1hpy,people.person,Christopher Panov,1978-04-15,
g.11dyl3bxc,people.person,Roger Jönsson,1952-02-25,1984-02-01
g.11dylp47c,people.person,Per Simonsson,1975-04-06,
g.11dym0hyx,people.person,Barbro Hörberg,1932-09-09,1976-04-30
g.11jgf657d,people.person,Michael Opitz,1962-07-16,
g.11jgf9ly7,people.person,Maurice Lime,1905-06-25,
g.11r_pn5y_,people.person,Alessandro Valente,1969,
g.11vj7k6g2,people.person,Hayri Küçükdeniz,1947-01-01,
g.11x7vcvln,people.person,Bojie Hao,1981-09-09,
g.11x7vn5_5,people.person,Juan Baigorri Velar,1891,
g.120_4jjb,people.person,José Kozer,1940,
g.120l2vf1,people.person,Jan Žůrek,1976-01-21,
g.120ldlgw,people.person,Søren Lenander,1961-04-17,
g.120lqqtn,people.person,Ints Burāns,1941-05-02,2008-06-10
g.120lwjkz,people.deceased_person,中里綴,1951-03-15,1988-03-05
g.120mnmsw,people.person,Stanislaw Borodkin,1944-10-23,
g.120n85qb,people.person,Trúc Phương,1933,1996
g.120p4smc,people.person,Dana Vlachová,1957-03-05,
g.120p4tm6,people.person,Wolfgang Marx,1965-12-06,
g.120r4km5,people.deceased_person,Bohumil Bezouska,1921-12-19,1995-10-18
g.120rs0kb,people.person,Eero Kilpi,1882-01-23,1954-11-29
g.120rs0xx,people.deceased_person,Georges Vaur,1920-09-19,2010-07-12
g.120vbrbc,people.person,Curtis Cate,1924,2006
g.120vt25t,people.person,Vesa Wallgren,1960-11-04,
g.120vyqs0,people.person,Anatoli Šmigun,1952-12-05,
g.120wkwt8,people.deceased_person,Tzwetta Tzatschewa,1900-12-27,1975-12-12
g.120x5md2,people.deceased_person,Nuno Krus Abecasis,1929-10-24,1999-04-14
g.120x607t,people.person,Lars Hielscher,1979-05-09,
g.120xnzlv,people.person,Gianni Barcelloni Corte,1942-09-25,
g.120yl839,people.person,Eyk Pokorny,1969-11-22,
g.120z6dsb,people.person,Kai Handel,1966-03-05,
g.120z6pcj,people.person,Kera,1963-01-03,
g.120zjdq7,people.deceased_person,Julien Verdier,1910-01-13,1999-07-15
g.12100_wn,people.person,Jos Geens,1951-08-20,
g.12111_sb,people.person,Mário Brasini,1921-01-31,1997-10-09
g.1211pqv3,people.person,Daniel Howard,1976-12-13,
g.12120g9b,people.person,工藤忠幸,1950,
g.1212mfj0,people.person,Robert Zoledziowski,1972-12-04,
g.1213hsc4,people.person,Bernd Sobeck,1943-03-06,
g.1213tvx7,people.person,Hans-Werner Müller,1942-09-03,
g.1213v2jn,people.deceased_person,Georges de La Fouchardière,1874,1946-02-11
g.1214fxdb,people.person,José Luis L. Aranguren,1909,
g.1214g8db,people.deceased_person,Noboru Tsuburaya,1935-05-10,1995-06-11
g.1215jhbc,people.person,Stephan Hauck,1961-08-17,
g.121765yn,people.person,Patrick Flynn,1985-08-08,
g.1217tg0k,people.person,Iwo Gall,1890-04-01,1959-02-12
g.1218dymz,people.deceased_person,Arthur von Gerlach,1876,1925
g.1218dyw0,people.person,Gerhard Schreiber,1940,
g.1218f6rk,people.person,ミズノマリ,1973-04-29,
g.1218xl2h,people.person,Zita Furková,1940-03-06,
g.12195wwb,people.person,Marc Rubio,1988-02-22,
g.121_6110,people.person,Martyna Opoń,1991-09-12,
g.121_j1t8,people.deceased_person,Vladimír Borský,1904-03-02,1962-10-24
g.121b6mqz,people.person,Kerstin Weißenborn,1980-11-07,
