id,type,name,date_of_birth,date_of_death
g.119pfngv9,people.person,Airi Hatakeyama,1994-08-16,
g.11_p4x5v1,people.deceased_person,Gerard Hoebe,1928-11-01,2005-03-30
g.11_ygqdw4,people.person,Gert Kjaergård Pedersen,1940,2004
g.11b41ggtm,people.person,Sara Radman,1993-07-20,
g.11b5m4wvx4,people.person,高振鵬,1929,
g.11b5v351h0,people.person,Sharin Foo,1973-11-22,
g.11b60p_7qg,people.person,Chiara Masini,1993-03-26,
g.11b60s4n6y,people.person,Václav Kotek,1952,
g.11b6ddflwh,people.person,Whitney Conder,1988-05-06,
g.11b6dwlhjh,people.person,横山雄哉,1994-02-21,
g.11b6g9pzqn,people.person,Ligia Moreira,1992-03-19,
g.11b6hs97cz,people.deceased_person,Lydie Vellard,1875-03-18,1989-09-17
g.11b6nmvbqp,people.person,Akihiro Toda,1983-08-16,
g.11b6nscl5h,people.person,Han Ae-kyung,1964-06-19,
g.11b6nwy__m,people.person,Harald Krüger,1957-03-10,
g.11b6xdjvnr,people.person,Hoàng Xuân Lãm,1928,
g.11b6zz4jgm,people.person,사쿠라이 레이카,1994-05-16,
g.11b72sn3xz,people.person,Leandro García Bringas,1951-11-24,
g.11b73_ntbz,people.person,Rui Machete,1940-04-07,
g.11b7crhw46,people.deceased_person,Jeremiah T. Mahoney,1878,1970
g.11b7dsfphq,people.person,Ethan Horvath,1995-06-09,
g.11bc6_2h0q,people.person,Uillian Granemann,1989-09-27,
g.11cfty5nk,people.person,Peter Boysen-Jensen,1883,1960
g.11dyhr7cb,people.deceased_person,Karl Johan Moring,1832,1868
g.11dyhs6l0,people.person,Karl-Ewert Christenson,1888-01-18,1965-01-09
g.11dykv25k,people.deceased_person,Sven Wallander,1890-06-15,1968-08-17
g.11dylrbkh,people.person,Frithiof Bjärne,1896-12-27,1966-02-14
g.11mvrsl6l,people.person,Włodzimierz Sady,1946-07-26,
g.11r7pg_vp,people.person,Armando Oréfiche,1911,
g.11r7pjh_v,people.person,Ben Ratliff,1968,
g.11r7svk_w,people.person,Karl Ehlers,1904-05-16,1973-04-16
g.11vdhc4px,people.person,Sébastien Boisseau,1974,
g.11vj7mfkl,people.deceased_person,D.D. Beauchamp,1908-08-25,1969-03-20
g.11vk8r5q7,people.person,Erik Lantz,1986-05-23,
g.1203nnw75,people.person,Вадим Коростылёв,1923-08-03,1997-06-01
g.120j319x,people.person,Ingrid Haasis-Blank,1954-02-22,
g.120j3c3d,people.person,Jürgen Zieger,1955,
g.120j3n6j,people.person,Misaki Saisho,1980-10-08,
g.120kt22t,people.person,Olaf Steinbiß,1966-11-07,
g.120ky_jw,people.person,Mutinho,1941-02-04,
g.120ld91r,people.person,Helmut Behr,1952-09-17,
g.120lw7v2,people.person,Norbert Schultze Jr.,1942-08-10,
g.120mbv2d,people.deceased_person,Tommy Bonnesen,1873,1935
g.120n2959,people.deceased_person,Zdenek Ornest,1929-01-10,1990-11-04
g.120n2vwg,people.person,David Ferguson,1982-03-13,
g.120n2yd4,people.person,Miroslav Sikora,1957-10-05,
g.120ndydn,people.deceased_person,Pierre Eugène Emile Hébert,1828,1893
g.120p4tbt,people.person,Nora Angehrn,1980-03-17,
g.120pgkmn,people.person,Horst Franke,1929-01-23,
g.120qkp3m,people.person,Ted Skuchas,1983-06-20,
g.120rsbt_,people.person,Lorraine Dufour,1950,
g.120s1vvt,people.person,ابن اللحام,1351,1400
g.120vsvsk,people.person,Gabor Langhans,1989-04-10,
g.120wqs9z,people.person,Thomas Thurnbichler,1989-06-19,
g.120x5n50,people.person,Jean Lehérissey,1915-04-06,
g.120xzsj4,people.person,Carlos Evelyn,1970-05-23,
g.120yf34v,people.person,Lars K. Norberg,1970,
g.120z_3pf,people.person,Gabriele Neudecker,1965,
g.120zj4rf,people.deceased_person,Soběslav Sejk,1922-10-09,2004-04-19
g.12111mrx,people.person,前田由紀,1985-10-12,
g.12129xx4,people.person,伊東きよ子,1947-01-24,
g.12129y07,people.person,山本達彦,1954-03-04,
g.12148v13,people.person,Håkon Vestly,1957,
g.1214fq46,people.person,Wolfgang Hopfer,1975-06-10,
g.12151k12,people.person,Kari Sofie Rasmussen,1932-10-05,
g.12175wh9,people.deceased_person,Hanne Winther-Jørgensen,1935-04-01,1991-06-17
g.1218c_h9,people.person,Stuart Addis,1979-07-05,
g.1218f5t9,people.person,Yuri Tsivian,1950,
g.1218lfpd,people.person,Heinrich Bornkamm,1901,1977
g.1218r9s2,people.person,Detlef Szymanek,1954-04-16,
g.1218xkzf,people.person,Bogdan Hauşi,1985-09-29,
g.121_4_w3,people.deceased_person,Peter van Pels,1926-11-08,
g.121_5qnd,people.person,Srdjan Jankovic,1960-02-03,
g.121_j24d,people.person,Georg Ager,1958-09-26,
g.121b6xkb,people.person,中村恭平,1989-03-22,
g.121bk9gv,people.person,Julian Eichinger,1991-05-07,
g.121bvs8n,people.person,Lars Brüggemann,1976-03-02,
g.121c9_v2,people.person,小島めぐみ,1980-10-24,
g.121crrpr,people.person,Desmond Chapman-Huston,1884,1952
g.121d_shw,people.person,Збигнев Бизонь,1942-03-30,
g.121dplsj,people.person,Jacques Ferriere,1932-12-06,2005-04-09
g.121dpqyy,people.person,Fuad Poladov,1948-05-24,
g.121dw6mc,people.person,Oleg Smirnov,1967-08-08,
g.121g1jvx,people.person,Franck Apprederis,1940,
g.121g7qgd,people.person,Barry Setterfield,1942-04-15,
g.121h83tp,people.person,Yodchay Meksuwan,1945-06-25,
g.121m2sgh,people.deceased_person,Stanisław Jopek,1935-10-10,2006-08-01
g.121m7md2,people.deceased_person,Bernhard von Hindenburg,1859-01-17,
g.121p6g55,people.person,Kenneth Kvalheim,1977-06-05,
g.121p72_7,people.person,Jochen-Konrad Fromme,1949-07-08,
g.121pjw9z,people.person,Gabriela Kohlenberg,1958-01-19,
g.121pw6t8,people.person,Yasuhiro Watanabe,1992-10-04,
g.121qgjv7,people.person,Victor Chestopal,1975,
g.121sr9d0,people.person,Danilo Moschen,1975-09-04,
g.121v79pw,people.person,Eckhard Brakenwagen,1954-08-03,
g.121vr4t3,people.person,Mino Trafeli,1922,
g.121vrdb7,people.person,Cindy Bernadette,1978-01-22,
g.121w180d,people.person,Konrad Marc-Wogau,1902,
g.121w6psg,people.person,Robert Monderie,1948,
g.121y4_wr,people.person,Anton Rosenkranz,1827,1888
g.121y9vw0,people.person,Fabio Beltram,1959,
g.121zc4v7,people.person,Marcel Vogel,1937-03-09,
g.121zv2t5,people.person,Bernhard Metzler,1979-06-13,
g.1222j7b6,people.person,Marta Moszczyńska,1989-01-30,
g.12233n5q,people.person,Aaron Austin,1971-04-24,
g.1223q_pm,people.person,Rianne Sigmond,1984-05-02,
g.1223wk86,people.person,Leo Stefan,1970-02-22,
g.1224nkb9,people.person,町田紀彦,1976-08-08,
g.1225qbvb,people.deceased_person,James Pyle Wickersham Crawford,1882,1939
g.12269f06,people.person,Adil Bestybayev,1959-08-15,
g.1227pmg6,people.person,Johann Rüttinger,1947,
g.12283x4j,people.person,Claude Legros,1932-01-26,
g.1229cyx4,people.person,Max Stahr,1991-02-06,
g.1229dv87,people.person,Kawasaki Yutaka,1899-10-21,
g.122_g3gc,people.person,Karsten Jasper,1952-04-13,
g.122b4dds,people.person,Bujor Almășan,1924-06-23,
g.122bfts7,people.person,Kai Frederic Schrickel,1966-08-30,
g.122bg5yz,people.person,Ethem Pertev Paşa,1824,1872
g.122bxrb0,people.person,天野滋,1953-05-05,2005-07-01
g.122d8bh5,people.person,Monette Dinay,1906-09-20,1986-11-19
g.122drny8,people.person,Helmut Steiger,1959-01-05,
g.122dy529,people.person,Ronny Liesche,1979-03-16,
g.122dy52h,people.person,Rudolf Michl,1958,
g.122fj1ws,people.person,Bärbel Zieling,1949-12-31,
g.122fjq1g,people.person,Rolf Gerhard Rutter,1943-08-10,
g.122h6dxn,people.person,Thomas Meisinger,1957-04-29,
g.122hcxyw,people.person,Andrzej Zielinski,1944-10-05,
g.122j898y,people.person,Bobby Franks,1909-09-19,1924-05-21
g.122k5kw1,people.person,Franz Löffler,1961-09-10,
g.122kcpxj,people.deceased_person,Harris Birkeland,1904,1961
g.122mqp6w,people.person,Gustaf Arrhenius,1922,
g.122n530_,people.deceased_person,Stanislaus von Kalckreuth,1820-12-25,1894-11-25
g.122n5pxm,people.person,Dan Dediu,1967,
g.122p7l0k,people.person,Gustav A. Knauer,1886-10-30,1950-06-12
g.122qy775,people.person,Kékesi Laszlo,1951-12-30,
g.122rpckw,people.person,Hirooki Ogawa,1925-03-05,
g.122sgf24,people.person,Friederike Möller,1985-11-16,
g.122tc9sg,people.person,Birgitta Bremer,1950,
g.122vl334,people.deceased_person,Paul-Frédéric Rollet,1875-12-20,1941
g.122w610n,people.person,Ignacy Ereńsk,1981-03-11,
g.122zqc59,people.person,Monique Rutler,1941-02-02,
g.1230zytb,people.person,Heinrich Hohl,1900-01-19,1968-12-29
g.123143my,people.person,David Emig,1971,
g.12314ddh,people.person,Giulia Emmolo,1991-10-16,
g.1234n48d,people.person,Stefanie Mühle,1962-03-19,
g.12360fmv,people.person,Charles Olivieri-Munroe,1969,
g.12364zkf,people.person,Nolan Hoffman,1985-04-23,
g.123657zb,people.person,Duanne Moeser,1963-04-03,
g.1236mx35,people.deceased_person,井上元兼,1486,1550
g.1237psrt,people.deceased_person,Gero Wecker,1923-04-22,1974-06-24
g.1237vp7m,people.deceased_person,Orville Knapp,1904,1936
g.123850v1,people.person,長井一郎,1963-03-26,
g.12396mds,people.person,Julia Dellgrün,1987-05-15,
g.1239_8p7,people.person,Matko Knešaurek,1986-01-04,
g.1239jnzr,people.person,裕美,1988-07-11,
g.123b47fj,people.person,Tore Jensen,1935-05-19,
g.124xvjb40,people.person,Marcin Latallo,1967-03-09,
g.12bfg22x9,people.person,YeJin,1990-11-24,
g.12fgshpj2,people.person,佐々木 芽生,1962,
g.12mb3cm6n,people.person,Bernard Michel,1919-08-02,1992-06-02
g.12mkyk90q,people.deceased_person,Frances Farrand Dodge,1878,1969
g.155pf44k,people.person,Rui-chun Liu,1960,
g.155prk0g,people.person,Kurumi Yoshida,1991-12-01,
g.155qkm59,people.person,Gary Tong,1963-08-16,
g.155rnc9d,people.person,黃嘉千,1973-06-13,
g.155rplhm,people.person,Geng Le,1970-11-18,
g.155spbj7,people.person,傅麗莉,1959-05-12,
g.1hb_dbc4s,people.person,Janis Melderis,1938-04-04,
g.1hc0g1f8m,people.person,Henrik Marstal,1966,
g.1hc0grr9m,people.person,Håkon Vellesvik,1951-01-04,1982-02-18
g.1hc0h206v,people.person,Frank Henri Klickmann,1885-02-04,1966-06-25
g.1hf_cjz5y,people.person,Camille Ozeray,1855,1938
g.1hh_rjh6l,people.deceased_person,Karl Friedrich Nowak,1882,1932
g.1hl3gx0sh,people.person,Zhang Li,1957-04-01,
g.1n3dw2k2b,people.person,Michael Joerg,1979,
g.1pv0mk3_,people.person,Horst Symanowski,1911,
g.1q63wtp0n,people.person,Trần Thị Thảo,1991-11-24,
g.1q6fndqgj,people.person,Marco Rosti,1988-10-21,
g.1s05tlxlw,people.person,Agnes Nygaard Haug,1933-08-27,
g.1ydxprff9,people.person,Robert Grosvenor,1937,
g.1yg4lynh1,people.person,Walter Ervin Otto Schwartz,1889,1958
g.1yg58lv30,people.person,Egil Ulstein,1919,1999
g.1yh7_zbl8,people.person,Chotiros Kaewpinij,1978-10-24,
g.1yxkhpkp6,people.person,Régis Silva,1989-11-15,
g.1z0spdcz9,people.person,Lee So Min,1981-03-18,
g.1z3tcch79,people.person,Henrique Avancini,1989-03-30,
m.01008zn7,people.person,Usha Vijayaraghavan,1961,
m.0100_0d6,people.person,Pablo Martin,1980,
m.0100b52f,people.person,Juan Sabater-Tobella,1934,
m.0100gnrv,people.person,Don Gaffney,1954-02-01,
