id,type,name,date_of_birth,date_of_death
g.113qbmjy2,people.deceased_person,Frieder Weissmann,1893,1984
g.11_p4ytcl,people.person,Игорь Черидник,1962-02-28,
g.11b41h47w,people.deceased_person,Kusano Shinpei,1903-05-12,1988-11-12
g.11b41hfpf,people.person,潘陽,1983-02-13,
g.11b6bqq8jl,people.person,장혁진,1971-08-16,
g.11b6cf9nvj,people.person,Jean-Kévin Augustin,1997-06-16,
g.11b6pj8dll,people.person,Wilma D'Eusebio,1931,2008-02-08
g.11b6tdywmf,people.person,師小紅,1962-03-14,
g.11b6v9jrvz,people.person,Vera Sennyei,1915-01-03,1962-05-28
g.11b70hkgsf,people.person,Bruno di Luia,1943-04-04,
g.11b723248k,people.person,Fanny Bastien,1961-12-13,
g.11b77hmydw,people.person,Torben Jensen,1944-09-29,
g.11b77kj1dp,people.person,Birgit Menz,1967-05-31,
g.11b7c3c9mn,people.person,Dolly Martin,1961,
g.11b7gs8mp8,people.deceased_person,Edmond Taillet,1932-06-09,2008-08-07
g.11b7kzwfdg,people.person,Roos Rebergen,1988-02-17,
g.11b7nqqsf2,people.person,Enrique Salazar,1956,1982-09
g.11bbswcywb,people.person,Hyeon Cheol-ho,1976-01-15,
g.11cfjmsq3,people.person,Nadine Khouzam,1990-06-21,
g.11cfvcpp4,people.person,Teodor Todorov,1989-09-01,
g.11dyj1_gy,people.person,Carl-Gustaf Wentzel,1974-10-15,
g.11dyj3mdp,people.person,Matts Leiderstam,1956,
g.11dyjkffp,people.person,Karl Gustaf Lundin,1874,1931
g.11dyjztx7,people.deceased_person,Matti Sauramo,1889,1958
g.11dyk05bs,people.person,Sven Ekman,1876,1964
g.11dykjs8w,people.person,Frederik Zäll,1975,
g.11dykkl89,people.deceased_person,Lauri Saikkola,1906-03-31,1995-09-24
g.11dyl_w1z,people.person,Margareta Gudmundson,1947-04-20,
g.11r80tdx0,people.person,なあ坊豆腐@那奈,1994-06-17,
g.11r_pnjl2,people.person,Niclas Hammarström,1969,
g.120_fsp0,people.deceased_person,Max Grube,1854,1934
g.120_rtyv,people.person,大橋 薫,1966-03-24,
g.120hhhl3,people.person,حسن عبد السلام,1927-03-27,2013-11-21
g.120htmlp,people.person,Marek Bocianiak,1958,
g.120j31ml,people.person,Robert Hauser,1988-02-06,
g.120j3r4j,people.person,Vintai Suwari,1969-08-07,
g.120kh7c6,people.person,Louis Boucot,1882-11-03,1949-03-28
g.120khbgg,people.person,Leszek Biolik,1965-02-26,
g.120kt2dn,people.person,Wolfram Köhler,1968-03-08,
g.120m102y,people.person,Vitale De Stefano,1886-05-04,1959-02-09
g.120ph55w,people.deceased_person,Jacobus Henricus Kann,1872,1944-10-07
g.120qdgr2,people.person,Jack Millman,1930-11-21,
g.120qknsg,people.deceased_person,Karl Feih,1890-04-06,1956-07-30
g.120qqkpp,people.person,Hans Christian Ægidius,1933-03-24,2008-03-27
g.120qwdd1,people.person,Takayuki Oshima,1983-12-20,
g.120sd7gv,people.person,Erich Großkopf,1903-12-01,1977-07-31
g.120tb1ds,people.person,Bernardo Oliveira,1993-06-08,
g.120vyzdl,people.person,André Chaumeau,1924-10-22,2013-01-30
g.120vz0kj,people.person,Arthur Haseloff,1872,1955
g.120vzbp8,people.person,Hermann Knöppel,1956-10-15,
g.120wr1h8,people.deceased_person,Egon Jameson,1895,1969
g.120wx78r,people.person,浅倉亜季,1968-07-03,
g.120x5yfj,people.person,Paul Elliott,1950,
g.120xtvxf,people.person,Hanns-Jörg Anders,1942,
g.120z1jh7,people.person,Ilja Petrowitsch Worobjow,1975-03-16,
g.120z_f3b,people.person,Ziga Pagon,1986-11-14,
g.1210grx5,people.person,Finn Bergan,1918-07-08,1986
g.121251z5,people.deceased_person,Werner P. Zibaso,1910-08-05,1983-04-23
g.1212gwd1,people.person,Luís Zagalo,1940,2010-06-27
g.121314cb,people.person,Najwa,1986,
g.12135__3,people.deceased_person,Chung Mong-woo,1945-02-24,
g.1213hhd6,people.person,Wolfgang Franke,1912,
g.12143zpt,people.person,Nanda Ziegler,1981-07-20,
g.1214f_z8,people.deceased_person,Václav Bláha,1901-05-04,1959-03-22
g.1214fcsf,people.person,Elisabeth Nettebeck,1896-10-11,1969-10-11
g.1214g8jd,people.person,Shigehiro Yamaguchi,1981-09-23,
g.1215j5fc,people.person,Rafał Gliński,1982-12-29,
g.1215vhzl,people.person,Mario Crispi,1963,
g.12175wy7,people.person,Hans von Wolzogen,1888-07-05,1954-05-20
g.1218d0ph,people.person,Horst Dippel,1942,
g.1218d12s,people.person,Stefan Mörsdorf,1961-07-21,
g.1218rkpt,people.person,Petr Zapletal,1977-12-20,
g.1219xw79,people.person,Karl Schmidt,1937-04-25,
g.1219y5w0,people.person,Hajrie Rondo,1951-03-01,
g.121_4hj4,people.person,Randolf Menzel,1940,
g.121_52gt,people.deceased_person,Christian Ferdinand Siemens,1787-07-31,1840-01-16
g.121_5n3s,people.person,Kgomotso Sefolosha,1983-03-07,
g.121_5pr1,people.deceased_person,Eugene Rosenberg,1907,1990
g.121_hsp7,people.person,Lutz Franke,1960-10-29,
g.121b1q_t,people.person,Alex Maguire,1959-01-06,
g.121bd3bv,people.deceased_person,Gerhard Neumann,1930-02-02,2002-09-24
g.121bwcm0,people.deceased_person,Fritz Burger-Mühlfeld,1882-03-03,1969-05-17
g.121dpn95,people.person,小金沢昇司,1958-08-31,
g.121dvthf,people.person,Thomas Olivers,1725,1799
g.121fwhxt,people.deceased_person,Hugo Eywo,1877-02-13,1953
g.121g0pg6,people.person,Oli Poulsen,1963,
g.121g6h2q,people.person,Andy B. Franck,1971-02-20,
g.121hdnb_,people.person,Mike Fuhrig,1965-04-17,
g.121hls14,people.person,Gjertrud Fitje,1907,
g.121kkc4j,people.person,Andrei Dudarenko,1930-10-10,
g.121lyxmy,people.person,Orlando Costa,1948-12-24,
g.121mkd5v,people.person,Jaromír Honzák,1959-08-31,
g.121nglqp,people.person,Juan Alonso Villabrille y Ron,1663,1730
g.121p6t22,people.deceased_person,Gerhard Wohlgemuth,1920-03-16,2001-10-26
g.121p6t52,people.person,Holger Wick,1962-09-12,
g.121p7q_7,people.person,Bjørn Müller,1960-02-22,
g.121pvz2p,people.person,Sylvia Kögler,1971-12-26,
g.121q4gps,people.person,Hatthaya Wongkrachang,1963-09-10,
g.121qyfnj,people.person,Ulf-Dieter Zimmermann,1949-09-19,
g.121rcsns,people.deceased_person,Walter Mourant,1910,1955
g.121rvpg_,people.person,Mario Gelardi,1968,
g.121s3x5_,people.person,Wolfgang John,1945-01-14,
g.121tbmnr,people.deceased_person,Bruno Trawinski,1893-09-24,1977-12-13
g.121vxcv8,people.person,Lidia Baich,1981,
g.121xk2m5,people.person,Pablo Gomez-Marttila,1988-10-09,
