id,type,name,date_of_birth,date_of_death
g.112yfd67k,people.person,Joe Pearson,1956,
g.112yfs5qm,people.deceased_person,Michel Lambesc,1912,1974
g.119pftt0g,people.deceased_person,Giovanni Salviucci,1907,1937
g.11_yl7n38,people.person,Lars Selander,1958-02-03,
g.11b5qczwpr,people.person,Артём Витальевич Цыпин,1969-07-14,
g.11b66smmyr,people.person,Jeremy Barfield,1988-07-12,
g.11b6_bxh66,people.person,Elina Orkoneva,1989-06-12,
g.11b6bjdtj4,people.person,Karin Zielinski,1982-04-24,
g.11b6gm5cxl,people.person,Michèle Cordoue,1920-12-31,1987-05-23
g.11b6vr9mcd,people.person,Julia Spada,1985-05-01,
g.11b74tx_xt,people.person,Gaetano Di Vaio,1968,
g.11b77s6gpm,people.person,Ivan Pecnik,1966-04-02,
g.11b782mf7h,people.person,Keegan Brooksby,1990-04-27,
g.11b7c27wh5,people.person,Gaspar Benegas,1978,
g.11b7g5h17_,people.person,Volodyslav Maliuhin,1963-08-12,
g.11b7qyd2t9,people.person,Jamie Bosio,1991-09-24,
g.11bc91l6y3,people.person,Samuel IJsseling,1932,
g.11dyhv9g6,people.person,Carl Stephanson,1980-06-28,
g.11dyjkfd3,people.deceased_person,Ewert Ellman,1924-06-24,1977-11-14
g.11dyjq_7p,people.person,Charles Falk,1957-06-05,
g.11dykndvx,people.person,Chris Wahlström,1917-05-03,1977-07-27
g.11dykwj8l,people.person,Mats Huddén,1947-08-30,
g.11dykz867,people.person,Walter Söderlund,1956-02-05,2012-12-09
g.11dyl5kdf,people.person,Kaj Ellertsson,1942-07-07,
g.11dylvw33,people.person,Östen Hedenbratt,1926-01-31,1984-07-28
g.11h1thhh8,people.person,Perttu Häkkinen,1979,
g.11r7pltlg,people.deceased_person,Eugène Rousseau,1827,1891
g.11x7vg0b5,people.person,Gilbert Beugniot,1940,2012
g.11x7vlq82,people.person,René Mella,1926-06-06,
g.11x7vmc8v,people.person,新屋豊,1971-02-15,
g.120hzgjk,people.person,TETSU,1969-02-22,
g.120j3p50,people.person,Louis Saverino,1915-05-09,2003-06-06
g.120jf3qn,people.person,Karsten Podlesch,1955-02-11,
g.120jxcmk,people.deceased_person,Carl Aldenhoven,1842-11-25,1907-09-24
g.120k18xy,people.person,Bartosz Wielgosz,1973-05-23,
g.120khbr9,people.person,Ana Lúcia Menezes,1982,
g.120lwgys,people.person,Adaline Shepherd,1883-08-19,
g.120mbrph,people.person,Pierre Lary,1928,
g.120n2m02,people.person,André Höhl,1967-05-29,
g.120n2txn,people.person,Alberto Bernabé Pajares,1946,
g.120n2y1y,people.person,Fritz Güntzler,1966-05-06,
g.120n7tsr,people.person,Rudolf Marx,1943-02-14,
g.120phdjq,people.person,Camille de Morlhon,1869-02-19,1952-11-24
g.120pnc42,people.person,Hans-Otto Peters,1941-09-10,
g.120pncby,people.person,Markus Pöck,1992-01-15,
g.120t3rjb,people.person,Ferdinand Rohde,1957-11-07,
g.120t41rt,people.person,Sandra Farmand,1969-09-13,
g.120t97mv,people.person,Patrick Heinz,1978-12-14,
g.120vsw1w,people.person,Marianne Mair,1989-06-05,
g.120x5qvg,people.person,Torsten Rellensmann,1962-12-27,
g.120x76h1,people.person,寺島尚彦,1930-06-04,2004-03-23
g.120yf33r,people.person,Jerzy Greszkiewicz,1950-01-16,
g.120ykn9g,people.person,Anton Sauprügl,1965,
g.120yl88g,people.person,Jasmin Perković,1980-12-25,
g.120ylhz3,people.person,Maikel Blanco,1982-01-21,
g.120yrgd7,people.person,Lucie Mikova,1994-09-21,
g.120zcnvq,people.person,Valentina Chistyakova,1900,1984-05-19
g.1210m93c,people.deceased_person,Ryo Hagiwara,1910,1976-04-03
g.1211ph05,people.deceased_person,Albert Armin Ehrenzweig,1906-04-01,1974-06-04
g.1211q9kq,people.deceased_person,Alberto Beingolea,1064-11-19,
g.1212mgf2,people.person,Galina Stakhanov,1940,
g.1213hqr_,people.deceased_person,Sei Ikeno,1931-02-24,2004-08-13
g.1214g8pc,people.person,白羽玲子,1978-07-16,
g.1216fgrl,people.deceased_person,Kadri Hazbiu,1922-07-15,1983-09-09
g.1216x37g,people.person,Daniel Landolf,1959-12-31,
g.12176j2q,people.person,Elisabeth Sveum,1989-01-24,
g.1218dbps,people.person,Raimund Hilger,1965-12-03,
g.1218ldbx,people.person,Alam Rengga Surawidjaja,1924-12-24,
g.1218lp5l,people.deceased_person,Dwight V. Babcock,1909-02-19,1979-04-22
g.1218lsdg,people.person,Merete Berg Toreg,1957-01-12,
g.1219y312,people.deceased_person,René Stourm,1837,1917
g.121_52rn,people.person,Ingrid Köppe,1958-03-06,
g.121_5b6k,people.person,Helene Hily,1937,2006
g.121_hs2d,people.person,Henning Pold,1951,
g.121_zyn7,people.person,Georges Dargaud,1911-04-27,
g.121bd38f,people.person,Ernest Dryden,1887-08-03,1938-03-16
g.121bj_ny,people.person,Jayson Meyer,1965-02-21,
g.121cs32j,people.person,Fernando Alvim,1974,
g.121d1j95,people.deceased_person,Georgi Nelepp,1904-04-20,1957-06-18
g.121dv7wn,people.person,Victor Jones,1954-09-25,
g.121fl0w1,people.person,鳥塚しげき,1947-03-23,
g.121g7q0g,people.deceased_person,阿閉貞征,1528,1582
g.121hfvvx,people.person,Andreas Babendererde,1962-07-22,
g.121hx6hw,people.person,Peter Giesen,1921-08-08,
g.121hx6hx,people.person,Peter Obresa,1960-08-06,
g.121hxx52,people.person,Feryal Başel,1975,
g.121j1d92,people.person,Karl Mihm,1934-07-29,
g.121k2zc_,people.person,Heinz Pol,1901,
g.121kwpmk,people.person,Norwich Rüße,1966-04-19,
g.121lbbjv,people.deceased_person,Jacques Commandeur,1935-02-26,2008-12-29
g.121mvwmg,people.person,Glenn Hauger,1979-03-07,
g.121nxg39,people.person,Mario Ashiku,1939-07-27,
g.121pk5bm,people.person,Martin Ondrejka,1972-11-20,
g.121qyskh,people.person,Michail Belikov,1940-02-28,2012-03-27
g.121rjm5r,people.person,Giovanni Roccardi,1912,
g.121rvq09,people.person,Daijiro Kawaoka,1978-03-14,
g.121s4gq3,people.person,Tung Wang,1942-04-14,
g.121sx966,people.person,Peter Pfeifenberger,1964-08-30,
g.121tb9wg,people.person,Charles Nelson,1901-04-15,1997-01-19
g.121tbllj,people.person,Gavin Hayes,1977,
g.121tbngf,people.person,Wolfram König,1958-01-26,
g.121v79xj,people.person,Ingeborg Schäuble,1943-11-04,
g.121v8j77,people.person,小田桐奈々,1990-02-18,
g.121wt2vs,people.person,Wlodzimierz Wiszniewski,1934-05-05,
g.121x_tjk,people.person,Adolf Retz,1942-02-17,
g.121y9wzl,people.person,Caroline Thomas,1990-06-24,
g.121y9x1y,people.person,Esmeralda Barros,1945,
g.121yb64m,people.deceased_person,Mirko Jelusich,1886-12-12,1969-06-22
g.121ybgjm,people.person,Luigi Morville,1977,
g.121ybjbj,people.person,Malte Wadman,1946,
g.121zcqs0,people.person,Giuseppe Marra,1936,
g.121zjbzc,people.person,Rudolf Nickels,1926-04-23,2005-02-07
g.121zjl_8,people.deceased_person,Buddy Clark,1929,1999
g.121zvf9z,people.person,Ton Kuyl,1921-09-24,2010-11-30
g.12215spp,people.person,Aljoscha Schmidt,1984-06-26,
g.12221w8b,people.person,Elisabeth Grochtmann,1956-09-19,
g.1223q1y0,people.person,Volker Skierka,1952,
g.1223wjy_,people.person,Dittmar Lemke,1964-03-03,
g.12245z64,people.person,Władysław Michał Branicki,1826,1884
g.1224t4m7,people.person,Lorenzo Schmid,1955,
g.1224z0hv,people.person,Enrico Richter,1961-08-03,
g.122537xw,people.person,Alvaro Macieira-Coelho,1932,
g.122723x8,people.deceased_person,Nelson Caruso,1939,1982-02-15
g.12276nxm,people.deceased_person,Ian Wheeler,1931-01-13,2011-06-27
g.1227pv2w,people.person,Jacqueline Creft,1947,1983-10-19
g.1227pvpl,people.person,Ayres d'Aguiar,1896-05-27,2000-12-19
g.12283nms,people.person,Heinrich Guttenberg,1749,1818
