id,type,name,date_of_birth,date_of_death
g.112yfhh7c,people.deceased_person,Jean Guitton,1887-03-28,1973-04-15
g.113qbp_tw,people.person,Henning Quade,1988-09-12,
g.11b60wv2c5,people.person,Frank Clarke,1898-12-29,1948-06-12
g.11b6dfdw0p,people.person,Naoki Katô,1980,
g.11b6hv7vls,people.person,Görkem Karabudak,1984-07-25,
g.11b6r60x30,people.person,Lee Gyeong-Pyo,1950-02-16,
g.11b6s06_2h,people.person,Roberto Gnattali,1948-12-20,
g.11b6zq7bwx,people.person,Thanh Loc,1961-11-03,
g.11b7b_qygl,people.person,Dendy Subangil,1978,
g.11b7l19y0k,people.person,배유람,1986-08-22,
g.11b7l19y4g,people.person,Pongsatorn Sripinta,1996-06-01,
g.11b7ldzc15,people.person,Nigel Williams-Goss,1994-09-16,
g.11b7lmr6_k,people.person,Erin Carr,1988-04-15,
g.11b7lz5tzl,people.person,Josh Smith,1987-08-07,
g.11b7q3617j,people.person,Przemysław Stępień,1994-02-07,
g.11bxwf12zd,people.person,Armin Mašović,1993-06-28,
g.11c3kj3_bz,people.person,Jonne Tammela,1997-08-05,
g.11dy6b668,people.person,Yun Yeon-Gyeong,1949-04-13,
g.11dyh_yd2,people.deceased_person,Doreen Denning,1928-12-05,2007-04-07
g.11dyhy_mr,people.person,Bertil Wiktorsson,1930-08-02,
g.11dyj73z7,people.person,Nick Van Belle,1993-03-17,
g.11dyjq_fx,people.deceased_person,Torsten Eriksson,1906,1977
g.11dyjy37r,people.person,Göran Boberg,1942-01-07,1999-03-25
g.11dyk6clk,people.deceased_person,Conrad Varrentrapp,1844-08-17,1911-04-28
g.11dyl512t,people.person,Gérard Schaub,1931,
g.11dylt3vv,people.person,Sebastian Lindell,1988-10-27,
g.11r80n_4g,people.person,Артём Аликович Гареев,1992-03-04,
g.120jfgsv,people.deceased_person,Fernando Baleroni,1922-11-25,1980-11-22
g.120kg_g7,people.person,Dennis Klockmann,1982-09-02,
g.120kmwhk,people.person,Achilles Augustus von Lersner,1662-04-29,1732-12-29
g.120kn5b6,people.person,Benjamin Petrik,1988-10-27,
g.120kt1wf,people.deceased_person,Hubert Jungherz,1896-02-14,1975-03-21
g.120l2jmy,people.person,Hubert Hammerl,1971-10-25,
g.120l7q1w,people.person,渥美真理,1950-11-20,
g.120lqrhf,people.person,Haluk Koç,1954-10-03,
g.120n7tsb,people.person,Robert Bartlick,1983-06-27,
g.120ph3v5,people.person,Gionata Costa,1973-08-28,
g.120qct2w,people.deceased_person,"Mike \\\"Twin\\\" Sullivan",1878-09-23,1937-10-31
g.120qqj92,people.person,山石敬之,1959-04-08,
g.120rg2pk,people.person,Mariya Muat,1923-12-31,2010-09-04
g.120rrj2k,people.person,Ursula Kuri,1935-09-27,
g.120rrrxp,people.person,Alex Guadagnoli,1975,
g.120sd5f9,people.person,Frederick Ko Vert,1901-06-10,1949-05-31
g.120sdhh7,people.person,下垣真香,1991-12-15,
g.120sdl9x,people.person,Ewa Kuryło,1955-04-14,
g.120t4lq0,people.person,Gaël Nicol,1969-06-08,
g.120tb6fn,people.person,Viktor Lebedev,1935-01-05,
g.120vmzpq,people.person,呂碧城,1883,1943
g.120vzz3y,people.person,Arnost Kraus,1973-11-19,
g.120w834c,people.person,Heinz Blasey,1948-01-01,
g.120wrb33,people.person,Francesca Marinaro,1952-11-26,
g.120xv6r4,people.person,Elena Holeczyová,1906-01-23,
g.120yrdc2,people.person,Danny Steg,1966-11-12,
g.120z_df3,people.person,Shane Canterbury,1985,
g.120zj5h2,people.person,Paulus Niavis,1460,1514
g.120zpbrz,people.person,田中星児,1947-08-27,
g.120ztyyg,people.person,Peter Clemens,1905-07-09,
g.12111kbg,people.person,Ara Tokatlián,1951-06-02,
g.1211j9ss,people.person,Stefan Pfrengle,1963-06-24,
g.1213_d27,people.deceased_person,Claudio Rodrigues de Mattos,1975-11-14,2002-07-13
g.1213j1_k,people.deceased_person,Hans Rostrup,1937-07-26,2005-01-16
g.1213tssf,people.deceased_person,J. Combarieu,1859,1916
g.1215vxk6,people.person,Joana Barradas,1991-06-07,
g.1218f7hc,people.person,Dieter Brozulat,1943-05-23,
g.1219xvmg,people.person,Aleš Ulm,1947-01-31,
g.1219xw56,people.person,Jürgen Petzold,1953-04-04,
g.121_4q5h,people.person,Siamak Atlasi,1936,
g.121bj_b5,people.person,Bastian Hellberg,1962-10-27,
g.121bwc7d,people.person,Vera Jordanova,1928-04-15,
g.121d1jfl,people.person,Jens Magnussen,1956-02-12,
