id,type,name,date_of_birth,date_of_death
g.113qbp271,people.person,Charles Hudon,1994-06-23,
g.119pgw2_l,people.person,Natsuki Fukase,1994-04-10,
g.11_p4xtr5,people.person,Siegfried Jagendorf,1885,1970
g.11_ym378d,people.person,Akihisa Shiono,1995-01-03,
g.11_yxx4cb,people.person,Françoise Javet,1922-01-17,
g.11b5v3_dbs,people.person,Baromwut Hiranyatsathiti,1978-10-16,
g.11b60nkqk4,people.person,Jacqueline Maillan,1923-01-11,1992-05-12
g.11b62y00mc,people.deceased_person,Germán Cobos,1927-07-07,
g.11b6cx5ht8,people.deceased_person,Jean-Louis Picavet,1927-11-26,1991-02
g.11b6gqb75w,people.person,Henry Martín Mex,1992-11-18,
g.11b6xk3712,people.person,Немтінов Євгеній Сергійович,1995-10-03,
g.11b74ndzsk,people.person,Aytül Akal,1952,
g.11b7nyk3l6,people.person,Martin Bezouška,1955,
g.11bbxq2mmq,people.person,Jiřina Lukešová,1919-09-12,2010-07-28
g.11bccmyznz,people.person,Clara Fabry,1943-03-04,
g.11bxybqzp9,people.person,Аблай Мбенгуе,1992-05-19,
g.11cfjrwqd,people.deceased_person,Daniel Faulkner,1955-12-21,1981-12-09
g.11dyj4zc5,people.person,Thomas Carrigan,1886-04-13,1941-10-02
g.11dyk3kw2,people.deceased_person,Anita Hallden,1887-06-30,1970-03-25
g.11dykkldz,people.person,Ingemar Leckius,1928-11-05,
g.11dykklth,people.person,Nicklas Rudolfsson,1974-09-27,
g.11dykq0_n,people.person,Jhon Jairo Velásquez,1962-04-15,
g.11dyl3bv5,people.person,Jan Magne Førde,1962-02-02,
g.11dyl3jch,people.person,Tomas Dyfverman,1944-04-26,2009-03-06
g.11dyllp6_,people.person,Harald Gripe,1921-08-04,1992-07-01
g.11dylmgz9,people.person,Johan,1963-12-31,
g.11h1tfm7h,people.person,Hai Mao,1977,
g.11r7px62p,people.person,Mariana Gaivão,1984-02-21,
g.11r7rgj7j,people.person,Alceu Maia,1953-05-12,
g.11vj7kftf,people.person,Patrick Jusseaume,1951,
g.11vk9v0y1,people.person,Игорь Николаевич Вускович,1904-02-24,1992-08-30
g.120hnd8c,people.person,Andreas Franzke,1938,
g.120j30w_,people.person,Franz Skondrup,1874-02-23,1941-07-21
g.120jf40r,people.deceased_person,Theodor Fontane,1856-11-03,1933-05-16
g.120jfdww,people.person,Masakazu Ishiguro,1977-09-08,
g.120khbrd,people.deceased_person,Angelito Mello,1914,1989-08-09
g.120lwk5z,people.person,Дмитрий Михайлович Шикин,1991-08-28,
g.120lwkjn,people.person,Leif Andersson,1963-10-10,
g.120m1156,people.person,Jörg Hamann,1965-06-17,
g.120mys5l,people.person,Sylwester Szyszko,1929-12-08,
g.120n29j1,people.person,Friedrich Schreiber,1934-07-19,
g.120p4g1t,people.person,Alfonso Cassini,1858-03-01,1921-08-06
g.120pncq2,people.person,Zdeněk Gurský,1954-10-06,
g.120rlpcs,people.person,Vera Kharybina,1958-02-09,
g.120rr5wc,people.person,Ingrid Salamon,1958-11-02,
g.120rrhz3,people.person,Renate Wolf,1957-07-13,
g.120s1lcx,people.person,Valentine Friedli,1929-04-06,
g.120s6rm0,people.person,August Kapell,1844-03-21,
g.120scn94,people.person,Lovro Sprem,1990-01-26,
