id,type,name,date_of_birth,date_of_death
g.112yg8hjb,people.person,Václav Havlíček,1943-07-28,
g.119x71mqm,people.person,Dmytro Filipchuk,1986-06-03,
g.11_yll22v,people.person,Cazuo Matsumoto,1985-08-02,
g.11_yxx48s,people.person,Chris McClarney,1979-11-30,
g.11b5v2q_tp,people.deceased_person,Matei Brâncoveanu,1698,
g.11b66hbzm0,people.person,João Gualberto de Oliveira (1st Baron of Tojal),1788-07-12,1852-02-10
g.11b6_1l08v,people.person,Yun Hui-won,1970-01-03,
g.11b6_gc44x,people.person,Lukasz Lach,1982-02-18,
g.11b6b5qt_t,people.person,Raphael Calux Munhoz Pinheiro,1986-04-20,
g.11b6gsst5l,people.person,Sin-cheol Kang,1978-09-02,
g.11b6xr0kks,people.person,Sung-Taek Park,1974-11-13,
g.11b6y0jf9s,people.person,Hwang Byung-kook,1968-08-22,
g.11b74tf7hr,people.person,Jakob Macke,1989-04-25,
g.11b75kf9dz,people.person,세르게이 아지모브,1954-06-30,
g.11b76by6j3,people.person,Manuel de Solà-Morales i Rubió,1939-01-08,
g.11bbxkc6zs,people.person,Şehzade Murad,1521,1521
g.11dyj7z9j,people.person,Olov Johansson,1966-01-26,
g.11dyj_v1c,people.person,Karl-Martin Almqvist,1968-11-24,
g.11dyjwyxn,people.person,Alf Bicknell,1928,2004
g.11dyk4ptd,people.person,Tage Nilsson,1905,
g.11dyknqw9,people.deceased_person,Birthe Backhausen,1927-01-20,2005-11-18
g.11dyl13ql,people.deceased_person,Clifford Frondel,1907,2002
g.11dyltrwg,people.person,Per Höglund,1969-11-13,
g.11h1tr49w,people.person,Wilbert McLeod Chapman,1910,1970
g.11jgdx6vm,people.person,Jesper Lindegaard,1986-01-19,
g.11r7rhf86,people.person,井上 剛,1978-04-19,
g.11vjpckmz,people.deceased_person,Raul de Carvalho,1901-02-15,1984-08-11
g.11vk8tdqv,people.person,Фелікс Антипов,1942-05-17,
g.11x1npq3r,people.deceased_person,Heinrich Holzschuher,1789,1847
g.11x1nxgn0,people.person,Susan DiBona,1974-02-18,
g.11x98288p,people.deceased_person,Werner Siedhoff,1899-05-03,1976-11-28
g.11x987lgd,people.person,Damião Feliciano,1952-04-28,
g.120_977c,people.person,Diego Dionatas Dos Santos Oliveira,1986-05-01,
g.120_rjxj,people.person,Gerhard Bloemecke,1936-05-22,
g.120_rv87,people.person,鎌田 敏夫,1937-08-01,
g.120j3bvz,people.person,Christian Hubor,1990-04-18,
g.120k197j,people.person,Tomasz Olejnik,1965-01-11,
g.120lqqkg,people.deceased_person,Manuel de Azevedo Gomes,1847,1907
g.120lwkf2,people.person,Johann Gottfried Lessing,1693-11-24,1770-08-22
g.120mbhq8,people.person,Daniel Hatterscheid,1984-09-18,
g.120mnmr_,people.deceased_person,Viktor Asmus,1904-11-02,1991
g.120mt44d,people.person,津田英治,1953-08-23,
