id,type,name,date_of_birth,date_of_death
g.112yflmtk,people.person,Albert Wywerka,1894-08-22,1945
g.112yg2y5p,people.person,Ruggero Cara,1948,
g.113qbtz3_,people.deceased_person,Nasser Mehdipoor,1955,1997-07-18
g.11b60r3k3n,people.person,Nicolaj Pennestri,1974,
g.11b60tqn5y,people.person,Bruno Godoy,1983-04-14,
g.11b6ggcryh,people.person,Athos Casarini,1883,1917
g.11b6hyqlkh,people.person,Deanne Barkley,1931-03-28,
g.11b6pk4z_t,people.person,Gert-Rudolf Flick,1943,
g.11b6r_c1_7,people.person,강수호,1962-12-05,
g.11b6tt_r70,people.person,Paul J. Lane,1965-12-31,
g.11b6x6gqd4,people.deceased_person,Irén Biller,1897-01-27,1989-06-08
g.11b70cjbnj,people.person,Joey Ney,1992-12-10,
g.11b74js7n4,people.person,Ma Heung-Sik,1948-02-10,
g.11b7gs1k0t,people.person,Pasupuleti Purnachandra Rao,1948-05-22,
g.11b7kf0h1k,people.person,Fabien Chalandon,1953-01-11,
g.11b7md54hz,people.person,Ittipol Khunplome,1973,
g.11bby83cpq,people.person,Frédéric Frenay,1971-11-15,
g.11bymj63k3,people.person,Adrien Bletton,1986-07-17,
g.11c3kppbhy,people.person,André Matarazzo,1919,1964
g.11cfvbj6g,people.person,John Taylor Bowles,1957-04-11,
g.11dyhrq_2,people.person,Yngve Öhman,1903,
g.11dyj8nrl,people.person,Petr Schwarz,1991-11-12,
g.11dykhkqc,people.deceased_person,Torsten Lundqvist,1894-06-14,1957
g.11dylg60g,people.person,Viktor Åkerblom Nilsson,1981-01-31,
g.11h1trxgf,people.deceased_person,Elena Bassi,1911,1999
g.11jgf7t5p,people.person,Joaquim Cezar Motta,1967-11-03,
g.11ksg3f2c,people.person,Nüvit Candaner,1954-05-10,
g.11mvrn9n7,people.person,Rudolf Blahacek,1942-09-18,
g.11r_pqxgy,people.person,Alexander Fischerkoesen,1968-04-16,
g.11x7vvlxr,people.person,Atis Auzāns,1976-01-06,
g.1203lztmm,people.deceased_person,Emil Mayer,1871,1938
g.120_f_lv,people.person,Måns Groundstroem,1949-04-23,
g.120_fs35,people.person,Alexander Wedl,1969-02-21,
g.120hnn7q,people.person,Jean-Pierre Garnier,1947,
g.120hz4rq,people.person,Albert Schamoni,1906-10-20,
g.120hz5jm,people.person,Siegbert Ortmann,1940-08-26,
g.120jfc_5,people.person,Nenny Triana,1955-05-23,
g.120jql9f,people.person,Hans-Henning Lühr,1950-09-05,
g.120jx9m0,people.deceased_person,Christiane Barry,1928-08-18,1992-09-24
g.120kn5s4,people.person,Louis Rennert,1880-01-18,1944-10-08
g.120ld8vg,people.deceased_person,Carl-Hubert Schwennicke,1906-11-14,1992-03-21
g.120ldxf7,people.person,Deok-gyun Jang,1965-12-20,
g.120ldzl5,people.deceased_person,Porfiri Podobed,1886-10-16,1965-11-09
g.120lqcyr,people.person,Wolfgang Hinrichs,1922-08-28,
g.120mj0b1,people.person,Rune Ståle Brautaset,1967-08-13,
g.120n7t3v,people.person,Brad Kroenig,1979-04-23,
g.120nd_s0,people.person,Silje Sprakehaug,1991-02-04,
g.120qkby9,people.person,Josef Rommerskirchen,1916-02-16,
g.120qqkq8,people.person,Katja Eyde Jacobsen,1978-03-06,
g.120qwbrm,people.person,Hilda Häkkinen,1894-02-18,2005-12-31
g.120r9hfm,people.person,Katarzyna Jamróz,1970-01-04,
g.120rrfth,people.person,Shay Avivi,1963,
g.120sd5j3,people.person,Jean Crusol,1943-09-20,
g.120spz4r,people.person,Stéphane Bouy,1941-06-06,1990-09-21
g.120tmbbl,people.person,Mime Fønss,1911-11-12,1994-08-18
g.120vb671,people.person,Kurt Hannemann,1923-06-05,
g.120vsvgx,people.person,Trine Runge,1959,
g.120x5dh7,people.deceased_person,Emil Kuh,1828,1876
g.120x6n6s,people.person,Willi Portz,1951-11-19,
g.120x761n,people.person,Lucio Rama,1911-06-30,1988-06-03
g.120ylln8,people.person,Egil Lorck,1921-04-26,2000-05-17
g.120z6f4f,people.person,Thomas Kjelbotn,1986-06-26,
g.120z713l,people.person,Danuta Stachyra,1950-02-16,
g.120z_ssl,people.person,Wander Taffo,1954-05-17,2008-05-14
g.120zj59z,people.person,Klaus Elwardt,1955-12-07,
g.120zzv44,people.person,Markus Gsell,1985-02-15,
g.121010t2,people.person,Zuzanna Dabrowska,1966-02-02,
g.1211p61v,people.person,Verena Veh,1977-11-04,
g.1211qqj8,people.person,Katja Frenzel-Röhl,1974-05-17,
g.1211r06d,people.deceased_person,Jörn Klamroth,1944-07-22,2011-03-18
g.1213hgzg,people.person,Klaus König,1935-01-21,
g.1213tsng,people.person,Eugène Sergent,1829,1900
g.12148r8f,people.person,Guy Mairesse,1924-06-14,
g.1214g7j3,people.person,Galgóczy Gáspár,1988-11-24,
g.1214mjdl,people.person,Thomas Kaminski,1972-03-31,
g.1214xp1y,people.person,Bogumil Buchwald,1983-12-20,
g.1215v7r6,people.person,Norbert Frühauf,1958-10-17,
g.1215vkjb,people.person,Patrick Palzer,1980-05-04,
g.12168mxp,people.deceased_person,Nikolas Johann van Beethoven,1776-10-02,
g.1216lby2,people.person,Jörg-Uwe Lütt,1964-04-15,
g.1218lfqb,people.person,Ilona Dörr,1948-12-07,
g.1218rmxw,people.person,Marcel Juhasz,1983-01-14,
g.1218rn1z,people.person,Rolf Niese,1943-08-21,
g.121_45g0,people.person,John Barrows,1913,1974
g.121_c707,people.deceased_person,Wladyslaw Rymkiewicz,1900-05-17,1984-01-13
g.121b1r6z,people.person,Florian Weber,1976-06-24,
g.121bwr7p,people.person,Александр Васильевич Никольский,1874-07-04,1943-03-19
g.121c0bb7,people.person,Mehmet Zati Arca,1864,1943
g.121cb092,people.deceased_person,Chung Mong-pil,1934-01-01,
g.121dcl9f,people.deceased_person,Andreas Muhr,1904-02-12,1968-06-01
g.121dcltd,people.person,Leo Elders,1926-08-07,
g.121dpbvk,people.person,Abem Finkel,1889-12-06,1948-03-10
g.121dpbwn,people.person,Angela Lück,1959-08-01,
g.121dv6xt,people.person,Jessica Horáthová,1946-07-22,
g.121f4cpc,people.person,ロラン・セルギエンコ,1936-01-19,
g.121g79t3,people.deceased_person,Juan Andrés Rodríguez,1930,1995
g.121gjx71,people.person,Anna Wodzynska,1978-06-14,
g.121hxsx4,people.person,堀川由理,1980-09-27,
g.121j1m36,people.deceased_person,Manuel Maldonado-Denis,1933,1992
g.121k2btg,people.person,Franz Hölbl,1927-12-27,
g.121lsp3c,people.person,Harald Witt,1952-11-18,
g.121m2fkm,people.person,Franz Zimmert,1949-08-18,
g.121m79q7,people.person,Dani Niederberger,1973-07-22,
g.121m79v5,people.person,Géza Herczegh,1928-10-17,
g.121mdwcw,people.person,Алексей Барзилович,1975-05-09,
