id,type,name,date_of_birth,date_of_death
g.119pflr7t,people.person,Friedel Brandt,1946-01-16,
g.11b62wbpct,people.deceased_person,Guido Rocca,1928-01-26,1961-05-15
g.11b6kz8z42,people.person,Frank Bennett,1890-09-15,1957-04-29
g.11b6mtx2z_,people.person,Erick Gutiérrez,1995-06-15,
g.11b6t42wcr,people.person,Moussa Marega,1991-04-14,
g.11b6vwb4t_,people.person,Rou Reynolds,1986-01-16,
g.11b6ygk1l6,people.person,Lee Hee-Gu,1967-12-13,
g.11b6zt62wj,people.person,Djénhael Maingé,1992-02-18,
g.11b6zy47y3,people.person,Francesco Verdinelli,1953,
g.11b77b4gwz,people.person,Kensaku Kakimoto,1982-12-09,
g.11b7kf0h56,people.person,정성주,1956-07-25,
g.11c3km6rrh,people.person,Catalina Perez,1994-11-08,
g.11dyhyhy5,people.person,Larsåke Leksell,1945-06-01,
g.11dyjbp0j,people.deceased_person,François de Clermont-Tonnerre,1906-09-19,1979-12-02
g.11dyjfd1s,people.deceased_person,Gertrud Danielsson,1896,1984-10-05
g.11dyjl25c,people.person,Paul Lehmann,1906,1994
g.11dyk6wb1,people.deceased_person,Sven-Bertil Norberg,1912-04-07,1967-08-21
g.11dykqctb,people.person,Folke Leander,1910,
g.11h1ss3mq,people.person,וילי הרננגומז,1994-05-27,
g.11h1v7dj5,people.person,Zulfikar Musakov,1958,
g.11r_pp0q9,people.person,Wojciech Szepel,1970-11-29,
g.11vdhgrr7,people.person,Tommy Mason-Griffin,1990,
g.11x1nsdb2,people.person,Władysław Trebunia-Tutka,1942-02-15,2012-12-03
g.11x7vsp3v,people.person,Rob Herwig,1935,
g.11x9851j7,people.person,Edin Ibrahimovic,1991-08-16,
g.120_gc97,people.person,湯浅篤,1975-11-26,
g.120_rs1f,people.person,Mahin Shahabi,1936,2010-08-23
g.120hz571,people.deceased_person,Karl-Heinz Exner,1920-01-03,1999-03-22
g.120hzjxz,people.person,Oleg Safarliyev,1952-10-13,
g.120jx18m,people.deceased_person,Nakamura Kanjaku III,1841,
g.120ktb_b,people.person,森野文子,1977-02-07,
g.120lwk67,people.person,Eduard Boehmer,1827,1906
g.120p9zm_,people.person,清貴,1982-11-22,
g.120pnc5g,people.person,Holger Winselmann,1963-11-11,
g.120qd4r9,people.person,Felix Ahlers,1966-08-09,
g.120qwgj0,people.deceased_person,Hilário Jovino Ferreira,1850,1933-03-01
g.120sd637,people.person,Pál Makrai,1945-12-13,
g.120sdl2c,people.person,Dean Erik Andersen,1971-03-04,
g.120svng4,people.person,Владимир Лазарев,1936-01-26,
g.120t48z_,people.person,Jerome Rebbot,1963,
g.120vsvt0,people.person,Georgios Stefanou,1981-01-12,
g.120wr23p,people.person,Uwe Erichsen,1936-08-09,
g.120wx8bg,people.person,Saskia Noorman-den Uyl,1946-03-31,
g.120y85jk,people.person,Adolf Stricker,1942-09-24,
g.12111byy,people.person,Karol Zaborowski,1983-06-19,
g.1211j05f,people.person,Willy Dehmel,1909-02-26,1971-06-15
g.1211qdpj,people.person,Herbert Gronen,1944-01-13,
g.1211r0c6,people.person,Matthias Struck,1982-05-15,
g.1213hgmg,people.person,David Speiser,1980-08-27,
g.1213hh0q,people.person,Markus Endress,1975-11-22,
g.1215j4tj,people.person,Andreas von Bernstorff,1945-07-14,
g.1216r8hb,people.person,Denise Del Vecchio,1951-05-05,
g.121710q3,people.person,Maurycy Gosławski,1802-10-05,1834-11-17
g.12175l2p,people.person,Gerhard Schulze,1939-10-13,
g.1217cnyc,people.person,Lichun Lee,1952,
g.1218xkb3,people.person,Humberto Espindola,1943-04-04,
g.1219bkkl,people.person,Francois Verstraeten,1887-03-23,1965-08-28
