id,type,name,date_of_birth,date_of_death
g.112ygb2mt,people.person,Johana Munzarová,1962-08-15,
g.113qbb17y,people.person,Michèle Anne De Mey,1959,
g.113qbgqnq,people.person,Jean-Paul Pier,1933,
g.11_ygprd8,people.person,Farideh Sepah Mansour,1947-04-05,
g.11b5q7hn_h,people.person,Michel Corday,1870,1937
g.11b60wzc7t,people.person,藤井 道人,1986-08-14,
g.11b62zp8sx,people.person,Jean-François Six,1929,
g.11b6ghthlp,people.person,Ekkarat Wongchalar,1975,
g.11b6j064fh,people.person,Danick Gauthier,1991-10-24,
g.11b6x882p5,people.person,Ibrahim Chenihi,1990-01-24,
g.11b6xk32k_,people.person,Kazushi Watanabe,1976-09-16,
g.11b72nng__,people.person,Przemek Dyakowski,1935-06-01,
g.11b74l76rv,people.person,Mithat Can Özer,1981-11-11,
g.11b74ly6k0,people.person,Артём Логинов,1978-04-16,
g.11bc6yymjr,people.person,Eric Björkander,1996-06-11,
g.11bxxk6_wf,people.person,Niklas Zulciak,1994-02-03,
g.11cfv71zr,people.person,Erich Hörtnagl,1950,
g.11dyjz96j,people.person,Victoria Borisova-Ollas,1969,
g.11r7pmbz1,people.person,Guga de Paula,1984-05-02,
g.11x1nf8k4,people.person,Kim Bum-soo,1966-03-08,
g.120ht8m7,people.person,Claus Fey,1955-03-10,
g.120j31bq,people.person,Jan Taube,1984-03-20,
g.120jqwrx,people.person,Albert Pulvers,1868-03-12,1933-10-08
g.120jr59c,people.deceased_person,五代目 河原崎 國太郎,1909-10-14,1990-10-11
g.120l2tx1,people.person,Lubomír Martínek,1954,
g.120m0r1s,people.person,Arnold Verhoeven,1905-10-21,1998-08-02
g.120m18rr,people.person,Guy de Lavaur,1903,
g.120ndy_v,people.person,Andrea Piedimonte,1971,
g.120ndz3c,people.person,Gabriele Cassone,1960,
g.120p4h9b,people.person,Heinz Heckmann,1932-03-22,
g.120rs0_f,people.person,Joaquim Ferreira do Amaral,1945-04-13,
g.120rsfmj,people.person,Andrzej Zólkiewski,1952-02-15,
g.120vzc4n,people.person,Walter Georgii,1887,1967
g.120wf10q,people.person,Pavel Artemev,1983-02-28,
g.120wqs15,people.person,Marcel Hafke,1982-03-08,
g.120x60k4,people.person,Ursula Jungherr,1947,
g.120x6kn1,people.person,Marcel Giguere,1917-08-25,
g.120y85jj,people.deceased_person,Adolf Kosárek,1830-01-06,1859-10-03
g.120y8dqj,people.person,M'Balia Marichal,1979-02-03,
g.120yl66l,people.person,Robert Soyer,1717,
g.120z6dgn,people.person,Dallas Fallscheer,1977-11-20,
g.120z6f3c,people.person,Stefan Wolf,1961-12-06,
g.120zpbg_,people.person,Kazuo Tsuburaya,1961-01-18,
g.1211h_cn,people.person,Bruno Maurenbrecher,1897-09-06,1984-06-30
g.1211jkvq,people.person,Gino Del Signore,1906-04-30,1978-12-30
g.1211rbp7,people.person,Eilev Groven Myhren,1973-08-16,
g.1213j1gl,people.person,国武万里,1967-08-26,
g.1213jb3r,people.person,Natalia Alimova,1978-12-09,
g.12148hbg,people.person,Anne Trabant-Haarbach,1949-01-01,
g.12148v17,people.person,Hallvard Braein,1965,
g.1214xmm8,people.person,松下功,1951,
g.1215j4th,people.person,Andreas Kunz,1982-07-20,
g.1215jtmj,people.person,Andrzej Celinski,1961-06-28,
g.1215v73t,people.person,Anne Ulbricht,1985-05-14,
g.1216ffqm,people.deceased_person,Bob Broughton,1917-09-17,2009-01-19
g.1216xdjn,people.person,桐野澪,1984-03-03,
g.12175vv8,people.person,Zhang Ying,1982-02-09,
g.121763wv,people.deceased_person,Paul Pauley,1886-02-18,1938-05-13
g.1218f822,people.person,Richard Ratka,1963-11-26,
g.121_5bkf,people.deceased_person,Victor Vina,1885-08-29,1961-05-28
g.121bk9rp,people.person,Роберт Фишер,1954-10-02,
g.121cr_g0,people.person,Gaston Barré,1864,
g.121d162z,people.person,Ján Štrasser,1946-02-25,
g.121dcjn2,people.person,Raymond Jourdan,1930,1991
g.121fl2hx,people.person,Carlos Corrêa Gago,1934-06-25,
g.121fwtrb,people.person,Marco Wieser,1990-12-15,
g.121g0_qz,people.deceased_person,Хосеп Планас,1901-04-14,1977-04-09
g.121g7d_4,people.deceased_person,Peter Pringsheim,1881,
g.121hfkn2,people.person,Nikolaus Mangold,1950-01-15,
g.121hg5_g,people.person,Stormblast,1981-03-06,
g.121hwxsj,people.person,Sabine Hennrich,1962-09-29,
g.121j6n09,people.person,Faust Lopatinsky,1899,1937
g.121jcg23,people.person,藤原 里,1980-01-25,
g.121jcj02,people.person,Luís Esparteiro,1959-04-08,
g.121jysbv,people.person,Annie Van Duyn,1915-09-12,
g.121k2cd9,people.deceased_person,Walther Lietzmann,1880,1959
g.121k2yxf,people.person,Jan Pecha,1971-03-11,
g.121kv_y5,people.person,Ondrej Boula,1977-11-22,
g.121kw1xc,people.person,Jürgen Großmann,1952-03-04,
g.121lbd2h,people.person,Andrey Molchanov,1971-09-24,
g.121lgwyz,people.person,梅原真子,1999-01-11,
g.121m2rzj,people.person,Anders Karlsen,1990-02-15,
g.121m79p4,people.person,Christian Retzer,1982-01-07,
g.121p0_88,people.person,Alexandre Sterling,1966-02-13,
g.121qm0v9,people.person,Angelika Gemkow,1949-11-29,
g.121rcsws,people.person,Barbara Dzido-Lelinska,1940-12-11,
g.121sl689,people.person,Nikolaj Bjørn-Andersen,1980-07-02,
g.121tbn30,people.person,Mario Steiner,1982-12-12,
g.121v77yp,people.person,Miky-Biky,1975-01-25,
g.121vqw_x,people.person,Igor Filobok,1987-08-15,
g.121vrf1j,people.person,Cécile Dumoulin,1966-11-10,
g.121vx1mf,people.person,Ali Chusseinov,1990-01-26,
g.121vx290,people.person,Rita Mohr-Lüllmann,1957-03-14,
g.121vxb0t,people.deceased_person,David Zahavi,1910,1977
g.121w6ctd,people.person,Jacques Daniel-Norman,1901-12-02,1978-12-05
g.121yh2b0,people.person,Karl-Christian König,1983-02-12,
g.121yn7xj,people.person,Rei Asakawa,1983-12-08,
g.12203mm8,people.person,Roman Diethelm,1980-02-15,
g.12203y57,people.person,Marianne Paus,1935-08-17,
g.12214wnx,people.person,Hans-Jürgen Sasse,1943,
g.1222j7xx,people.person,Walter Goldfarb,1964,
g.1222zh_6,people.person,Chris Heaven,1972,
g.1225qfg4,people.person,Radek Miskovsky,1990-03-26,
g.1226mngv,people.person,Josep Triadó,1870,1929
g.12271t5r,people.person,Wolfgang Braun,1939-07-27,
g.122721zw,people.person,赤坂小梅,1906-04-20,1992-01-17
g.1227_3p5,people.person,Дмитрий Александрович Алейников,1970-09-12,
g.122895rv,people.person,Sombrinha,1959-08-30,
g.1228l8ys,people.person,Dorte Højsted,1958-03-20,
g.1228lx95,people.person,谷内伸也,1987-09-23,
g.1228rhnp,people.person,Rosi Aschenwald,1962-04-23,
g.1229cygv,people.person,Daniel Haidinger,1989-08-07,
g.1229kf3b,people.person,Andreas Niederberger,1963-04-20,
g.122_gd75,people.person,Shunsuke Nagasaki,1987-05-16,
g.122bg1sg,people.person,István Dékány,1940-04-17,
g.122blq9n,people.person,Thomas von der Vring,1937-05-27,
g.122brtfv,people.deceased_person,Edouard Caillau,1924-03-01,1990-03-15
g.122cn8n4,people.person,Walter Schöler,1947-03-10,
g.122dksr9,people.person,Katariina Hänninen,1982-12-01,
g.122ds571,people.deceased_person,Armando Guevara Ochoa,1926-02-17,2013-01-14
g.122dy4qr,people.person,Hermann Vogelstein,1870,
g.122fjzfs,people.person,クリス智子,1971-05-01,
