id,type,name,date_of_birth,date_of_death
g.113qbvqcy,people.deceased_person,Jan Brandes,1743,1808
g.11b41d96h,people.person,Carlos Tavares,1958-08-14,
g.11b41fc9y,people.person,Alan Green,1906-10-30,
g.11b66gtg_n,people.person,Siri Torjesen,1958,
g.11b6_k_1jn,people.person,Fletcher Flora,1914-05-20,1968
g.11b6dxcp7w,people.person,Carlo De Nobili,1845,1908
g.11b6gm5j5d,people.person,Antonín Smrčka,1954-04-28,
g.11b6gnn2b1,people.person,Ingars Viļums,1977-07-18,
g.11b6jdhp2b,people.person,Georges Herment,1912,
g.11b6jjs5jc,people.person,고혜성,1975-04-11,
g.11b6t7760w,people.person,Victor Gheorghiu,1992-06-24,
g.11b6z3fz1p,people.person,Eldo Di Lazzaro,1902-02-21,1968-11-29
g.11b6zny5x3,people.person,Corrado Ricci,1858,1934
g.11b7c7rmr2,people.person,Fabian Goodall,1994-12-13,
g.11b7hr_0wx,people.person,Liesl Laurie,1991,
g.11b7lmbqq6,people.person,Grigoris Kastanos,1998-01-30,
g.11b7nyw8lt,people.person,Jonny Brodzinski,1993-06-19,
g.11b7p1gx6s,people.deceased_person,Karl Striebeck,1904-07-08,1985-05-02
g.11b7tvmq46,people.person,Joseph Veleno,2000-01-13,
g.11bxxsn06l,people.person,José Mina,1993-03-04,
g.11dyjmth6,people.person,Jörgen Ringqvist,1966-06-02,
g.11dyjqp3d,people.person,Ragnar Westfelt,1888-02-25,1968-08-30
g.11dyk0b47,people.person,Hans Dornbusch,1944-03-15,
g.11dyk1hnx,people.deceased_person,Thomas Ryberger,1946-12-18,2002-08-11
g.11dyl4pv5,people.person,Rebecka Östergren,1985-03-01,
g.11dyl97c5,people.person,Thomas Wiklund,1956-03-12,
g.11dyllnl3,people.deceased_person,Hans Sackemark,1928-05-08,2007-10-03
g.11dylxbvn,people.person,Roger Rönning,1947-12-20,
g.11h1t0j18,people.person,Nelson Cheung,1963-06-05,
g.11h1v7z01,people.person,Gençer Cansev,1989-01-04,
g.11vj6z9y8,people.person,Sotir Tsatsarov,1966-09-28,
g.11vk8p95m,people.person,Vítor Rua,1961,
g.11vk9spm5,people.person,Mathias Dyngeland,1995-10-07,
g.1203lzl1p,people.person,Ulrich Zimmermann,1942,
g.1203nc42q,people.person,Martim Barbeiro,2001-09-20,
g.120jf399,people.deceased_person,Antonio Da Monza,1480,1505
g.120jqszw,people.person,Federico Ibarra,1946,
g.120jxcz8,people.person,Katrin Brockmann,1972,
g.120l2v9j,people.person,Gerhard Möller,1949-10-15,
g.120l2vnd,people.person,Orhan Akkurt,1985-07-14,
g.120ld920,people.deceased_person,Hermann Herder,1864-01-14,1937-10-19
g.120lqr68,people.person,Peter Cherniavskyi,1986-04-16,
g.120p463k,people.person,Werner Martignoni,1927-05-28,
g.120pgkcc,people.deceased_person,Carl August Struensee,1735-08-18,1804
g.120pht4c,people.person,Paul Gieske,1950-06-25,
g.120qd301,people.person,Rok Praznik,1980-03-15,
g.120scyzg,people.person,Jenny Adler,1983-04-24,
g.120t3r7l,people.person,Sune Lund-Sørensen,1942-07-28,2007-01-12
g.120vbgb5,people.person,Annie Ibon,1969-09-06,
g.120vsvrz,people.person,Frank-Thomas Seyfarth,1952-12-08,
g.120wq_qc,people.person,Nathalie Jeannet,1965-06-11,
g.120xp96k,people.person,Andrzej Czekalski,1930-03-19,
g.120xtv_1,people.person,Jan-Philipp Priebsch,1986-08-21,
g.120yrf99,people.person,Michelle Miki,1992-01-04,
g.120z1jzl,people.person,Verena Mörtel,1980-05-27,
g.120z_1b6,people.deceased_person,Bernard Hecht,1917-05-15,1999-12-23
g.12105mn0,people.person,Francisco Borges,1984-02-24,
g.12105nbp,people.person,Валерий Георгиевич Хромушкин,1956-01-12,2012-10-17
g.1210gtl9,people.person,Murat Ülker,1959,
g.12111ntp,people.person,Margot Queitsch,1946-06-12,
g.1211p5p4,people.deceased_person,Julius Berstl,1883-08-06,1975
g.1211pg1g,people.deceased_person,Belisario L. Randone,1906-11-09,1998-08-04
g.1211rczr,people.person,Victor Sergeev,1938-04-03,2006-11-19
g.12135_dv,people.person,佐藤征史,1977-02-01,
g.12135pv7,people.person,Jan Záhorský,1872,1951
g.1217c1xz,people.deceased_person,Guido Kisch,1889,
g.1217z1n7,people.person,Phew Sooksawat na ayutthaya,1895-05-02,1991-09-30
g.1218d0tt,people.deceased_person,Laurence Grafftey-Smith,1892,
g.1218l40v,people.person,Kurt Drawert,1956,
g.1219xw4_,people.person,Isabelle Stiepel,1990-07-25,
g.121_hsrv,people.person,Norbert Rolshausen,1962-04-14,
g.121cs2fg,people.person,Halvor Næss,1940-08-18,
g.121d_sy4,people.person,Victor Cârcu,1947,
g.121dcj2x,people.person,Salomon,1949-04-22,
g.121djsbx,people.person,藤田タカシ,1961-10-20,
g.121dw3w9,people.person,Shion Nakamaru,1983-07-22,
g.121fwfvc,people.person,Jean-Luc Voulfow,1947,
g.121g0yvm,people.person,Kozoloa Yeo,1950,2008-09-14
g.121g1047,people.person,Waldemar Quapp,1970-01-29,
g.121g6qbk,people.person,Senén Suárez,1922-07-30,
g.121hls8l,people.person,Grzegorz Warchoł,1974-09-12,2007-06-01
g.121hxfw0,people.person,Marcello Novais Teles,1960,
g.121j1dng,people.person,Tobias Skerka,1975-05-19,
g.121j1q8_,people.person,Rainer Lisiewicz,1949-10-06,
g.121j1q9w,people.person,Rosette Anday,1903-12-22,
g.121kvrt6,people.person,Anton Schmidkunz,1963-01-03,
g.121m2fd2,people.person,베아트리체 바빈,1964-05-12,
g.121qfvxd,people.person,Carl Othmer,1951-09-17,
g.121qfw8x,people.person,Lüpüs Thünder,1972-08-08,
g.121rptlz,people.person,Ryo Ueno,1928-08-16,2002-01-27
g.121sxj9f,people.person,Antoine Réjasse,1972-06-24,
g.121tbb14,people.person,Germaine Bree,1907-10-02,2001-09-22
g.121v23wz,people.person,Helmut Merkel,1949,
g.121v8jqg,people.deceased_person,Hee-jae Lim,1919,1971-03-31
g.121vl7pc,people.person,Mario Lomarto,1964,
g.121vx1r1,people.person,Christian Kämpfer,1971-01-08,
g.121vx9cj,people.deceased_person,Selim Sorthan,1871-05-29,1951-01-11
g.121w18fh,people.person,Wolfgang Falck,1925-02-13,
g.121w1hk7,people.person,Iolande Cadrin-Rossignol,1942-07-28,
g.121xc_zd,people.person,Ewa Andruszkiewicz-Guzinska,1977-06-09,
g.121xjkxy,people.person,Sabatino Ciuffini,1970-10-21,
g.121xjwc8,people.person,Hartmut Holzwarth,1969-03-04,
g.121ymzd8,people.person,Hannes Reiter,1981-09-12,
g.121yn6zr,people.person,Mara Vittoria Solinas,1943,
g.121z6l3j,people.person,Edgard de Souza,1962,
g.121zcsrq,people.person,Birger Løvaas,1901,1977-06-05
g.12208tkp,people.person,Reiner Trik,1963-06-02,
g.12221wp1,people.person,nessi,1963-09-24,
g.122224rq,people.person,米澤 史織,1985-09-12,
