id,type,name,date_of_birth,date_of_death
g.112yfp25h,people.person,Yasmina Aziez,1991-01-23,
g.112yg8s7c,people.person,Джулио Пампильоне,1978-09-06,
g.11_pkv0ld,people.person,Oussama Hosni,1992-09-17,
g.11_yy4kl6,people.person,Tiffany Walker,1976-03-01,
g.11b5v3vjll,people.person,Tafari Moore,1997-07-05,
g.11b6_8yqsr,people.person,Zuzana Stromkova,1990-05-21,
g.11b6bsc_2z,people.person,Benoît Heimermann,1953-09-27,
g.11b6c5nrg4,people.person,Lise Castonguay,1953-01-12,
g.11b6g4t7dx,people.person,Oriol Paulí,1994-05-20,
g.11b6gnx_jb,people.person,Santiago Nagüel,1993-01-28,
g.11b6r9m2c0,people.person,Reza Saeedi,1960-02-04,2005-12-11
g.11b6vfh1rz,people.person,Georges Grammat,1930-06-21,
g.11b74v9ck2,people.person,Nikhil Naik,1994-11-09,
g.11b7k2x4z9,people.person,Hadan Holligan,1996-09-11,
g.11b7nsgw7b,people.person,Klaas Versteeg,1950-12-27,
g.11cftxfz5,people.person,Vince Di Meglio,1972-04-06,
g.11dyh_ylx,people.person,Jean Mazarin,1934-03-27,
g.11dyj9hng,people.person,Peter Grundström,1957-04-11,
g.11dyk4j7n,people.person,Gösta Säfbom,1914-11-05,1991-07-04
g.11dykcv6t,people.deceased_person,Gunnar Wersén,1916-07-16,1977-06-05
g.11dykj6th,people.person,Inger Ekström,1943-01-26,
g.11dykjsk5,people.person,Artem Gordeyev,1988-09-15,
g.11dylft3_,people.person,Bjorn Stabi,1940-02-22,
g.11dylg5hj,people.person,Carl Johan Ström,1914-05-05,1992-03-20
g.11dylj4w3,people.person,Gonzalez Del Rio Saldias,1981-05-11,
g.11dylkbd_,people.person,Mimmi Benckert-Claesson,1997-04-16,
g.11dylrnr5,people.person,Johan Borgert,1978-07-08,
g.11r7pkdrg,people.person,Gábor Fejes Tóth,1947,
g.11r80rvt8,people.person,Evgeny Ruman,1979,
g.120_g9w8,people.person,Jean-Lou Bigot,1966-04-22,
g.120_rwqj,people.person,Kuba Jabłoński,1972-10-15,
g.120hndts,people.person,Marlies Sieburg,1959-11-18,
g.120jxl9y,people.person,Ana Luísa Escorel,1948,
g.120kg_kl,people.person,Franz-Xaver Ibelherr,1964-07-03,
g.120kmx1b,people.person,Marco Mariani,1968-06-14,
g.120kn5qc,people.person,Karlheinz Nolte,1949-02-27,
g.120mbrfx,people.person,Freyja Prentice,1990-05-20,
g.120mhpkf,people.person,Alois Reicht,1928-04-25,
g.120p4qvy,people.person,François Lescure,1920,
g.120pgw62,people.person,Dennis Steinhauer,1991-05-07,
g.120qknqn,people.person,Jörg Reber,1974-05-06,
g.120r4ks1,people.person,Sonny Benneweis,1933,1979
g.120rln6x,people.person,"Jarosław \\\"Grzybek\\\" Grzybowski",1974,
g.120s70hh,people.person,Quentin Scott,1988-05-31,
g.120s_4k1,people.person,水沢里美,1984-12-25,
g.120spq0x,people.person,Anton Stark,1929-08-23,
g.120t4c03,people.person,Frank Martin Ausbüttel,1955-07-07,
g.120vbhhc,people.person,Andreas Baumann,1979-02-27,
g.120vsw1z,people.person,Mario Vonhof,1975-07-07,
g.120vt63d,people.deceased_person,J.B. Tanko,1906-04-21,1993-10-05
g.120wrcvh,people.person,Uta Rensch,1952-06-28,
g.120x78wd,people.person,Тенгиз Григорьевич Арчвадзе,1932-08-03,
g.120xtvtm,people.person,Florian Breitenberger,1983-11-11,
g.120y7wzx,people.deceased_person,Egmont Harald Petersen,1860,1914
g.120z_3j8,people.person,Clarisse Doris Hellman,1910,
g.120zjtrk,people.person,Kazimiera Nogajówna,1933-02-13,
g.1211cfy5,people.person,Linn Andrea Fuglseth,1969-05-01,
g.1211q2vv,people.deceased_person,Gerhard Siebholz,1932-04-04,2003-02-13
g.121251j7,people.person,Klaus Høeck,1938-11-27,
g.1213h51d,people.person,Hans-Jörg Vetter,1952-08-22,
g.1213jb75,people.person,Sandro Camasio,1886-11-05,1913-05-23
g.12148hdw,people.person,Christian Curth,1970-03-17,
g.1214fpg9,people.person,Dieter Pröttel,1933-10-31,
g.12151688,people.person,Jonna Hjerl,1940,
g.121562yg,people.person,Jens Kaufmann,1984-10-12,
g.1215_hht,people.person,Жан Сагадеев,1967-07-08,2009-06-04
g.1216f4n6,people.person,Branquinho da Fonseca,1905-05,
g.121710gb,people.person,Tove Bøygard,1966-05-02,
g.1217c1dq,people.deceased_person,Bohuslav Cáp,1925-10-26,1997-01-11
g.1218l3hw,people.person,Mogens Kløvedal,1942,
g.1218lp57,people.person,Dino Ballarin,1925-09-23,1949-05-04
g.121_bx6t,people.deceased_person,Hans Karl Gottschalk,1891-11-22,1941-05-27
g.121b22s8,people.deceased_person,Таливалдис Аболиньш,1932-02-11,1991-05-18
g.121bj_gc,people.deceased_person,Emil Palleske,1823-01-05,1880-10-28
g.121c54tx,people.person,Kåre J. Smith,1944-11-14,
g.121d_r_c,people.person,Kim Johannesen,1985-08-22,
g.121dck8q,people.person,Emma Castelnuovo,1913-12-12,2014-04-13
g.121fwhcr,people.person,Jiří Cerha,1943-06-10,
g.121gv9mq,people.deceased_person,森 幹太,1924-01-19,2000-11-15
g.121k2xrz,people.person,Dubravka Ostojić,1961-06-19,
g.121k85cp,people.person,Felipe Leal Atero,1982-03-08,
g.121kwp99,people.person,Gerhard Andreas Schreiber,1960-06-13,
g.121l5fj_,people.person,Achim Kuczmann,1954-02-10,
g.121n95yd,people.deceased_person,Johan Lorentz,1580,1650-06-18
g.121n9j5z,people.person,Ursula Knott,1947-08-10,
g.121pjwxc,people.person,Volkmar Köhler,1930-05-20,
g.121qm0wm,people.person,Bernd Kroschewski,1970-09-24,
g.121qm1bf,people.person,Maria Sebald,1977-07-22,
g.121rvdwf,people.person,Herbert Taschner,1926-07-21,1994-11-18
g.121sfmmb,people.person,浅香航大,1992-08-24,
g.121v7k6_,people.person,Bernadette Després,1941-03-28,
g.121vxc59,people.person,Jiří Svoboda,1945-05-05,2004-03-11
g.121vxcpb,people.person,Herbert Bayer,1926-11-05,
g.121w6r51,people.person,杉浦里穂,1992-02-03,
g.121w6t7h,people.person,Mika Lins,1965-12-01,
g.121x2681,people.person,Michiyo Yokoyama,1936-04-16,
g.121yyg3w,people.person,Maria Wiłkomirska,1904-04-03,1995
g.1220qwgm,people.person,Marek Safjan,1949-08-28,
g.122160r5,people.person,Marie-Josée Simard,1956-11-29,
g.12233cfc,people.person,Claude Quillet,1602,1661
g.1223wrtp,people.deceased_person,Josep Reynés,1850,1926
g.1224102t,people.person,大林 雅美,1947-05-30,
g.122412kd,people.deceased_person,Alnis Zaķis,1931-01-19,2012-09-17
g.1224bhsj,people.deceased_person,Kitty Mattern,1912-12-28,1998-07-14
g.122537pc,people.person,Krysztof Ogloza,1979-08-29,
g.1226913z,people.person,Jana Břežková,1943-09-06,
g.122698tr,people.person,Charles Bretoneiche,1913,2003
g.1226m0tz,people.person,Fernando Pardo,1964-12-07,
g.1226m3qj,people.person,Engelbert Hüging,1957-08-19,
g.1226mfv9,people.person,Miroslaw Gudz,1980-04-16,
g.1227pwz_,people.deceased_person,Rossana Bossaglia,1925,2013
g.122895r7,people.person,Silvio César,1939-08-14,
g.1228l97_,people.deceased_person,Friedrich Mann,1847-09-16,1926-03-31
g.1228l9n2,people.person,Peter Meisinger,1954-12-16,
g.1229bdr2,people.person,Florian Gillen,1982-06-09,
g.1229kf19,people.person,Heliotrope,1971-05-28,
g.1229kfmf,people.person,Mariella Voglreiter,1989-12-11,
g.122b4crm,people.person,Giuliano Marinho dos Santos,1977-08-13,
g.122dlhcz,people.person,Ursula Körtner,1946-08-10,
g.122dm05l,people.deceased_person,Jean-François Josselin,1939,2003-04-02
g.122dm08p,people.person,Michel Garland,1930-12-29,
g.122f29m_,people.person,ヒロイズム,1982-01-02,
g.122fjpkz,people.deceased_person,Ernst Spieß,1927-01-16,2011-12-12
g.122g3lrm,people.person,Mogens Rex,1965-08-24,
g.122h6y9b,people.person,Ronnie Österberg,1948-01-15,1980-12-06
g.122jr5lr,people.person,Joseph Charles Philpot,1802,1869
g.122k63g6,people.person,Sylvie Pelayo,1930-11-20,
g.122l3574,people.person,Hans Volkmann,1900,1975
g.122nc3h6,people.person,Claude B. Levenson,1938-08-02,
g.122pwrkd,people.person,Jernej Jurse,1987-09-22,
g.122rtzj1,people.person,אנדריס ברוטש,1951-06-11,
g.122s8ygk,people.person,Katja Beer,1976-10-10,
g.122sg131,people.person,Jean-Claude Barreau,1933,
g.122t19y5,people.person,Georgi Popov,1924-03-22,1995
g.122tnw82,people.person,Almut Kemperdick,1963-05-11,
g.122w1gy5,people.person,Patrício Teixeira,1893-03-17,
g.122x7l93,people.person,Martina Schütze,1975,
g.122y4wc9,people.person,Дерте Лиссевске,1966-07-28,
g.122y5fn2,people.person,Ivo Štivičić,1936-05-13,
g.122ysdsn,people.person,Markus Welz,1976-07-20,
g.122z251f,people.person,Guido Eickelbeck,1965-12-09,
g.1231gfs6,people.deceased_person,Guy Marly,1921-01-04,2008-01-22
g.12323r8mq,people.person,Emir Halilovič,1989-11-04,
g.1232p8bb,people.person,Mari Weiß,1984,
g.1232v6fl,people.deceased_person,Alexander Romm,1898-03-18,1943-10-02
g.1233fp6s,people.person,Doris Kresimon,1955-03-22,
g.1233lkfb,people.deceased_person,Egon Caesar Corti,1886,1953
g.1233lskj,people.person,Shawn P. Wilbur,1963-03-09,
g.1234hkp5,people.person,Kim Janssens,1991-02-14,
g.123588rc,people.person,Leo de Hartogh,1916-06-02,2007-10-05
g.1235kpp5,people.person,Attilio Mastino,1949,
g.1237_kh9,people.person,Konrad Mohr,1921-05-16,
g.1237d9gf,people.deceased_person,Hiroshi Mizutani,1906-01-17,1971-05-16
g.1237dc1n,people.person,Mieczyslaw Banasik,1940-04-19,
g.1237dclf,people.person,Rita Loureiro,1969,
g.1237jxlx,people.person,Ilka Schneider,1972-06-27,
g.1239_7zf,people.person,Charles Bayard,1892-07-28,1985-06-19
g.125_dv0c2,people.person,Hyuna,1987-01-19,
g.1269nwypq,people.person,רבקה גוילי,1910,1999
g.12bfg1nqn,people.person,Daria Isaeva,1990-03-29,
g.12bfg4fd0,people.person,Thiago Monteiro,1994-05-31,
g.12dpwh4z9,people.person,Robustiano Pellegrini,1947,
g.12nvp8xt4,people.person,Kenta Gallagher,1992-06-22,
g.12z655ls8,people.person,Marvin H. Caruthers,1940-02-11,
g.155pg4fb,people.person,Cherie Chan,1976,
g.155ph0p1,people.deceased_person,Park Yong-Gil,1919,2011-09-25
g.155ps75b,people.person,Buzz Chung,2001-10-13,
g.155pz3rc,people.person,Tom Lin,1976-02-08,
g.155q0_gj,people.person,趙雪英,1962,
g.155qxtg5,people.deceased_person,Liang Sizhuang,1908,1986-05-20
g.155s338h,people.person,Ye Jing,1980-07-10,
g.155sgxhg,people.person,林連昆,1931-06-12,2009-09-07
g.155sj1th,people.person,Joseph Wishy,1934-01-13,1993-07-03
g.155sz0v3,people.person,Chang Yung-hsien,1982-11-10,
g.155t2dn6,people.person,Su Jin,1974,
g.1hb_fmf9x,people.person,Gervaise Pierson,1986-07-09,
g.1hb_fprr5,people.person,Nikolaj Overgaard,1992-09-08,
g.1hb_gtdpp,people.person,Louis Etienne Watelet,1780-08-25,1866-06-21
g.1hf_wf2py,people.person,Sollaug Sárgon,1965,
g.1pzpdg9y0,people.person,비에른 본 더 벨렌,1980-06-06,
g.1q5bfb8dy,people.person,Hermes Baroli,1976-07-21,
g.1q5z0_0kc,people.person,Temür Köran,1960,
g.1q66pv_d6,people.person,Mary Sheyla,1979-12-27,
g.1yg4ddlq4,people.person,李文,1964-09-22,
g.1yp37kj9q,people.person,Alexander Payer,1989-09-12,
