id,type,name,date_of_birth,date_of_death
g.112yf8qzy,people.person,Carlos Eduardo Moro,1981-08-26,
g.119pfzyls,people.person,Mohamed Touré,1992-04-27,
g.11b5q910q9,people.person,Shrikant G. Talageri,1958,
g.11b5v2q_vl,people.person,Marc Bauder,1974,
g.11b60s4mcn,people.person,Juliette Bise,1922-12-20,
g.11b6gjy4q4,people.person,Gurdeep Mehndi,1989-07-01,
g.11b6sz9wt7,people.person,Francisco Narbón,1995-02-11,
g.11b6y2scrs,people.person,T.J. DiLeo,1990-06-22,
g.11b71tfld6,people.person,Morgan Sportes,1947-10-12,
g.11b75jch6f,people.person,Lance Palmer,1988-02-07,
g.11b76bmk19,people.person,Park Hee-jung,1988-10-20,
g.11b76grj0s,people.person,Markus Riva,1986-10-02,
g.11b7c886h9,people.person,Paul McVeigh,1982-04-15,
g.11b7c9qkk9,people.person,Gaó,1909-02-12,1992
g.11b7cqd74n,people.deceased_person,Claire Schlichting,1906,1978-04-22
g.11bbmqwd_l,people.person,Warren Schutte,1971-09-21,
g.11btx0rrt2,people.person,Colin White,1997-01-30,
g.11bxwd5w1w,people.person,Veljko Antonijević,1992-05-28,
g.11bycc8kk2,people.person,Uygar Mert Zeybek,1995-06-04,
g.11cfjn1lg,people.person,Elisabeth Hogerwerf,1989-02-10,
g.11cfv4ydm,people.person,Andre Hartwig,1983-03-14,
g.11dyjssfq,people.person,Göran Lindberg,1946-07-23,
g.11dyknk_5,people.person,Jan Lindell,1944-07-10,
g.11dyl9r35,people.person,Britta Bergström,1968-08-14,
g.11dylt3tv,people.deceased_person,Nils Forssell,1889,1969
g.11h1szcwn,people.person,Ana Tarrés,1967-10-19,
g.11ksg_01k,people.person,Mohamed Sfar,1990-01-04,
g.11x1nn5_z,people.person,Franco Molè,1939,2006
g.120_xfq1,people.person,Jon Allie,1981,
g.120hhwpn,people.person,Marina de Oliveira,1961-09-20,
g.120ht8j8,people.person,Anke Schäferkordt,1962-12-12,
g.120j87cx,people.person,Jürgen Klemann,1944-12-16,
g.120jfc8d,people.person,Huguette Faget,1922-12-05,
g.120jr7gz,people.deceased_person,Владимир Бычков,1929-01-05,2004-04-24
g.120kh6hm,people.person,Lilia Aguilar Gil,1977-08-17,
g.120ld93_,people.person,Joel Mondo,1988-08-09,
g.120ldkz9,people.person,ダイスケ,1988-03-04,
g.120lq85p,people.person,Fahmi Alqhai,1976-10-31,
g.120lwvn6,people.person,Kôkichi Takada,1911-11-07,1998-05-19
g.120mbsj0,people.person,Manila Flamini,1987-09-18,
g.120n2y77,people.deceased_person,John Ball,1872,1941
g.120nd_8t,people.person,Frank Petrozza,1970-11-30,
g.120pgt0v,people.person,Bruno Lecigne,1957,
g.120ph4yd,people.person,Darko Curdo,1944-11-12,2003-07-08
g.120qcvrm,people.person,Alexander Schuster,1975-05-09,
g.120qd4dx,people.person,Tomáš Krulich,1966-04-19,
g.120qknry,people.person,Jure Pavlič,1963-04-23,
g.120r4y6m,people.person,Geraldo Nunes,1933,
g.120r9hyn,people.person,Miriam Simone,1929-04-21,
g.120sd5jp,people.deceased_person,Joseph ibn Naghrela,1035,1066
g.120v5m6p,people.person,Yasuo Baba,1954-08-18,
g.120wqrqx,people.deceased_person,Elisabeth Pitz-Savelsberg,1906-07-08,1996-10-13
g.120x5m_w,people.person,Claude Larue,1925-11-19,
g.120x77_t,people.person,Robert Sandnes,1989-12-29,
g.120xctjb,people.person,Nijole Mirončikaitė,1941,
g.120xcv6h,people.person,Sara Hinlopen,1660-06-12,1749-06-16
g.120xnzw9,people.person,Maris Kruminsch,1987-05-16,
g.120yrgdp,people.person,Manfred Graetz,1946,
g.1210ryfv,people.person,María Dulce,1936-10-11,2010-08-24
g.1211p5qx,people.person,Kurt Birrenbach,1907-07-02,1987-12-26
g.1211qcjd,people.deceased_person,George Augustus Wallis,1770,1847
g.1211rd4j,people.person,Dušan Kaprálik,1948-02-21,
g.1213h5kc,people.person,Ulrich Wilckens,1928,
g.1213ts4j,people.deceased_person,Valentín Thibon de Libian,1889,1931
g.12151hs1,people.person,渡邊浦人,1909-03-02,1994-10-18
g.12156r7l,people.deceased_person,Hans Müller,1896-07-03,1964
g.1215ppln,people.person,Ingeborg Gude,1890-08-31,1963-12-09
g.1215vv4j,people.person,Michi Yamamura,1956-11-05,
g.1215vw78,people.person,Daniel van der Meulen,1894,1989
g.1216lqbq,people.person,Vlaicu Bârna,1913-12-04,
g.1217cmk4,people.person,Georges Mogin,1898-06-02,
g.1218fh9v,people.person,Jacques Lemarchand,1908,1974
g.1218r9vm,people.person,Frank Dahmke,1963-01-14,
g.12195np8,people.person,Bertram Jäger,1929-10-22,
g.1219h4wq,people.person,Daniel Diau,1972-01-19,
g.121_c6lw,people.person,Palle Krüger,1964-04-10,
g.121_jljj,people.person,Aubrey Ashburn,1976-11-21,
g.121_jlsb,people.person,Leonardo Ciampa,1971-01-17,
g.121_jp0v,people.person,木氏沙織,1984-08-16,
g.121_tw06,people.person,Lisanne Schaareman,1988-10-22,
g.121_zqrc,people.person,Bernd Ravens,1944-05-30,
g.121bd3hs,people.person,Klaus Merk,1967-04-26,
g.121bj_yd,people.person,Rainer Eichhorn,1950,
g.121bk6pp,people.person,William Franklin Wight,1874-06-08,
g.121bkk0m,people.person,Léonard Keigel,1929,
g.121c0758,people.person,大西ユカリ,1964-04-06,
g.121cglfy,people.person,青山繁,1969-04-27,
g.121cxndc,people.person,Jules Verstraete,1883-06-20,1951-04-29
g.121d_s0q,people.deceased_person,Ragnar Johannes Baartvedt,1921-03-11,1998-08-30
g.121djhfy,people.person,Wilhelmine Goldmann,1948,
g.121g6hb2,people.person,Gašper Krošelj,1987-02-09,
g.121g72y2,people.person,Heidi Busch,1955-04-18,
g.121g732_,people.person,Manuel Joaquim Pinheiro Chagas,1842-11-13,1895-04-08
g.121gpq_r,people.person,大友直人,1958-05-19,
g.121hfwjf,people.person,Robert Hofacker,1967-12-22,
g.121hx618,people.person,Ernst-Wilhelm Springer,1925-05-08,
g.121j1l_5,people.deceased_person,Gabriela David,1960-09-21,2010
g.121jc4ql,people.person,Heinrich Friedrich Hackmann,1864,1935
g.121jnp49,people.deceased_person,Sergei Berezhoi,1949-07-20,2011-08-03
g.121jytj0,people.person,Rafał Trzaskalik,1976-01-28,
g.121k2zcw,people.person,Heidi Schäfer-Frischmann,1951-03-06,
g.121kvrs0,people.person,Adolf Reifenberg,1899,1953
g.121lb9fw,people.person,倉橋ルイ子,1959-12-09,
g.121lbczz,people.person,Valeri Zubarev,1952-10-28,
g.121p170m,people.person,Elena Arseneva,1958-06-21,
g.121p65mw,people.person,Jörg Allgäuer,1966-06-09,
g.121p6hgh,people.person,Isaac Péreire,1806,
g.121p72z0,people.person,Horst Büchler,1907-07-17,2000-08-19
g.121p7r9z,people.person,Ludwik Stefański,1917-07-14,1982-08-28
g.121pjwr9,people.person,Ramona Petzelberger,1992-11-13,
g.121pvycc,people.person,August Kaden,1850-09-26,1913-06-21
g.121qftn9,people.person,Antonio Crast,1911-07-05,1984-03-28
g.121qy3g5,people.person,Johannes Röring,1959-05-16,
g.121qycz7,people.person,Giulia Cassini Rizzotto,1865-06-15,1943-08-24
g.121r6w60,people.person,友近890,1979-04-23,
g.121rcrbj,people.person,久保 為義,1906-11-15,1942-02-05
g.121rpjp7,people.person,Grit Naumann,1966-07-13,
g.121sxjhq,people.person,Guy Cogeval,1955,
g.121sxjn5,people.person,Marguerite Beaugé,1892-10-23,
g.121t15kt,people.deceased_person,Loudi Nijhoff,1900-10-29,1995-08-01
g.121w6fk7,people.person,Henrik Stanley Møller,1953-02-20,
g.121xq1mw,people.person,Marlon Czernohous,1989-04-11,
