id,type,name,date_of_birth,date_of_death
g.112yfs5tg,people.person,Jaroslav Pospíšil,1812-09-13,1889-03-13
g.11b5l__w3k,people.person,Erik Lindström,1922-05-29,
g.11b5qdn7f5,people.person,Christoph Nienhaus,1986-06-04,
g.11b6hzq7yz,people.person,Sönke Andresen,1977,
g.11b6lm4p1c,people.person,Akin Lewis,1951,
g.11b6r8m0dy,people.person,Žaneta Tóthová,1984-08-06,
g.11b6rz6_kb,people.person,René David,1906,
g.11b6t5vrsr,people.person,Bernd Oezsevim,1980,
g.11b732j7td,people.person,Tomáš Závorka,1987-11-26,
g.11b7gsqd2w,people.person,Tomasz Wasilewski,1980-09-26,
g.11b7kj73sf,people.person,Ana Paredes y Arosemena,1854-03-02,
g.11bycxjsrm,people.person,Peter Wilson,1996-10-09,
g.11c3kh6nhv,people.person,Melissa Tan,1987-04-30,
g.11c3kj5n14,people.person,Tomaž Kavčič,1953-11-28,
g.11cft_1g3,people.person,Daniel Bluman,1990-03-15,
g.11dyhrx14,people.person,Paolo Pillonca,1942,
g.11dyhsy8l,people.deceased_person,Bo Samuelsson,1931-12-08,2009-07-04
g.11dyjmtfl,people.person,Edwin Björkman,1866,1951
g.11dyk6c7p,people.person,Bo Åkerström,1952-10-18,
g.11dykrdkr,people.person,Christoffer Tapper Holter,1988-12-19,
g.11dykv20r,people.person,Diego Gonzalez,1984-08-29,
g.11dyl0zbt,people.person,Jonas Hallberg,1944-12-07,
g.11dyl3w9m,people.person,Sally Palmblad,1908-12-23,
g.11h1v055t,people.person,Vasileia Zachou,1994-04-24,
g.11vk8vbt6,people.deceased_person,Hermínia Silva,1907-10-23,1993-06-13
g.11x7vgvh6,people.person,Vladislav Uspenskiy,1937-09-07,2004-06-04
g.11x7vj_ml,people.person,Eunice Yan Na,1987-10-17,
g.11x9868x6,people.person,Anna Gebre Selassie,1991-06-03,
g.120hzk96,people.deceased_person,Behzat Butak,1891-10-16,1963-10-26
g.120kn3m6,people.person,Lionel Sainsbury,1958,
g.120lqbxm,people.person,J. W. Lindt,1845,1926
g.120lwhvn,people.deceased_person,Amak Baldjun,1942-07-12,2011-01-05
g.120p45qd,people.deceased_person,Karl M. Herrligkoffer,1916,1991
g.120p4641,people.person,Wolfgang Taucher,1989-05-19,
g.120pgwj4,people.person,Lily Pringsheim,1887-02-07,1954-09-28
g.120ph5m7,people.person,Ulrich Erfurth,1910-03-22,1986-09-19
g.120phh60,people.person,Paul Scheinpflug,1875,1937
g.120phh68,people.person,Peter Sandhofe,1957-10-25,
g.120q2gb4,people.person,Александр Слизунов,1952-09-05,
g.120qddd2,people.person,Michel Aumont,1957,
g.120rs3n3,people.person,Werner Groth,1895-12-26,1979
g.120s712z,people.person,田川伸治,1970-04-18,
g.120scyl3,people.person,Anne Ingvar,1949-10-03,
g.120t3rhv,people.person,Ernst Majonica,1920,
g.120t4ccg,people.person,Oliver Kamber,1979-05-07,
g.120vsvjk,people.person,Andreas Koeppen,1961-01-27,
g.120vt4qx,people.deceased_person,Anny de Lange,1917-11-12,1987-07-11
g.120vznwb,people.person,Ursula Fingerlos,1976-11-17,
g.120wrqzw,people.person,Vadim Demchog,1963-03-13,
g.120xp5kc,people.deceased_person,Ogasawara Hidemasa,1569,1615
g.120yrfy4,people.person,Bernd Kirchner,1944-02-10,
g.120z16lp,people.person,Franz Mey,1952-10-16,
g.120z_fby,people.deceased_person,Eugen Leibfried,1897-04-16,1978-10-12
g.120ztylp,people.person,Gernot Alms,1962-10-07,
g.1210b49g,people.person,長戸大幸,1948-04-06,
g.1211r04v,people.person,Helmut G. F. Winkler,1915,
g.1212gjq3,people.person,Wolfgang Kromp,1970-09-17,
g.1213_0zz,people.person,Karl Lehmann,1894,1960
g.1213j03s,people.person,La Fiancée,1980-11-11,
g.1213jfq4,people.person,Василий Федорович Гузов,1979-10-07,
g.12143zfy,people.deceased_person,Erlon Chaves,1933-12-09,1974-11-14
g.1215chmy,people.person,"Enrique Sieburger, Jr.",1924-05-10,1990-01-23
g.1216r94c,people.person,Think-Ink,1976,
g.121765k_,people.deceased_person,Georg M. Reuther,1923-11-23,2002-04-17
g.12195ng7,people.deceased_person,Max Urban,1882-08-24,1959-07-17
