id,type,name,date_of_birth,date_of_death
g.11b5q63b56,people.deceased_person,Frederick Bailes,1889,1970
g.11b5v9ppl3,people.person,Lionel Vincent Baldenweg,1977-07-23,
g.11b6__2941,people.person,Susanne Celik,1994-12-06,
g.11b6_cwmp2,people.person,Luciole,1986,
g.11b6_dk7gv,people.person,Lucien Malson,1926,
g.11b6b8m318,people.person,Han Beom Hee,1965-01-25,
g.11b6d9q58_,people.person,Kristiina Mäki,1991-09-22,
g.11b6y93ys0,people.person,Jeong So-Nyeo,1954-01-21,
g.11b71lp7yd,people.person,Joanna Opozda,1988-07-02,
g.11b74g5kz1,people.person,Laurencin,1806,
g.11b76f3hn7,people.person,Kelly Chen,1976,
g.11b76t5dpd,people.person,Christoph Graf,1961-09-05,
g.11b7kzwfd1,people.person,Frank Beauvais,1970-11-03,
g.11b7ln7_hx,people.person,Clare Milne,1956,
g.11bbqnkm20,people.person,Sarah Whitley,1816,
g.11bbswcypj,people.person,Luiz Carlos Sá,1945-10-15,
g.11byctm7nn,people.person,Paul Manners,1984-02-25,
g.11bymk0dw_,people.person,Jurandyr Noronha,1916,
g.11dyj3zcg,people.person,Christofer Bengtsson,1980-11-16,
g.11dyjwn29,people.person,Lizzy Stein,1908-12-26,1989-06-04
g.11dyk3kwp,people.person,Cissi Elwin Frenkel,1965-06-01,
g.11dyklrkc,people.deceased_person,Pierre Signac,1623,1684
g.11dykrdmk,people.person,Janko Hocevar,1923-08-24,
g.11h1tdd0m,people.person,Michael Schwartzbach,1961,
g.11jgd_8dd,people.person,Trine Jepsen,1977-09-29,
g.11ksfy3z5,people.person,Jonathan Moore,1982-06-10,
g.11ksh5qk6,people.person,Eleni Doika,1995-11-15,
g.11r7pqj17,people.person,Walter Beck,1929-09-19,
g.120hz5lf,people.person,Thomas Franta,1977-07-01,
g.120j31mr,people.person,Roswin Finkenzeller,1934,
g.120kn56b,people.person,Rolf Gjedsted,1947-02-24,
g.120m1cyj,people.person,Jacek Moczadło,1971-04-29,
g.120n2y49,people.person,Hans Werner Schmöle,1942-01-02,
g.120p4g_2,people.person,Angelo Kramel,1903-01-18,1975-06-30
g.120p9xxg,people.deceased_person,Henri Andréani,1877-04-10,1936-04-03
g.120pt8xb,people.person,Renato Barros,1943-09-27,
g.120svl7s,people.person,谷川万純,1989-11-25,
g.120tmbx1,people.person,Carlos Cunha,1954-03-27,
g.120txjx_,people.person,ณภศศิ สุรวรรณ,1991-08-16,
g.120wkl99,people.person,Tim Remer,1985-07-29,
g.120yf2_6,people.deceased_person,Adam Żółtowski,1881,
g.120yrg57,people.deceased_person,Hedwig Jochmus,1899-06-22,1993-07-25
g.120z16b9,people.deceased_person,Adolf Blomeyer,1900-01-15,1969-03-05
g.120z1w2p,people.person,Thomas Braaten,1987-06-30,
g.120z6qz9,people.person,Willi Rehbein,1911-01-12,
g.120zjvr9,people.deceased_person,Всеволод Николаевич Соболев,1939-08-13,2011-07-24
g.12100_mv,people.person,Bart Dauwe,1959-08-17,
g.1210xr2k,people.person,Giovanni Azzone,1962,
g.1211r9hv,people.person,野本かりあ,1974-03-01,
g.1212595j,people.person,Krasimir Dounev,1972-09-11,
g.12125fqb,people.deceased_person,Oksal Pekmezoglu,1938,2004-01-06
g.1212grs5,people.person,Henri Grimal,1910,2012
g.1213vhzh,people.person,Yuri Belov,1930-07-31,1991-12-31
g.12148hbr,people.person,Artur von Schwertführer,1891-02-03,1967-03-13
g.1214f_z7,people.person,Uwe Serafin,1962-03-27,
g.1214xp6n,people.person,Krzysztof Machalica,1952-02-07,
g.121516gy,people.person,Dieter Groß,1949-01-24,
g.12151h7z,people.person,Pierangelo Marcati,1953,
g.121563d9,people.person,Wolfgang Röttger,1953-11-17,
g.1216f53q,people.person,Matthias Rainer,1983-02-18,
g.1216lbww,people.person,Herbert Keuth,1940,
g.1216lc66,people.person,Renate Riek,1960-03-11,
g.1216lq2d,people.person,Carla Cristina,1977-05-02,
g.1216xgrn,people.person,Romulus Cristescu,1928,
g.12175v11,people.person,יעקב רוטלביט,1945,
g.1217cm8d,people.person,Dennis Shryack,1936-08-25,
g.121873ln,people.person,尾崎 亀重,1947-10-12,
g.1218dmnj,people.person,Matej Forman,1964-08-23,
g.1218lbvb,people.person,Guido Jacobacci,1864-01-01,
g.12195_dj,people.deceased_person,Sigri Welhaven,1894,1991
g.121_4gyk,people.person,Björn Kierspel,1979-05-14,
g.121bw9cf,people.deceased_person,Cheikha Djenia,1954,2004-04-01
g.121dckq6,people.person,三波 伸介,1930-06-28,1982-12-08
g.121fwt6g,people.person,Palle Bolten Jagd,1918,1988-01-03
g.121g1m1r,people.person,Frank Baum,1970-03-15,
g.121gjy83,people.person,Антон Юрьевич Матезиус,1973-02-24,
g.121gpfw5,people.person,Givanildo Oliveira,1948-08-08,
g.121hdyp3,people.person,Christel Buschmann,1942-03-19,
g.121jc56n,people.person,Wilfried Thünker,1961-01-27,
g.121jt57l,people.person,Chiho Katsura,1929,
g.121l0kwm,people.person,Lena Hohlfeld,1980-12-02,
g.121l0tbg,people.person,Louis Burstein,1878,1923-03-26
g.121l5p8b,people.person,Visa Koiso-Kanttila,1970-01-14,
g.121lsp7d,people.person,Karl Troßmann,1871-12-26,1957-11-24
g.121m2f_v,people.person,Roger von Norman,1908-10-04,2000-05-06
g.121m79xc,people.person,Heinz-Joachim Fischer,1944,
g.121ngmls,people.person,May d' Alençon,1898-02-14,
g.121p5wxp,people.person,Holger Betz,1978-05-16,
g.121p70hf,people.person,Brad Scott,1960,
g.121pvyms,people.person,Hajo Schüler,1971-05-22,
g.121qmp3b,people.person,Simeon Shterev,1943-10-24,
g.121tbzpq,people.person,Jakub Paczek,1984,
g.121tncw7,people.person,"Umegaki, Tatsushi",1946-04-04,
g.121tt0yj,people.person,Ксения Александровна Эрдели,1878-02-20,1971-05-27
g.121tyk_t,people.person,Eivind Sander,1973-03-26,
g.121v7036,people.person,Hans Martin Gjedrem,1980-06-06,
g.121vxnxn,people.person,犬丸りん,1958,2006-09-10
g.121w1ghn,people.person,Alberto Vila,1903-09-25,1981-02-23
g.121w6nnd,people.person,Eliodoro Matte Ossa,1905-04-11,
g.121xjvqy,people.person,Khristo Iliev,1951-11-07,
g.121ybhs5,people.person,Gepke Witteveen,1951-09-11,
g.121zph68,people.person,Bob Lauriski,1951,
g.12203wd2,people.person,Krisztián Gabala,1976-01-01,
g.12214l8k,people.person,Rudolf Perak,1891,1972
g.12214tnj,people.deceased_person,Noëlie Pierront,1899,1988
g.12221kfg,people.person,Brunhilde Rühl,1950-05-31,
g.1222c9yq,people.person,Christina Philipps,1947-04-13,
g.1222zhq3,people.person,Perica Martinovic,1955-05-16,
g.1224bj0n,people.person,Serdar Yüksel,1973-04-27,
g.1226919c,people.person,Anja Greb,1969-04-18,
g.1226mfwy,people.person,Paul Jaeger,1869,
g.12276p77,people.person,Sabrina Neuendorf,1984-09-13,
g.1227jrjc,people.person,Rona Özkan,1994-02-23,
g.122895nn,people.person,João Monge,1957-08-01,
g.1229ds77,people.person,Sebastià Alzamora i Martín,1972-03-06,
g.1229dsvq,people.person,Jean Laude,1922,
g.122_4bss,people.person,Hans Pringsheim,1876,
g.122_shm4,people.person,Paul Mowatt,1962-11-28,
g.122_shym,people.person,Sven Lyder Kahrs,1959,
g.122bfhn2,people.deceased_person,Christoph Tölle,1898-03-13,1977-01-09
g.122bfj37,people.person,Nana Krüger,1962,
g.122c1d2n,people.person,Gabriel Wainer,1984-04-08,
g.122cc3q7,people.person,Timo Katila,1956,
g.122cznn0,people.person,Stefan Wild,1937,
g.122dkkpg,people.person,Hermann Ullstein,1877,
g.122gfm7l,people.person,Jan van der Waart,1914-11-05,1992-07-06
g.122h6pzj,people.person,Christoph Wietfeldt,1978-04-19,
g.122jqly7,people.person,František Táborský,1974-05-02,
g.122k642z,people.person,Josh Beech,1986-12-26,
g.122kbzsv,people.person,Opick,1974-03-16,
g.122kcc85,people.deceased_person,Christlob Mylius,1722,1754
g.122kcl4n,people.person,Hèctor Vila,1955,
g.122l_8gy,people.person,Czeslaw Byszewski,1915-02-27,1997-12-29
g.122n0fmq,people.person,Kirsi Ståhlberg,1980,
g.122n5mwc,people.deceased_person,Harry Lonsdale,1865-12-06,1923-07-12
g.122nj257,people.person,Hermann Finckh,1910-05-31,1962-04-28
g.122pk0fb,people.person,Nynne Karen Nørlund,1969,
g.122pkbml,people.person,Helmut Laszig,1938-04-27,
g.122qxpss,people.person,Torsten Friedrich,1971-01-25,
g.122rcydc,people.person,Darius Merstein-MacLeod,1966-04-04,
g.122rv7px,people.person,Zhixu,1599,1655
g.122rv876,people.person,Adolf Fauland,1933-05-03,
g.122t10bj,people.person,Dusan Klein,1939-06-21,
g.122tp5ss,people.person,Stefan Brönneke,1964-05-16,
g.122y553f,people.person,Claus Jäger,1931-07-20,
g.122ysdlc,people.person,Herta Dürrbeck,1914-09-25,1995-04-02
g.122yyn57,people.deceased_person,Leonid Varlamov,1907-07-13,1962-09-03
g.122z2gwj,people.deceased_person,Hugo Decker,1899-07-15,1985-10-02
g.12307dg0,people.person,Rida,1971-10-09,
g.1230pjzq,people.person,Zamira Kolkhieva,1974-02-18,
g.1230zz81,people.person,Thomas Barczikowski,1963-09-26,
g.12318_xg,people.person,Cristian Sulser,1977-09-14,
g.1232j082,people.person,Simone Berthier,1921-11-09,
g.1232j9zn,people.deceased_person,Nane Germon,1909-06-10,2001-03-06
g.1232jccr,people.person,Karol Kállay,1926-04-26,
g.1232p7td,people.person,Anja Blieninger,1981-06-15,
g.12333k83,people.person,Sebastiano Vassali,1941-10-24,2015-07-26
g.1234t08l,people.deceased_person,Max Wallner,1891-07-06,1951-05-27
g.1234t0jn,people.deceased_person,Tony Thomas,1927,1997
g.1235qngs,people.deceased_person,Maria Modzelewska,1903-04-15,1997-09-25
g.123601s1,people.deceased_person,Adolf Cillien,1893-04-23,1960-04-29
g.12364znp,people.person,Rosi Sailer,1931-08-20,
g.1236ycc6,people.person,Christina Bohm,1954,1979
g.12389nhb,people.person,Wojciech Zalinski,1988-01-08,
g.1238mczw,people.person,한시윤,1983-11-25,
g.1238s64v,people.person,Gianluca Tamberi,1990,
g.1239jddb,people.person,Willi Ertz,1943-05-28,
g.1239p815,people.person,Herbert Tampere,1909-02-01,1975-01-19
g.1239vdtb,people.person,Beppe Leoncini,1952-03-07,
g.123b8t0k,people.person,Gennadij Chalepo,1969-01-02,
g.125_ccjh6,people.deceased_person,Irving B. Fritz,1927-02-11,1996-01-30
g.125_dr15j,people.person,Erdoğan Alkin,1936-03-19,
g.125n0wvdy,people.person,Aya Shouoto,1977,
g.12lnhhslq,people.person,Robert Richardson,1940,
g.12lqjt0jc,people.deceased_person,Natalis Cordat,1610,1663
g.12vv922d4,people.person,Wendell J. Westcott,1911-01-20,2010-04-30
g.12z65t73z,people.person,Flavio Augusto da Silva,1972-02-07,
g.155q8vxj,people.person,Fang Jie,1978-04-19,
g.155qnf_8,people.person,Zhu Min,1926-04-18,2009-04-13
g.155qphrh,people.person,Li Dingyi,1899,1955
g.155s04dg,people.person,Sai Shing Sun,1947,
g.155svmz0,people.person,Edward Chui,1983-01-27,
g.1hb_ddr_5,people.person,Liya Ai,1965-12-01,
g.1hb_fzf0r,people.deceased_person,Milos Kohout,1930,2007-03-05
g.1hc0glt79,people.person,Jože Babič,1917-02-13,1996-05-10
g.1n36ghv48,people.person,Asher Hobson,1889,
g.1n3dw36fm,people.person,Felix Menzel,1987-09-02,
g.1q5bsk4z4,people.deceased_person,Co Balfoort,1887-12-25,1945-09-01
g.1s05mz7mf,people.person,Anderson Santos da Vitória,1992-06-10,
g.1s064rgbh,people.person,Albrecht Joseph,1901-11-20,1991-04-28
g.1yjg7ycmb,people.person,Любовь Михайловна Матюшина,1950-10-04,
g.1yp37f4qw,people.person,Florens Deuchler,1931,
g.1yp37kqp4,people.person,Peter Olsson,1971-07-17,
m.01008k4f,people.person,Juan Diego Covarrubias,1987-03-24,
m.0100_cnh,people.deceased_person,Jesse Smith Woodhull,1796-02-05,
m.0100cl_s,people.person,Chaz Guest,1961-05-02,
m.0100jc_w,people.person,יוסי בן-דב,1950-11-09,
m.0100jdqw,people.person,Jimmy Sarjeant,1990-06-03,
m.0100kf2w,people.person,Rashid Khan,1991-02-15,
m.0100n5gm,people.person,Patrick Roberts,1997-02-05,
m.0100nx4x,people.person,Stephen Berg,1951-03-03,
m.0100pnh2,people.person,Naresh Budhayer,1991-10-15,
m.0100pwkk,people.person,Rico Roman,1981-02-04,
