id,type,name,date_of_birth,date_of_death
g.112yg0jvm,people.person,Fannar Þór Friðgeirsson,1987-06-03,
g.119x75q87,people.person,Yuet-Ming Yiu,1991-06-13,
g.11_yl7032,people.person,Charles de Courbes,1580,
g.11b41hgd0,people.person,Николай Иванович Трубачёв,1957-05-20,
g.11b5m3vrk2,people.person,Franz Albert Venus,1842,1871
g.11b60gm28t,people.person,Valentina Cernoia,1991-06-22,
g.11b6_dk0q8,people.person,James Perrin Smith,1864,1931
g.11b6b75x9x,people.deceased_person,Siria Betti,1923-09-20,2011
g.11b6c_zstv,people.person,Steven Takahashi,1992-04-08,
g.11b6ctwbps,people.person,Jean de La Quintinie,1626,1688
g.11b6mvhtpt,people.person,Sun-hong Yun,1956-09-07,
g.11b6mvl1n2,people.deceased_person,Auguste Marie Fabre,1839-02-05,1922-12-26
g.11b6xkclj7,people.person,Edmilson Filho,1976-09-21,
g.11b74nr8pp,people.person,Andrey Bogdanov,1992-10-17,
g.11b76tc8tm,people.person,Igor Konstantinowitsch Warizki,1971-04-25,
g.11b7g1lmn2,people.person,Johan Kleberg,1975-03-22,
g.11b7gqww1k,people.person,Raul Serrano,1952-10-03,2002-09-20
g.11b7ns2z2v,people.person,Jotuze,1977-06-02,
g.11b7r5z0_1,people.person,Noppadolchalermsri Yukol,1953,
g.11bcdllmnm,people.person,Justin Renfrow,1989-11-23,
g.11bymk2_s2,people.person,Washiqur Rahman Babu,1988-06-01,2015-03-30
g.11dyh_s6h,people.person,Lars Egge,1894-09-25,
g.11dyjlf_r,people.person,Ragge Läth,1904,1974
g.11dyjs1_6,people.person,Max Mölder,1984-11-14,
g.11dyjvkwj,people.person,Dag Strömbäck,1900,1978
g.11dyk8jr_,people.person,José Castro,1954-09-04,
g.11dyl976c,people.person,Carl-Gustaf Kruuse af Verchou,1912-01-03,1964-08-22
g.11dylc2xd,people.deceased_person,Carl-Hugo Calander,1920-09-14,
g.11dylv74q,people.person,Kaj Svenling,1947-03-21,
g.11vgx_rp7,people.person,Jean-François Rémi,1927,2007-12-21
g.11x1nf8dm,people.person,Yaniet Marrero Lopez,1983-04-04,
g.120hhj58,people.person,Dieter Roth,1983-02-18,
g.120hns5h,people.person,Artyom Kaminsky,1965-02-24,
g.120hz4sp,people.person,Angelika Scholz,1945-08-10,
g.120jqlf4,people.person,Kenneth Klev,1978-10-15,
g.120jxnyn,people.person,山田栄一,1906,1995
g.120m0rq_,people.person,Roland Bonimeier,1982-05-22,
g.120pgkgk,people.person,Elisabeth Garcia-Almendaris,1989-03-14,
g.120qdp6j,people.deceased_person,Albert D. Schroeder,1911,2006
g.120qw3jq,people.person,Korl Fuhrmann,1976-05-08,
g.120r0065,people.person,Håvard Lilleheie,1973-02-01,
g.120rr67w,people.person,Stefan Vogt,1987-06-16,
g.120rrtkr,people.person,Michael Buhre,1961-03-28,
g.120rscll,people.person,Eraldo Giunchi,1906,1956
g.120t40yk,people.person,Radek Buchta,1989-04-22,
g.120tm93n,people.person,町田慎吾,1981-03-25,
g.120ykn9x,people.deceased_person,August von Knieriem,1887,
g.120z1vt2,people.person,Rudi Vossen,1958-08-11,
g.12105kvp,people.person,間慎太郎,1981-03-27,
g.1210mck_,people.person,Yuri Tarich,1885-01-24,1967-02-21
g.1211qzxg,people.person,Fedele D'Amico,1912-12-27,1990-03-10
g.121250wj,people.person,Štěpánka Štěpánová,1906-12-13,
g.1213_d81,people.person,Ronaldo Bonacchi,1950-07-04,
g.1213trq9,people.deceased_person,Aylthon Brandão Joly,1924-11-15,1975-08-29
g.1213v2g4,people.person,Dobrica Milutinovic,1880-08-30,1956-11-18
g.1214fp_l,people.person,Silke Kohl,1971-11-05,
g.1214lwb8,people.person,Anne Matthes,1985-04-30,
g.1214m5yb,people.person,Wilhelm Sterk,1880,1944
g.1215c8ds,people.person,Štefan Blaško,1915,1998
g.1215pnjq,people.person,高木洋一郎,1978-02-01,
g.1215vsk0,people.deceased_person,Claude Vermorel,1906-07-18,2001-03-11
g.1216r90z,people.person,Иван Сергеевич Паршин,1973-06-01,
g.1217j7w5,people.person,Arnold Mühren,1944-01-28,
g.1218cqvw,people.person,Heribert Blens,1936-02-19,
g.121_c7kb,people.deceased_person,Γεώργιος Ζαλοκώστας,1805,1858-09-03
