id,type,name,date_of_birth,date_of_death
g.112yfswvp,people.person,Michal Reynaud,1978,
g.112yg8fb7,people.person,陈悦,1978,
g.112ygczst,people.deceased_person,Hans H. König,1912-08-19,2003-11-13
g.113qbq8ps,people.deceased_person,Marcel Journet,1895-08-08,1973-02-05
g.11b41mgb4,people.person,Edith Toreg,1921-07-12,2003-06-19
g.11b5v3q310,people.person,Hie-jo Kim,1920-11-21,2001-09-04
g.11b6305zd_,people.person,Yegor Sorokin,1995-11-04,
g.11b6_0q7ct,people.person,이정섭,1975-02-03,
g.11b6b2fv1q,people.deceased_person,Mahamad Mayyara,1591,1662
g.11b6b6kk59,people.person,อัญชิสา เลี่ยวไพโรจน์,1981,
g.11b6d05whz,people.person,Achmed Labasanov,1978-04-24,
g.11b6rcrx04,people.person,Tony Correia,1953,
g.11b6rs1rxc,people.person,장승조,1981-12-13,
g.11b6tdwwtt,people.person,Scott Cawthon,1971-07-26,
g.11b6zxbhpp,people.person,Radonis,1990-07-04,
g.11b73z_lsg,people.person,川又 浩,1962,
g.11b742133z,people.person,Manfred Josel,1944,
g.11b76h8_dp,people.person,Sophie Steur,1926,
g.11b7hmg2bd,people.person,Joseph Backstein,1945,
g.11b7kfzv8_,people.person,Brandon Comley,1995-11-18,
g.11b7nsdqn5,people.person,Raimond Goebel,1957-02-14,
g.11bc4srm5d,people.person,Amanda Milling,1975-03-12,
g.11byj9ny0s,people.person,Yanick Brecher,1993-05-25,
g.11cftzz10,people.person,Kang In-ki,1964-02-22,
g.11cfv0l77,people.person,Caner Altınbaş,1974,
g.11dyj6z3k,people.person,Lisa Belle,1975-03-20,
g.11dyjcp6l,people.person,Gösta Carlberg,1909,
g.11dyjqnwg,people.person,Pedro Martínez de Hebert,1819,
g.11dyly4qz,people.person,David Ahlberg,1869-01-30,1949-02-02
g.11h1tvr7k,people.person,Ute Schäfer,1954-03-22,
g.11jgf655b,people.person,Jonas Thorsen,1990-04-19,
g.11vk8nq7s,people.person,Renate Vogel,1947-01-16,
g.11x97yrsz,people.person,Markus Lackner,1991-04-05,
g.11x987sbm,people.person,Charles R. Goldman,1930-11-09,
g.1203lpxm6,people.person,はのあき,1968-08-22,
g.120hzj_4,people.deceased_person,Эмилия Моисеевна Трейвас,1918-08-26,1982-01-08
g.120j3c0c,people.person,Gotthard Haug,1958-12-03,
g.120khb_m,people.person,Tiago Aldeia,1986-02-19,
g.120m0fsq,people.person,Ludwig Volkmann,1870,1947
g.120m0rvl,people.person,Uli Fuchs,1943-10-06,
g.120m10_h,people.person,Erich Stather,1948-09-18,
g.120m1b51,people.person,Yoko Naito,1950-05-28,
g.120nqgp0,people.person,Ronnie Millings,1937,
g.120ph2sk,people.person,Anne Teyssedre,1960-10-12,
g.120qdgx2,people.person,Markus Hery,1969-11-24,
g.120qwh9x,people.person,Aleš Strajnar,1947-11-29,
g.120s6s82,people.person,Ruslan  Sharifullin,1985-08-25,
g.120t9v03,people.deceased_person,Fred Morris Dearing,1879,1963
g.120t9vsy,people.person,Falk Oesterheld,1943-08-21,
g.120vmzsz,people.person,Nikolaus Utermöhlen,1958-06-30,1996-05-17
g.120vyqsj,people.person,Arno Wolf,1959-05-16,
g.120xp9xh,people.person,Sylvio de Vasconcellos,1916-10-14,1979-03-14
g.120xv6yr,people.person,Hakan Bahran,1991-01-08,
g.120yl5xz,people.person,François Even,1972-04-01,
g.120yr45r,people.person,Christian Hildebrand,1985-12-23,
g.120z6qjs,people.person,Karl-Heinz Koch,1924-10-14,2007-05-24
g.120zjh9v,people.person,Robert Otto Pohl,1929-12-17,
g.120zjrfd,people.person,Mario Tichy,1991-11-29,
g.120zjv8l,people.person,Suzana Faíni,1933-03-09,
g.1211pt4_,people.person,Heinrich Jonen,1901-06-15,1960-12-01
g.121258z8,people.person,Bernard Kruysen,1933-03-28,
g.1212grsx,people.deceased_person,Jacques Eyser,1912-08-29,1999-04-11
g.1213j98q,people.person,Nicolás Vélez,1990-07-04,
g.1213jdtt,people.person,Agnete Kjølsrud,1976-12-01,
g.1214mfp7,people.person,Kalapács József,1962-05-26,
g.1214mhx7,people.person,Ann Kristin Sømme,1994,
g.1215jrfp,people.person,Hena Habegger,1967,
g.1217j8wn,people.person,Nick Barrett,1961-06-08,
g.1218f82s,people.person,Sascha Ahnsehl,1986-03-21,
g.1218rmt_,people.person,Karl Voretzsch,1867,1947
g.1219bjyp,people.person,Satomi Yoshiyori,1542,1587
g.121b6ycy,people.person,Hildebrand Diehl,1939-07-02,
g.121bj_x1,people.person,Pascal Caminada,1986-10-20,
g.121bk8x6,people.deceased_person,Bedřich Prokoš,1912-10-23,1997-04-20
g.121bw98k,people.person,Abderrahim Boumes,1984-04-18,
g.121g7ddx,people.person,Bernardo Adam Ferrero,1942-02-28,
g.121hf79x,people.person,Alexander von Lagorio,1890-10-26,1965-06-01
g.121hxt6k,people.person,石川寛門,1958-02-06,
g.121k35gf,people.person,Robert Escarpit,1918,2000
g.121k3ls1,people.person,Princess Ljiljana of Yugoslavia,1959,
g.121k85gv,people.person,Krzysztof Głuch,1956-05-10,
g.121kw296,people.deceased_person,Thomas Wilkening,1956-09-22,2005-03-04
g.121lbcpz,people.deceased_person,Milton Amaral,1934,
g.121mq993,people.person,Henryk Majcherek,1934-11-22,
g.121n9qj9,people.person,Juan Carlos Romero,1931,
g.121n9tw9,people.person,Thomas Beveridge,1938,
g.121ngc_z,people.person,Joël Magnin,1971-05-31,
g.121p6587,people.person,Alexander Schukoff,1956-08-23,
g.121p79l9,people.person,Dahd Sfeir,1932,
g.121p7rwj,people.deceased_person,Roberto Roney,1939-01-13,2010-01-03
g.121qfwkc,people.person,Steffen Thierfelder,1953-09-30,
g.121qmynq,people.person,加藤充,1934-03-03,
g.121rvdfn,people.person,Miluše Šplechtová,1957-11-13,
g.121s4d97,people.person,Matías Angel de la Mota Padilla,1688,1766
g.121s4gn6,people.deceased_person,森 於菟,1890-09-13,1967-12-21
g.121tbb4x,people.person,Jakob Stöckl,1946,
g.121v87fy,people.person,Otti Hüls,1942-07-09,
g.121vlc8z,people.deceased_person,Nikolai Timofeyev,1921-12-26,1999-09-25
g.121w1ktp,people.person,Eddie Lateste,1929-01-29,
g.121y9lsh,people.person,Rudi Tusch,1954-11-06,
g.121ymznb,people.person,Monika Brudlewsky,1946-05-04,
g.121yn5sw,people.person,Blanche Lemco van Ginkel,1923-12-14,
g.121zjpz3,people.person,Вячеслав Двинин,1966-05-06,
g.121zp6c4,people.person,Ivo Vodsedálek,1931-08-08,
g.121zvbpj,people.person,Habiba Msika,1895,1930
g.1220fq77,people.person,Adam Marszałkowski,1969-12-02,
g.1221h762,people.deceased_person,Tarô Arakawa,1956-11-04,2012-11-15
g.1223khml,people.person,Agnieszka Odorowicz,1974-12-15,
g.1223wtg6,people.person,Diego Cappuccio,1954-09-24,1994-09
g.122411k2,people.person,Jørn Simen Øverli,1950-08-01,
g.1224bhp3,people.deceased_person,Hermann Joseph Schmitz,1841,1899
g.1224tc3s,people.person,Jerry LaCroix,1943-10-10,
g.1224z0w2,people.person,Melanie Herrmann,1989-08-03,
g.1224zk79,people.person,Maria de Los Angeles Romero Frizzi,1946-06-22,
g.12253823,people.person,Frederico dos Reis Colares Torres Corado,1977-10-22,
g.1225qsn2,people.person,Piotr Łojek,1961-12-22,
g.1225qttz,people.person,Milan Karadzic,1956-06-19,
g.1226slqx,people.person,井上裕治,1978-09-03,
g.12276p9s,people.person,Thomas Felskowsky,1960-08-07,
g.12288jqm,people.deceased_person,Elisabeth Müller,1827,1898
g.1228rh28,people.person,Bettina Krug,1953-06-30,
g.122blxfk,people.person,Carlin Ross,1973,
g.122bxgpr,people.deceased_person,Shūji Miya,1912,1986
g.122cbt2b,people.person,Angelika Koller,1955,
