id,type,name,date_of_birth,date_of_death
g.112yfw311,people.deceased_person,Teresie Masaryková,1813,1887
g.113qbpskm,people.deceased_person,Charles de Peyret-Chappuis,1912-01-06,1995-02-05
g.119pglwr0,people.person,Mercedes Roffé,1954-06-23,
g.119pgptg8,people.deceased_person,Ирина Ивановна Поплавская,1924-12-08,2012-05-28
g.11_ygtrff,people.person,Yamato Kinjo,1983-09-09,
g.11_ygvs8p,people.person,Roy Pieters,1989-06-12,
g.11b41fk86,people.person,Pascal Huser,1995-04-17,
g.11b41j0l8,people.deceased_person,Sjamsuddin Jusuf,1920-06-05,1977-07-19
g.11b5m4pt78,people.person,Jordy Mervilde,1995-08-16,
g.11b5v257nn,people.person,Tālivaldis Deksnis,1946,
g.11b6_sk1t4,people.person,Jeno Sziklai,1888-06-13,
g.11b6hhr16b,people.person,Anders Teigen,1973,
g.11b70qtbks,people.person,KOHH,1990-04-22,
g.11b73_j3gz,people.person,Kang Gi-Yeong,1983-10-14,
g.11b74pgz4j,people.person,Rahayu Saraswati,1986,
g.11b7cr97vh,people.person,Zbigniew Żekanowski,1927-06-03,
g.11cfv693n,people.person,Goran Babić,1944,
g.11dyjjqsc,people.person,Sulo Salonen,1899-01-27,1976-05-21
g.11dykbcsq,people.person,Henning Schmiedt,1965,
g.11h1v3nrj,people.person,Theodor Casella,1900-08-08,1923-11-09
g.11mvrt0s1,people.person,이성욱,1973,
g.11x7vnnmp,people.deceased_person,Willy Brezza,1935,1996
g.120j3q6f,people.person,Elizabeth Jhin,1949-01-13,
g.120jx1qf,people.person,Erik Kühnau,1932,
g.120ldlmv,people.person,Carsten Höttcher,1964-01-27,
g.120ldm5y,people.person,Roger Le Breton,1914,
g.120ldw9d,people.person,Felix Thorn,1985,
g.120lq16t,people.person,Anke Rähm,1976-03-30,
g.120lw7fj,people.deceased_person,Erwin Nasse,1829,1890
g.120lwv4m,people.person,安部光俊,1953-09-16,
g.120mhyzl,people.person,Djordje Kukuljica,1973-09-19,
g.120n2w30,people.deceased_person,Lucien Adès,1920-01-20,1992-07-17
g.120n2w6v,people.person,Raymond Durand,1945-10-01,
g.120n35lj,people.person,Donato Etna,1858,1938
g.120ndx68,people.deceased_person,Arnulfo Briceño,1938-06-26,1989-06-11
g.120pgst_,people.person,Ilkka Jarvilaturi,1961-11-28,
g.120pnbpv,people.person,Robert Jasków,1969-12-04,
g.120qdskt,people.person,Frans Wittemans,1875,
g.120s1v8f,people.person,Antonio Bello,1935-03-18,1993-04-20
g.120scyk6,people.person,Alex Brunnberg,1915-08-17,1989-09-21
g.120tgqmk,people.person,瀬川伸,1916-10-24,2004-03-14
g.120vb6n5,people.person,Wim Hospelt,1951-05-17,
g.120wqrwb,people.deceased_person,Hermann Baerwald,1828,
g.120wqs45,people.person,Paul Haarmeyer,1928-07-14,
g.120wqs9w,people.person,Theodor Brauer,1949-04-12,
g.120xzrkt,people.person,Lucas Bjerregaard,1991-08-14,
g.120yl6z7,people.person,Henri Thomasson,1910,1996
g.120yl83y,people.person,Franz Stocher,1969-03-23,
g.120yr4lx,people.person,Mariliis Valkonen,1981-07-31,
g.120yrv7h,people.deceased_person,หม่อมเจ้าทิตยาทรงกลด จักรพันธุ์,1916-05-21,2010-07-05
g.120yxp07,people.person,Agata Budzyńska,1964-02-10,1996-09-22
g.120z1s7p,people.deceased_person,Marc Michel,1812-07-22,1868-03-12
g.120z6_xm,people.person,福之上 真友,1978-12-04,
g.120zj4_3,people.person,Carsten Heymann,1972-01-07,
g.120zj57q,people.deceased_person,Jacob Axel Josephson,1818,1880
g.120zpd32,people.person,Alexandra Ciejek,1972,
g.120zv9_s,people.person,Nazli Tosunoglu,1964,
g.12111m2x,people.person,Parada Harahap,1899,1959
g.1211j9t4,people.person,Sven Gerike,1977-01-05,
g.1211jkqs,people.person,Alessio Menconi,1970,
g.1211p5gx,people.deceased_person,Ernst Pernoll,1902-11-27,1959-07-15
g.1211qdc2,people.person,Andrea Temme,1981-06-24,
g.1213h5g2,people.person,Rudolf Hischmann,1889-06-08,1960-12-04
g.1214m5wp,people.person,Uwe Groothuis,1954-05-16,
g.1214s33n,people.person,Dustin Maldonado,1990-03-18,
g.121516k2,people.person,Ferdi Behles,1929-01-10,
g.121562k5,people.person,Adolf Stähli,1925-06-02,1999-05-31
g.1215c97n,people.person,Pia Hildebrand,1991-06-02,
g.1215jcrr,people.person,Alfred Gockel,1952,
g.12168nps,people.person,Avdo Karabegović,1878-08-25,1908-12-18
g.1216fgr0,people.person,Johann Harnischfeger,1899-12-03,1984-03-15
g.12170_3m,people.person,Atsuko Watanabe,1964-10-26,
g.12176fb2,people.person,Michèle Lagrange,1947-05-29,
g.1218rzn8,people.person,Zdistaw Piernak & Piotr Zabrodzki,1982,
g.1218xhd4,people.person,Teizô Muta,1928-10-03,2009-01-08
g.121911t2,people.person,小塩 広和,1980-06-02,
g.121_4dzd,people.deceased_person,Jean Kestemberg,1912,1975
g.121_4h51,people.person,Heinz Schirk,1931-12-22,
g.121_5nq7,people.person,Tóth András,1858-09-08,1929-03-14
g.121_hrrm,people.person,Abdulkarim al-Khaiwani,1965,
g.121_hs8f,people.person,Daniel Strauch,1981-01-08,
g.121_jr9v,people.person,Nikolai Gorlov,1908-12-16,1989-11-06
g.121b6w4t,people.person,François Léveillé,1952-08-23,
g.121dck76,people.person,Carla Buttarazzi,1981,
g.121djrcy,people.person,Giuseppe Reverberi,1901,1988
g.121djsw5,people.person,Chris Bolczek,1948-08-02,
g.121dvghq,people.person,ยงยุทธ ยุทธวงศ์,1944,
g.121dvw8m,people.deceased_person,Robert Dohme,1845-06-17,1893-11-08
g.121f8xys,people.person,Helge Essmar,1901-09-03,1972-03-30
g.121hg49d,people.person,田中杏里,1991-04-25,
g.121hx343,people.person,Angélica De la Peña Gómez,1954-05-30,
g.121hxx3f,people.person,Susira Naenna,1988-07-30,
g.121jc464,people.person,Hermína Vojtová,1890-11-12,1976-09-12
g.121jc467,people.deceased_person,Július Vasek,1926-12-29,2009-05-01
g.121jc4hk,people.deceased_person,Christian Reinhold Köstlin,1813-01-29,1856-09-14
g.121k2lfw,people.person,Hamza Hamoudi,1990-06-07,
g.121k2ngq,people.person,Diana Greifenstein,1979-01-30,
g.121k866x,people.person,Alexander Demidov,1970-10-22,
g.121kwpdw,people.person,Jörn-Uwe Lommel,1958-02-21,
g.121l5gdb,people.person,Wolfram Wiese,1976-08-20,
g.121lmstx,people.person,Eva-Maria Kors,1942-05-22,
g.121lt1d1,people.person,Ali Hürol,1950-07-17,
g.121lytyl,people.person,Emanuele Gardossi,1976-03-14,
g.121n409x,people.person,Thorsten Langer,1971,
g.121ngr4q,people.person,Heslley Couto,1983-07-06,
g.121p65w1,people.person,Peter-Christian Fueter,1941-12-28,
g.121q4f9m,people.person,Jan Zylber,1936-04-14,
g.121qgjt8,people.person,Lynnwood Farnam,1885,1930
g.121r6zc0,people.person,Aydın,1966-07-01,
g.121rjlc7,people.person,Matthieu Rabaté,1966-11-01,
g.121rvf1d,people.person,Matthias Weichert,1955,
g.121rvf68,people.person,Sabine Reithmeier,1979-09-24,
g.121sl62p,people.person,Miquel Graneri,1920-10-09,
g.121v23mp,people.person,Benno Paulitz,1951,
g.121vl8k3,people.person,Hiroaki Yamamoto,1988-06-10,
g.121vx212,people.person,Katharina Schulz,1983-01-31,
g.121w185k,people.person,Peter Scharf,1953-07-15,
g.121wnggt,people.person,Yuki Suzuki,1982-02-09,
g.121x6szm,people.person,Egon Roth,1980-05-01,
g.121x6t33,people.person,Heinrich Demelius,1893,
g.121x74c1,people.person,Lívia Rossi,1981-12-11,
g.121xjwsp,people.person,Shihomi Shinya,1979-08-10,
g.121y9xfx,people.deceased_person,Peter Pilates,1892-05-31,1978-05-17
g.121zcqn_,people.person,Clió,1973,
g.1221sghy,people.deceased_person,Kajetan Koźmian,1771-12-31,1856-03-07
g.12221k7p,people.person,Zdenka Heřmanová,1930-12-08,
g.1222yzfj,people.person,Volker Mudrow,1969-06-30,
g.12238c0g,people.person,Szekeres Tamás,1964,
g.1223qc3c,people.person,Hendrik Ochel,1969-02-26,
g.1226sb7p,people.person,Rudolf Sailer,1944-07-15,
g.12276xn7,people.deceased_person,Rose Harel,1826,1885
g.1227_3v0,people.person,Ivan Kavaleridze,1887,
g.12288jh1,people.person,Zjakalen,1987,
g.1228951q,people.person,Andrzej Ziółkowski,1951-05-14,2001-07-02
g.1229b_wc,people.deceased_person,Jindrich Honzl,1894-05-14,1953-04-20
g.1229dh19,people.deceased_person,Jean Vimenet,1914-05-21,1999-05-26
g.1229kfcr,people.person,Gerd Hachen,1952-09-17,
g.122_s431,people.person,Strano,1971-09-21,
g.122d82_p,people.person,Katja Bornschein,1972-03-16,
g.122f6yrg,people.person,Erlend Vetleseter,1974-06-10,
g.122fj2qd,people.person,Wolfgang Becker,1910-05-15,2005-01-30
g.122fjcp5,people.person,Alfred Beth,1940-11-21,
g.122g8hx1,people.person,Steffen Tepel,1985-07-13,
g.122gwpt4,people.person,Kyôko Anzai,1934-09-27,2002-01-28
g.122hpqd4,people.person,Миша Гулько,1931-07-23,
g.122jqmq1,people.person,Renata von Scheliha,1901-08-16,1967-11-04
g.122jxfx1,people.person,Petr Pospíchal,1948-07-27,
g.122k67x8,people.person,Γιάννης Κάραλης,1951-12-27,
g.122kbs1g,people.person,Klaus Schadelin,1918-09-17,
g.122nh_yr,people.person,Jean-Claude Bouillaud,1927-06-07,2008-06-20
g.122njc75,people.person,Michiru Egashira,1962-10-11,
g.122np777,people.person,右田 昌万,1966-01,
g.122q4xx6,people.deceased_person,Pedro Alpiarça,1958,2007-09-20
g.122sgds7,people.person,Regitze Estrup,1974,
g.122t1107,people.deceased_person,Leo Gottesleben,1909-04-15,1983-07-09
g.122t119r,people.person,Therry Brunner,1975-09-06,
g.122vkwc0,people.person,Hermann Harrauer,1941-04-27,
g.122x__t4,people.person,Svenja Spriestersbach,1981-10-09,
g.122xf9fn,people.person,Eugène-Adalbert Cuvelier,1837,1900
g.122y52c0,people.person,Florencia Luna,1962-05-16,
g.122yh5l_,people.deceased_person,Jusuf Vrioni,1916-03-16,2001
g.122z_gyq,people.deceased_person,Rudolf Haselbach,1944-12-23,2005-12-06
g.12301z0r,people.deceased_person,Fritz Klotsch,1896-05-16,1971-01-09
g.12307cpm,people.deceased_person,Harold Seymour,1910,1992-09-25
g.1231gg_j,people.deceased_person,Jeff Smith,1891-04-23,1962-02-03
g.1232361xj,people.deceased_person,George Herzog,1901-12-11,1983-11-04
g.1232c55y,people.person,山田パンダ,1945-05-13,
g.1234ztgb,people.person,Rūta Krasauskienė,1968-03-19,
g.12353dbs,people.person,Norbert Brinkmann,1952-06-16,
g.1237vp03,people.person,Helmuth Hoffmann,1919-11-07,
g.12384fl4,people.deceased_person,Hermann Bohle,1877,1943
g.1238gj1d,people.deceased_person,Jeanne Verstraete,1912-09-17,2002-10-11
g.1238m28r,people.person,Gerda Eichhorn,1945-06-03,
g.1238mb0v,people.deceased_person,Jean Massard,1740,1822
g.128dgl106,people.person,Josef Černý,1993-05-11,
g.12fgsczbv,people.person,Tatyana Voronetskaya,1958,
g.12gh2y7np,people.person,روضة حمدان,1998-12-15,
g.12nvp8prl,people.person,"Gabriel Figueroa, Jr.",1952-10-16,
g.155pdj93,people.person,Liu Weiwei,1974,
g.155pj766,people.person,Eva Tauchenová,1928-12-08,
g.155qjpcg,people.person,張崇偉,1975-12-27,
g.155qphvb,people.deceased_person,葛香亭,1916-08-08,2010-05-16
g.155s422y,people.person,Wong Chun,1948-06-20,
g.155sqlcv,people.person,Chan Che-Yuan,1989-10-23,
g.1hb_dc0y6,people.person,Jean Paul 'El Troglodita',1945,
g.1hb_f6vwj,people.deceased_person,Viktor von Struwe,1892-11-02,1964-01-04
g.1hb_frt6d,people.person,John House,1945,
g.1hb_gktj2,people.deceased_person,Сергей Владимирович Патрушев,1954-06-18,2012-03-25
g.1hc0hhthk,people.person,ฮิโระ ซาโน่,1975-03-07,
g.1hc0hj2vr,people.person,Claus Ploug,1953-09-15,
g.1hcqnw1_j,people.person,別役実,1937-04-06,
g.1hf_chmtt,people.person,Alma Thomas,1983,
g.1hhzgm8_2,people.person,Franz Friedrich Leitschuh,1865,1924
g.1n36gq9ms,people.person,Ivars Birkāns,1938-08-18,2010-01-18
g.1q5hhtfzz,people.person,Kārlis Barons,1865,
g.1q66sp6pm,people.deceased_person,Ştefan Brâncoveanu,1685,
g.1q6fxlyzq,people.deceased_person,小常陸 由太郎,1886-02-09,1927-09-15
g.1q6j92cqg,people.person,장미자,1941-02-03,
g.1q6lrq6h4,people.person,Clément Badin,1995-05-26,
g.1yw9ks7x2,people.person,Benjamin Čolić,1991-07-23,
g.1ywpnpnkj,people.deceased_person,Curtis W. Casewit,1922-03-21,2002-03-02
m.0100cxx8,people.person,George Baguma,1955,
m.0100gn_4,people.person,David Albin Zywiec Sidor,1947-07-15,
m.0100hr_f,people.person,James Pearson,1993-01-19,
m.0100m1_g,people.deceased_person,Arthur C. Greene,1881-01-22,1958-06-10
m.0100m24s,people.person,Alex Martínez,1991-08-25,
m.0100n4_s,people.person,Aloïs Boudry,1851-08-12,
m.0100t6zy,people.person,Bobby Bones,1980-04-02,
m.01010dnc,people.person,森 渉,1983-02-25,
m.01013375,people.person,Patrick Buisson,1949-04-19,
m.010195nk,people.person,Adrian Romeo Perrelli-Jensen,2013-07-30,
m.0101fj5t,people.person,Matthew Kayne,1986-04-27,
m.0101n60q,people.deceased_person,Leonard J. Trinterud,1904-09-25,1993-07-24
m.010275lq,people.person,Richmond Gosselin,1956-04-25,
m.0102b8r6,people.person,Anna Camila Pirelli,1989-01-30,
m.0102jxd1,people.person,Alessandro Petti,1973-05-08,
m.0102qd2j,people.person,Mike Rhoades,1972-09-21,
m.0102tp16,people.person,Tahsin Tam,1969-09-15,
m.0102w3mz,people.person,Daisuke Miyagawa,1950-10-03,
m.01033tpb,people.person,Raimundo Zabaleta,1996,
m.01059cxm,people.person,Abel Okugawa,1981,
m.01059d_b,people.person,Jesse Hietanen,1981,
m.0105_fkc,people.person,Jeff Spence,1968-06-01,
m.0105_l96,people.person,Jeff Grygiel,1962-12-26,
m.0105d2gz,people.person,Ella Solberg Vogt,2009-07,
m.0105k_gf,people.deceased_person,Horace Merrick,1887-12-21,1961-08-16
m.0105m_ry,people.person,María Mercedes Peñas Domingo,1968-11-18,
m.0105mvzl,people.person,Felipe Gomes,1986-04-26,
m.0105mw5k,people.person,Правик Володимир Павлович,1962-06-13,1986-05-11
m.0105rv7j,people.deceased_person,Frederick Cole,1852-10-04,1941-07-01
m.0105sccb,people.person,Denis Legersky,1987-03-25,
m.0105tqjh,people.deceased_person,William Rowlands,1883-07-30,1948-06-29
m.0105yrt8,people.deceased_person,清水 達正,1934,1983-05-10
m.01064jjc,people.person,勝俣 州和,1965-03-12,
m.01067bww,people.deceased_person,Paul Henle,1908-09-12,1962-01-27
m.0106bsyp,people.person,Ryan Rupert,1994-06-02,
m.0107_t5x,people.person,Ángel Alonso Díaz Caneja,1963-01-31,
m.0107gl38,people.person,Dorian Olofsson,1995-02-02,
m.0107mbpc,people.person,Anna Hahner,1989-11-20,
m.0107wpqz,people.person,Joannes Chan,1974,
m.0107wqft,people.person,Laura Pierre,1993-12,
m.0107x_vd,people.person,Lotte Hofmeester,1999,
m.0107xbl2,people.person,Jenő Lőcsei,1956-05-11,
m.01081hkf,people.person,Ian Paul,1961-01-23,
m.01082tq7,people.person,Elizabeth Fonseca Corrales,1949-08-20,
m.01083v2f,people.person,Miguel Briante,1944-05-19,1995-01-25
m.010886tg,people.person,Monika Sánchez,1974-12-03,
m.0108881v,people.person,Svetlana Chernishova,1984-09-12,
m.0108bn90,people.person,Martti Tolamo,1907-02-21,1940-03-14
m.0108f861,people.deceased_person,Jo Dalmolen,1912-09-07,2008-11-18
m.0108gw4q,people.person,George Yeld,1845,
m.0108gz56,people.person,Thomas du Toit,1995-05-05,
m.0108m9bs,people.person,Sonwabo Majola,1993-03-20,
m.0108m9p1,people.person,Lewis deSoto,1954-01-03,
m.0108n76x,people.person,Paulina Müller,1988,
m.0108w5bw,people.person,Karim Sadat,1991-10-24,
m.0109747r,people.person,平野美宇,2000-04-14,
m.0109b6nl,people.person,Alen Pajenk,1986-04-23,
m.0109mwf9,people.person,Marley Cantavenera,2013,
m.0109s8fc,people.person,井上 貴博,1984-08-07,
m.010_v5j5,people.person,Eduard Bordukov,1979-06-30,
m.010b3nw2,people.person,Franklin L. Baumer,1913-05-10,1990-09-14
m.010b3nyn,people.deceased_person,Frederick Ludwig Will,1909-05-08,1998-03-27
m.010bbtvq,people.person,Dan Westman,1978,
m.010bbwsc,people.person,Jacob Begich,2002-07,
m.010bdhxy,people.person,見城 美枝子,1946-01-26,
m.010bdy6f,people.person,Ruth Walton,1983-11-18,
m.010bfvf9,people.person,吉野 桂子,1934,
