id,type,name,date_of_birth,date_of_death
g.112yfpjtl,people.person,Harald Reuter,1934,
g.119pgd29g,people.person,Karol Sturm,1935-01-22,
g.11_pktwvj,people.person,Кристиан Жюль Янакиев-Болиев,1926-06-11,
g.11b41d17m,people.person,Nicole Müller,1994-11-14,
g.11b63bjb57,people.person,Erik Söderlind,1981,
g.11b6_qp27h,people.person,Stipo Papic,1978-11-20,
g.11b6gqfj09,people.person,Luiz Brasil,1954-04-21,
g.11b6gqxrb3,people.person,Gegê Chaia,1991-02-03,
g.11b6mq0xcn,people.person,Ramiro Blas,1966,
g.11b6x2xh91,people.person,Antonio Racioppi,1925,
g.11b6x85clw,people.person,Ilya Kulikov,1981-08-07,
g.11b70cjbmx,people.person,Manah De Pauw,1979-01-01,
g.11b78r4brj,people.person,Chantal Delsol,1947,
g.11bbmlqk8s,people.person,Przemysław Czarnecki,1983-09-12,
g.11bbsz_x2y,people.person,Oh Joon-Kwon,1950-07-06,
g.11bc4sr9_s,people.person,Kirsten Oswald,1972-12-21,
g.11bc78d181,people.person,Pauline Greidanus,1976-07-19,
g.11bc7v643m,people.person,Meritxell Gené,1986-11-02,
g.11cfjrjtq,people.person,Hussein Ahmed Al-Ghazi,1990-05-07,
g.11dyj73vt,people.person,Sten Hagliden,1905-11-23,
g.11dyk9cct,people.person,Malin Gramer,1978-04-26,
g.11dykpkbm,people.person,Richard Dinter,1964-04-27,
g.11r_pmt__,people.deceased_person,Jean Tédesco,1895,1959
g.11x1nf64h,people.person,Sinikka Hannula,1937-06-26,
g.120htkcz,people.person,Meriem Riveill,1976,
g.120htn3q,people.deceased_person,Casandra Cantacuzino,1682,1713
g.120jqwwy,people.person,Christoph Kornberger,1981-12-03,
g.120jr4hf,people.person,Brandon Tyler,1982-08-23,
g.120l31mn,people.person,Risto Ylihärsilä,1976,
g.120lqnhy,people.person,Toru Sagara,1976-06-25,
g.120lwh8y,people.person,Max Desrau,1918-03-21,2001-09-29
g.120m118s,people.deceased_person,Leonhard Waitl,1939-04-05,2010-03-07
g.120m1crz,people.person,Tommy Lug,1977-02-22,
g.120mbhdw,people.person,Josef Velda,1930-09-10,1994-11-21
g.120mhq5j,people.person,Otto Ernst Hesse,1891-01-20,1946-05-16
g.120n37x5,people.person,Guy Marchais,1969-05-30,
g.120ndpzc,people.person,Pierre Grabar,1898-09-10,1986-01-25
g.120ph2s1,people.person,Albert Médina,1920-02-03,2009-08-05
g.120ph43r,people.deceased_person,Osman Yusuf,1920,1982
g.120pncg3,people.deceased_person,Patrick Gillman Bowen,1877,
g.120qwbs0,people.person,Jussi Snellman,1879-06-28,1969-04-25
g.120s1wk3,people.person,Franz Josef Bischel,1938-06-18,
g.120s_4tv,people.person,คิม ดง-ฮยอน,1974-12-25,
g.120spqk4,people.person,Ludwig Scherhag,1953-05-16,
g.120t41g4,people.person,Jasmin Jannermann,1988-03-01,
g.120t4mcq,people.person,Árpád Gyenge,1925-12-13,1979-07-01
g.120t977d,people.person,Ervin Bevab,1991-04-09,
g.120vm_14,people.person,Wilhelm Hogrefe,1949-04-15,
g.120vzwnl,people.person,Pekka Gröhn,1963-01-25,
g.120w8bjn,people.person,Alain Terrane,1923-07-17,2000-02-28
g.120x6y65,people.person,Christoph von Kleinsorgen,1980-07-14,
g.120xtvct,people.person,Cenek Duba,1919-02-04,
