id,type,name,date_of_birth,date_of_death
g.119pfr_xx,people.person,서장원,1983,
g.11_pkz71z,people.person,Thomas Arnesen,1970,
g.11_ygv0d6,people.person,Zaklina Stojcevska,1968,
g.11_ygxrc8,people.deceased_person,"Philip, Despot of Romania",1297,1330
g.11b63bwy58,people.person,Antoine-Jean Duclos,1742,1795
g.11b6rgd_1_,people.deceased_person,Voldemārs Tone,1892,1958
g.11b72zv3lj,people.person,Oleg Nedashkovskiy,1987-09-09,
g.11b74s_rxf,people.person,Рени,1979-05-29,
g.11b7dzxcq4,people.person,Dick Leurdijk,1944,
g.11b7ldlyr4,people.person,Bùi Tiến Dũng,1995-10-02,
g.11b7nsdt6g,people.person,Emilie Gassin,1988-03-17,
g.11bbxnrlx3,people.person,Nicholas Sekunda,1953,
g.11btt6nwlh,people.person,Steve Glazer,1957,
g.11bydm4l4d,people.person,Alberto Rosende,1993-02-14,
g.11dyj_v3d,people.person,Said Oveissi,1943-03-17,
g.11dykmxb7,people.deceased_person,Björn Strand,1943-07-07,1996-07-04
g.11dylj4kf,people.deceased_person,Kaikilani,1550,1605
g.11jgdwk68,people.person,Petr Matějů,1950-07-22,
g.11r_pd6jk,people.person,Raymond Sykes,1986-07-03,
g.11x984f5x,people.person,Nicolò Rasmo,1909,1986
g.120ht8_7,people.person,Ludwig Lurz,1945-01-01,
g.120khb6w,people.person,Svein Harry Schöttker Hauge,1966-05-06,
g.120kmx1c,people.person,Marcus Kuhl,1956-03-15,
g.120kn5d7,people.deceased_person,Carl Landauer,1891,
g.120knfw0,people.deceased_person,Husin Lubis,1899,
g.120knj_6,people.person,Pedro Madeira,1992-11-11,
g.120l2s9r,people.person,Joël Des Rosiers,1951-10-26,
g.120mbj40,people.person,Mickey Neher,1966,
g.120mj08j,people.person,Knut Lykken,1831,
g.120n38dn,people.person,Maria Helena Velasco,1947-05-16,
g.120phgxf,people.person,Gudrun Witte,1962-01-04,
g.120qkp0b,people.person,Rudolf Friedrich,1936-06-02,
g.120rr5dj,people.person,Vladimír Hrubý,1924-03-23,1986-07-30
g.120t498m,people.person,Thomas VDB,1977-03-01,
g.120wl4ns,people.person,並木路子,1921-09-30,2001-04-07
g.120wrb5b,people.person,Lato,1976-12-02,
g.120x69d6,people.person,Cestmír Suska,1952-01-04,
g.120y8f62,people.person,Alastair Northedge,1949,
g.120ykngz,people.person,Fabienne Hartweger,1992-09-29,
g.120z1hjp,people.person,佐藤宣彦,1952-08-28,
g.120z_sy2,people.person,Karol Wędziagolski,1886,
g.12105m94,people.person,Monika Jóźwik,1962-10-27,
g.1210gspr,people.person,Renato Godinho,1981-07-10,
g.1210xsvs,people.person,Sjoerd Dragtsma,1984-04-27,
g.1211h_jp,people.person,Franz Braunshausen,1956,
g.12120jf_,people.person,Manitou Felipe,1974-11-20,
g.1213_d9k,people.deceased_person,Yolanda Mohalyi,1909,1978
g.1213hgrk,people.person,Günter Stahnke,1928-10-10,
g.1213j00l,people.person,Gerard Lemaire,1947,
g.1213twf0,people.person,Walter Kutz,1904-01-17,1983-08-11
g.1214lwn2,people.person,Hans Petrat,1982-09-06,
g.12151j2s,people.person,Algis Liutkevičius,1958-08-18,
g.1215pccy,people.person,Monika Brunert-Jetter,1955-11-17,
g.1215vv0n,people.person,内田あかり,1947-10-09,
g.1216lmwf,people.deceased_person,Date Munekiyo,1600,1634
g.1216r7dj,people.person,Karel Scholten van Aschat,1923-09-24,
g.1218lr4d,people.person,紺野 あずれ,1977-07-06,
g.1218xkyq,people.person,Андрей Тропилло,1951-03-21,
g.1219s84n,people.person,瀬木貴将,1966-06-29,
g.121_4h30,people.person,Georg Blatnik,1992-07-06,
g.121_4hdn,people.person,Mirko Reinke,1980-05-21,
g.121_h_3r,people.person,Fernando Valverde Rodríguez,1980,
g.121_j242,people.person,Gabriele Becker,1975-08-17,
g.121dvw0c,people.deceased_person,Josef-Severin Ahlmann,1924-06-08,2006-01-23
g.121g0p_1,people.person,Karl Wüstenhagen,1893-08-16,1950-07-12
g.121g0ycr,people.person,Campbell Grant,1909-11-07,
g.121g100z,people.person,Simon Baumgarten,1985-09-06,
g.121g6rsx,people.person,Federico Garlanda,1857,1913
g.121h3hrj,people.person,Hallvard Lydvo,1946-01-16,
g.121hx6g3,people.person,Nat W. Finston,1895-02-24,1979-12-19
g.121kwcd8,people.person,Björn Glasner,1973-05-05,
g.121kwn_n,people.person,Peter Theander,1941,
g.121lt1dv,people.person,Güher Pekinel,1953-03-29,
g.121m88mn,people.person,Carlos Macedo,1946-12-09,
g.121ngczp,people.person,Heribert Finken,1939-12-31,
g.121ngd0h,people.person,John Frederick Rowbotham,1859,1925
g.121nxdm_,people.person,藤原喜久男,1949,2009-09-30
g.121p6g54,people.person,Katya Douglas,1938-02-14,
g.121p7r1n,people.person,Nils Tro,1945-10-06,
g.121q4gcw,people.deceased_person,Naum Trakhtenberg,1909-11-28,1970-12-25
g.121rj_qb,people.person,Juninho Afram,1970-10-09,
g.121s3wxs,people.person,Ná Ozzetti,1958-12-12,
g.121thjc7,people.person,Mario Schaden,1972-04-30,
g.121tszf3,people.person,Megumi Tatsumi,1981-10-17,
g.121v8hjm,people.deceased_person,Antonio Cippico,1877,1935
g.121vqx8z,people.person,Ralf-Norbert Bartelt,1956-07-04,
g.121vx1jc,people.person,Charlotte Bøving,1964-08-15,
g.121wyps8,people.person,Александр Дихтяр,1917-04-08,1989
g.121xq9s2,people.person,Vera Lasut,1982-10-11,
g.121xqmkp,people.deceased_person,Giancarlo Maestri,1933-11-10,1995-11-10
g.121y50vn,people.person,Katarzyna Tlalka,1970-09-24,
g.121ynbr5,people.person,Ersun Kazançel,1936-09-11,1993-08-24
g.121zcg8w,people.deceased_person,Gotthold Frotscher,1897,1967
g.1220wdr_,people.person,鹿取洋子,1961-10-01,
g.12215sz8,people.person,Gian Maria Cominetti,1884-12-14,1961
g.12215t1f,people.person,Jacques-François Gallay,1795-12-08,1864-10-18
g.1221xzg2,people.person,山木康世,1950-10-22,
g.12221kb_,people.deceased_person,Anna Granville Hatcher,1905-08-01,1978-06
g.12233bkq,people.person,Antoñita Moreno,1930-01-09,
g.12233rv0,people.person,Monika Pučelj,1984-10-14,
g.1223qkps,people.person,Enric Hernàez,1957-05-20,
g.1224td1t,people.person,Patrice Duvic,1946-01-11,2007-02-25
g.1224zb9x,people.person,Fritz Zimmermann,1929-09-02,
g.122723t5,people.person,Elmano Ferrer,1942-08-01,
g.12288jvb,people.person,Hans-Jörn Arp,1952-08-06,
g.12288spw,people.person,Yvonne de Brémond d'Ars,1894,1976
g.12295v0h,people.person,Rimantas Bagdzevičius,1954-04-13,
g.1229kfn4,people.person,Michael Hauser,1981-08-15,
g.122_rx82,people.person,Urban-Josef Jülich,1940-01-24,
g.122g8r8m,people.deceased_person,Pierre Juvenet,1881-05-09,1951-10-13
g.122h6mt1,people.deceased_person,Claudine Berg,1935-09-19,2010
