id,type,name,date_of_birth,date_of_death
g.112yf7vgg,people.deceased_person,Aleš Zimolka,1963,2012-05-26
g.112yfb4z6,people.person,Natalia Dittrich,1973,
g.112yfhc4b,people.person,William Murphy,1974-01-29,
g.112yfxf28,people.person,"Ootaki, Yuuko",1963-03-19,
g.112yg66ms,people.person,Marco Mattolini,1950,
g.112ygg84j,people.person,Thomas Pfeffer,1980-09-03,
g.119pgs04t,people.person,Egils Siliņš,1961-12-14,
g.11b5m0tdvp,people.person,Ariel Damian Grana,1976-01-19,
g.11b66smmzq,people.person,Srdjan Cukovic,1952-03-31,
g.11b6_qt7zk,people.person,Erik Angra,1986,
g.11b6cv80pz,people.person,Wissam Hanna,1981-04-14,
g.11b6gpsxg6,people.person,Cody Stanley,1988-12-21,
g.11b6lkxdpt,people.person,Milan Dvořák,1949-09-29,
g.11b6rbf74p,people.person,Craig Thomson,1991-04-17,
g.11b6vv8fnf,people.person,David Ferguson,1994-06-07,
g.11b6yr2xz1,people.person,Jo Bok-rae,1986-07-18,
g.11b6zykwsc,people.deceased_person,William Arthur Smith Benson,1854,1924
g.11b70g5y3c,people.person,Jules Perahim,1914-05-24,
g.11b71sl0l5,people.person,Donato G. Alarcón Martinez,1899-10-16,1991-08-06
g.11b74p0nsn,people.person,Ivar Rosenberg,1926,
g.11b74shxn0,people.person,Srikar Bharat,1993-10-03,
g.11b77wnx3g,people.person,Adam Saad,1994-07-23,
g.11b7f0gjqr,people.person,Manon de Boer,1966,
g.11b7lq3rbn,people.person,Nadav Lapid,1975,
g.11b7nmbb12,people.person,Faustino Félix Chávez,1967-10-21,
g.11b7tqpvzy,people.person,Josh Ravin,1988-01-21,
g.11cfv71_f,people.person,Jamal Madani,1963,
g.11dyj734j,people.person,Stina Engelbrecht,1970,
g.11dyj_41y,people.person,William A. Bassett,1931-08-03,
g.11dyjymg2,people.person,Mats Hedén,1960-12-18,
g.11dyktd29,people.deceased_person,Sölve Strand,1921-01-12,1993-12-16
g.11h1tf9zc,people.person,Leif Larsen,1942-09-30,
g.11jgf1c_k,people.person,Nikos Platyrachos,1965-06-08,
g.11r_pgqy6,people.person,Tomáš Belko,1965-06-05,
g.11x7vn61k,people.deceased_person,René Bezard,1920-08-07,2008-03-20
g.11x7vxvkp,people.person,Ayten Soykök,1975-02-02,
g.11x98298v,people.person,Arthur W. Ahrweiler,1951-09-24,
g.120_4ldt,people.person,Yūko Asami,1981-11-20,
g.120jwr_l,people.person,Alfons Kienzle,1950-10-27,
g.120kbgzq,people.person,Валентина Семёновна Ивашёва,1915-07-12,1991-07-05
g.120l35wp,people.person,Владимир Девятов,1955-03-15,
g.120l7scv,people.person,Назар Владимирович Кожухарь,1969,
g.120n299w,people.person,Benjamin Barz,1983-08-08,
g.120qcw5d,people.deceased_person,Johann Friedrich Fröhling,1878-02-16,1952-12-07
g.120rr5fn,people.person,January Monrad,1951-03-18,
g.120rrqqd,people.person,Mehdi Aminikhah,1974-07,
g.120txk7h,people.person,Nguyễn Quý Sửu,1986-10-18,
g.120v12cr,people.person,Adelmir Santana,1945-04-19,
g.120vz0k8,people.person,Arnold Kübler,1890-08-02,1983-12-27
g.120vz_v7,people.deceased_person,Arvīds Grigulis,1906-10-12,1989-10-05
g.120w8d9f,people.person,東野純直,1971-08-25,
g.120xp9xw,people.deceased_person,Sidney Cipriano,1965-10-23,2011-02-01
g.120yl86z,people.person,Helmut Pramstaller,1966-07-03,
g.120z_3zl,people.person,Markus Grübel,1959-10-15,
g.1210xtqc,people.person,Júlio Shimamoto,1939,
g.12111c2f,people.person,Monika Springl,1987-04-23,
g.12116vn5,people.person,Biaina Geragousian,1988-03-17,
g.1211r9gv,people.person,藤村 知可,1981-03-28,
g.1215pm2z,people.person,Sven Thermænius,1910-03-30,1971-09-19
g.12175knh,people.person,Ivo Novák,1918-09-04,2004-02-15
