id,type,name,date_of_birth,date_of_death
g.112yfhh5r,people.person,Shigetada Nakanishi,1942,
g.112yg7vcy,people.person,Markus Noel,1987-03-12,
g.113qbv5kd,people.person,Gholam-Reza Sarkoob,1931,
g.113rxhhwm,people.person,Peter Röhrig,1923,
g.119pfv_xr,people.person,Francis Lopes,1967-08-07,
g.119pgcjxm,people.person,Seymour S. Cohen,1917-04-30,
g.11_yln_mg,people.person,Klaus Peters,1950-10-26,
g.11b41nmwh,people.deceased_person,Feliks Rybicki,1899-01-24,1978-08-25
g.11b60r3kng,people.deceased_person,Polin,1863-08-13,1927-06-08
g.11b63dqkpf,people.person,Naâman,1990-02-25,
g.11b66jrhw5,people.person,"Letjen. (Purn) Drs. H. Syahrir, MS,SE",1947-07-20,
g.11b6_r7llt,people.person,Galib Mammadov,1946,
g.11b6ct060v,people.person,René Matte,1935-02-11,
g.11b6gk7z7h,people.person,Jesper Manns,1995-08-05,
g.11b6m1167w,people.person,Ярослав Стаховский,1980-05-12,
g.11b6pnpfvq,people.person,Alice Lach,1893-11-28,1969-12-29
g.11b6r_dvdr,people.person,Aswin Fabanyo,1969-08-24,
g.11b6smdvpt,people.person,Shaheen Siddique,1989-02-21,
g.11b6ss7x7z,people.person,相川茉穂,1999-03-26,
g.11b6xzchqd,people.person,Nikita Glasnovic,1995-01-17,
g.11b6yrvpll,people.person,Ron Hays,1945-05-05,1991-04-16
g.11b6zn_jyp,people.person,Gaston Tremblay,1924-04-16,1998-07-11
g.11b74l1fdb,people.person,Marco Tschudi,1981-05-28,
g.11b74nx985,people.person,George Michel Serkeis,1944,
g.11b77wkcyn,people.person,Jarrod Garlett,1996-05-03,
g.11b781dckd,people.person,Andrea Sambucco,1975,
g.11b7fq6tw2,people.person,José Viterbo,1962-03-23,
g.11b7fv4k6q,people.person,John Peverall,1931,
g.11b7kdqfz7,people.person,Benaminio Mateinaaqara,1987-08-18,
g.11b7lpdwyw,people.person,Rolf Waaler,1898,
g.11bbxkkxmv,people.person,Simon Ernst,1994-04-02,
g.11bbxm3d8r,people.person,Barry Loukaitis,1981-02-26,
g.11byb57w_q,people.person,Timi Mulgrew,1992-09-16,
g.11dyj9hbn,people.deceased_person,Rutger Nygren,1910-11-14,1996-12-23
