id,type,name,date_of_birth,date_of_death
g.112ygg842,people.deceased_person,Alfredo Medori,1923-08-17,1984-08-03
g.119pfx1m3,people.person,Alan Carter,1920-12-24,2009-06-30
g.119pfx_tf,people.person,Eduards Rozenštrauhs,1918-08-13,1992-03-09
g.11b41b3zy,people.person,Helmut Stegmann,1950-05-09,
g.11b5v2__sd,people.person,Rita Mažukelytė,1985-09-18,
g.11b66g3dl1,people.person,János Bálint,1961,
g.11b6b4gd65,people.person,Gregory W. Pedlow,1949,
g.11b6dwssgc,people.deceased_person,Gyula Kúné,1831,
g.11b6f063ln,people.person,Matthias Gerlich,1988-02-25,
g.11b6pqh_6y,people.person,Pēteris Zirnītis,1944-11-28,
g.11b6xjyf5v,people.deceased_person,João Dias,1927-10-12,1996-11-27
g.11b6y7xkl6,people.person,Tommaso Lazotti,1988,
g.11b71tyhlf,people.person,Pavel Jurkovič,1933-08-18,
g.11b729s4gy,people.person,Lieke Antonisen,1975-03-25,
g.11b76b25c0,people.person,Bourlem Guerdjou,1965-05-01,
g.11b76wtghz,people.person,Julia Svan,1993-02-20,
g.11b7cgwt30,people.person,Bailey Dale,1996-07-22,
g.11b7g7ybfr,people.person,C.J. Valleroy,1999,
g.11b7jp82m8,people.person,Charles Stevenson Wright,1932-06-04,2008-10-01
g.11bbt8f554,people.person,Adnan Yıldız,1946,
g.11bc4srmbp,people.person,Ranil Jayawardena,1986-09-03,
g.11byfxjh4t,people.person,Teresa Tease,1970-04-05,
g.11cfjrkxj,people.person,Martin Jacoby-Boy,1883-08-31,1971
g.11dyj2spq,people.deceased_person,Julio Venegas,1972-04-03,
g.11dyjgkp6,people.deceased_person,Václav Čada,1942-09-14,1993
g.11dyjq4f4,people.person,Bengt Emil Johnson,1936-12-12,
g.11dyk9pxr,people.deceased_person,Erik Uppström,1881-07-28,1968
g.11dykcvny,people.person,Stefan Rudén,1947-07-11,
g.11dykx5yy,people.deceased_person,Birgit Sergelius,1907-03-13,1979-01-29
g.11jgf8dff,people.person,Jan Söderblom,1970,
g.11ksgx9t8,people.deceased_person,Simon-Jacques Rochard,1788,1872
g.11ksgzs5_,people.person,Kari Elfstedt,1948-04-02,
g.11vk8r2nd,people.person,Mustafa Kaplan,1967-09-02,
g.1203nbpyw,people.person,若木信吾,1971-03-26,
g.120jqtv7,people.person,Fred Funcken,1921,2013
g.120jqxjz,people.deceased_person,Theodor Zlocisti,1874-02-17,1943
g.120khbgv,people.person,Mariano Giustiniano,1986-04-04,
g.120kt25l,people.person,Ralf Obermann,1963-05-23,
g.120lqn35,people.person,マイクスギヤマ,1968,
g.120m191j,people.deceased_person,Thomas Boydell,1882,1966
g.120mbtmp,people.deceased_person,Hermann Mau,1913-07-01,1952-10-25
g.120nf7l3,people.person,Lida Branis,1927-12-08,
g.120p4r7n,people.person,אורלי אזולאי,1953,
g.120qcrz9,people.person,Crap,1970-05-28,
g.120scykj,people.person,Allan J. Erslev,1919-04-20,2003-11-12
g.120t9vln,people.person,Andreas Gärtner,1654,1727
g.120t9w6z,people.person,Rolf Harlinghausen,1940-06-25,
g.120vbhsc,people.person,Gordon Geib,1983-10-06,
g.120vsvj2,people.deceased_person,Alfred Kirchner,1887-08-28,
g.120wkwgn,people.deceased_person,Erich Schneider,1900,1970
g.120x5_xv,people.person,Claus Stötter,1961-03-09,
g.120x5dr8,people.person,Klaus Lippold,1943-02-14,
g.120z1x6l,people.person,Heinrihs Pilipsons,1936-03-10,2014-10-21
g.120z71mt,people.person,José Possi Neto,1947,
g.120z_3py,people.deceased_person,Georg Wobbermin,1869,1943
g.120zjctx,people.person,Ildefonso Pereda Valdés,1899,1996
g.120zzty5,people.person,Hans Poetschki,1928-01-14,
g.1211p61l,people.person,Väinö Hannikainen,1900-01-12,1960-08-07
g.1211qyb8,people.person,Нина Николина,1975-06-25,
g.1211wysy,people.person,Carla Faour,1974-12-20,
g.1212gr0j,people.deceased_person,Manuel de Arruda Câmara,1752,1810-10-02
g.1212gw46,people.person,Zbigniew Krzywański,1961-08-19,
g.1213hdl7,people.person,Jean Cuisenier,1927,
g.1213hg4y,people.person,Kostadin Bonev,1951-01-09,
g.1213v2ht,people.person,Frédéric Duvallès,1894-09-26,1971-02-15
g.1213v53g,people.person,Stefan Fellner,1986-05-18,
g.1213vh63,people.person,Ewa Kula,1954,
g.1214m5rr,people.person,Ruth Flemig,1985-08-22,
g.1214s2l9,people.person,Bjorn Leines,1977-03-27,
g.12156d_l,people.person,Rico Glaubitz,1973-04-10,
g.12156mpr,people.person,Osvaldo Tarantino,1927-06-06,1991-09-10
g.1215j57_,people.person,Kurt Rahmig,1938-05-06,
g.1215v7m0,people.person,Lars Fischer-Zernin,1923-06-07,2009-07-07
g.1216f4k3,people.person,Adriano Cavadini,1942-06-27,
g.1216fv68,people.deceased_person,Вильгельм Левик,1907-01-13,1982-09-16
g.1216lmcz,people.deceased_person,Francesco Arese,1805,1881
g.12176gwq,people.person,石原 興,1940-06-22,
g.1218cr15,people.person,Maximilian Seyller,1984-01-15,
g.1219h4yj,people.person,Geninha da Rosa Borges,1922-06-21,
g.1219mq_q,people.person,Jerzy Baczek,1928-02-07,2013-07-24
g.121__1sv,people.person,Tomasz Szafranski,1977-05-04,
g.121_blb2,people.person,Edwin Ofori-Attah,1985-01-17,
g.121_bx59,people.person,Gerhard Brock,1922-04-10,2009-05-03
g.121_jbyy,people.person,Massimiliano Fedriga,1980,
g.121bk95_,people.person,Christoph Jenisch,1967,
g.121d1ghc,people.person,Warren W. Smith Jr.,1945,
g.121dcm5s,people.person,Werner Breitwieser,1937-08-14,
g.121dvjwp,people.person,Bernhard Scharold,1962-09-20,
g.121dvrsv,people.person,Àlex Monner,1995-01-27,
g.121fwft8,people.person,Henri Plard,1920,
g.121fwj50,people.person,Petra Müller-Klepper,1957-03-06,
g.121g1mpj,people.person,Uwe Haas,1964-02-26,
g.121h3k00,people.deceased_person,블라디미르 핏섹,1915-07-02,2000-10-18
g.121hfkfp,people.person,Inge Scholz-Strasser,1952-02-18,
g.121k2kq2,people.person,Linda Gamble,1939-09-11,
g.121m7vjx,people.person,José Luis Sánchez,1926,
g.121m854x,people.person,Michel Mallory,1941,
g.121m_h92,people.deceased_person,Anatoli Nazarov,1906-11-21,1987
g.121n9518,people.person,南佳孝,1950-01-08,
g.121p65vn,people.person,Otto Geleng,1843,1939
g.121pkvkb,people.deceased_person,Илья Гутман,1918-11-29,1999-06
g.121qg4tb,people.person,Fritz Zietlow,1902-08-24,
g.121qggcm,people.person,鈴木 尚之,1929-10-05,2005-11-26
g.121r_8gx,people.person,明日香,1963,
