id,type,name,date_of_birth,date_of_death
g.112yflxg9,people.person,Michal Poprawa,1994-11-02,
g.11_pl4__j,people.person,Nigel Higson,1963,
g.11b5lz_g2z,people.deceased_person,Finn Lynge,1933,2014
g.11b60ths1m,people.person,이문희,1959,
g.11b6_h8b78,people.person,Fredrik Widigs,1988-07-25,
g.11b6bc8rk5,people.person,Carlos Vila,1977-09-13,
g.11b6jkb4qb,people.person,Paweł Baranowski,1990-10-11,
g.11b6t0bkrc,people.person,Auston Matthews,1997-09-17,
g.11b6y25h79,people.deceased_person,Linh Quang Viên,1918,2013
g.11b75f8154,people.person,Joo Ho,1980-10-04,
g.11b77ggp1s,people.person,Julia Lepke,1989-08-16,
g.11b7c5xfxz,people.person,Tya Restyana,1989,
g.11b7ckwnhp,people.person,Kent Anderson,1945,
g.11b7cptdwm,people.person,Claes Bure,1950-11-01,
g.11b7lbygcx,people.person,Marina Kaye,1998-02-09,
g.11b7njwhpc,people.person,Cheyenne Parker,1992-08-22,
g.11bxwk4z32,people.person,Glekson Marrone Pires Santos,1992-09-15,
g.11bxysm9xg,people.person,Fábio Gonçalves,1986-11-19,
g.11by3js59j,people.person,Emilie Esther,1999-05-12,
g.11cfv54p6,people.person,Lee Jung-hu,1986-11-21,
g.11dyk059v,people.person,Peter Jankert,1953-10-27,
g.11dyk19_q,people.person,Rune Furén,1938-05-28,
g.11dykdbk3,people.person,Christer Lundh,1954-09-10,
g.11dykfct6,people.deceased_person,Sune Östling,1916-03-26,1982-03-28
g.11dykjl3k,people.person,Amethyst Bradley Ralani,1987-10-04,
g.11dykqcx4,people.person,Ove Magnusson,1933,1966
g.11dyldlx5,people.person,Leila Lindholm,1975-06-21,
g.11jgf8qdb,people.deceased_person,Axel Cronquist,1873-08-21,1968-07-01
g.11r_pc4rq,people.person,Kay Skerra,1971-05-17,
g.11vdhf0xx,people.person,Aleš Pilgr,1980-05-25,
g.11x7vnfcd,people.deceased_person,Jānis Kreicbergs,1939-08-20,2011-07-22
g.120_fsbj,people.person,Erwin Forster,1960-02-06,
g.120_xhf3,people.deceased_person,Semyon Sokolovsky,1921-12-25,1995-09-28
g.120j3cl4,people.person,Walter Berg,1916-04-21,1949-05-12
g.120j8mh4,people.person,Aysegül Yesilnil,1959-08-28,
g.120jxr7b,people.person,Ion Vinea,1895-04-17,1964-07-06
g.120kh898,people.deceased_person,Ottavio Vernizzi,1569-11-27,1649-09-28
g.120kh8t0,people.person,Toshiaki Megumi,1964-12-21,
g.120kn5jz,people.person,Günther Krug,1942-04-28,
g.120lq1p3,people.person,Konrad Kotowski,1940-04-20,2008-10-04
g.120m0rrt,people.person,Sara Fonseca,1978,
g.120mc2pd,people.person,Haruhiko Ohyabu,1935-02-22,1996-02-26
g.120mhylf,people.person,Marie-Sohna Conde,1971,
g.120mys6m,people.person,Urszula Kozioł,1931,
g.120nqjh8,people.person,ภิญโญ รู้ธรรม,1957-11-23,
g.120r4xxh,people.person,Pawel Gumola,1965-02-13,
g.120s73z8,people.person,Janesuda Parnto,1982-07-14,
g.120sd7z6,people.person,Rolf Bremer,1926-07-04,1991-05-05
g.120sd84q,people.person,Wolfgang Assmann,1944-03-23,
g.120sk34x,people.person,Ryohei Kobayashi,1965-10-14,
g.120t4qlw,people.person,Nina Becker,1974-07-21,
g.120t9w34,people.person,Milan Rasinger,1977-05-11,
g.120vz104,people.person,Lothar Jaenicke,1923-09-14,
g.120xnzwb,people.person,Mark Etz,1980-12-30,
g.120xv40m,people.person,涼平,1983-03-27,
g.120zcng_,people.person,Sergei Zamorev,1945-04-17,
g.120zv8b_,people.person,Andrzej Tylec,1990-12-11,1990-12-11
g.12111brp,people.deceased_person,Frank Köllges,1952-11-18,2012-01-01
g.12111np9,people.person,Johann-Heinrich Ahlers,1955-03-12,
g.1211phkf,people.person,Michel Béguelin,1936-08-01,
g.121314ss,people.person,Aleksander Mrożek,1950-08-27,
g.1213bkww,people.person,Yûji Kido,1978-05-20,
g.1213vft3,people.person,綾部 祐二,1977-12-13,
g.1215c95z,people.person,Norbert Drescher,1952-02-10,
g.1215jq0n,people.person,Sedigheh Kianfar,1932,
g.1218cydt,people.person,Carl Friedrich Schmidt,1811,1890
g.1218l47y,people.person,Rudolf Österreicher,1881-07-19,1966-10-23
g.1218xkqz,people.deceased_person,Юлий Михайлович Кун,1914-06-12,1980-02-08
g.121_jqkm,people.person,Józef Kozielecki,1936-10-17,
g.121_zqxt,people.person,Florian Kirchner,1986-09-23,
g.121b78mj,people.deceased_person,Alcides Gerardi,1918,1978
g.121dc8yw,people.person,Karlheinz Hähnchen,1952-06-15,
g.121djw08,people.deceased_person,Ana Bešlić,1912-03-16,2008-02-27
g.121gdbhn,people.deceased_person,Murilo Araújo,1894-10-26,1980-08-01
g.121j1dc_,people.person,Martin Horstmeier,1929-04-01,
g.121k2b_q,people.deceased_person,Karl Emig,1902-05-13,1989-03-03
g.121k37xz,people.person,Björn Navarin,1975-09-20,
g.121kq4q1,people.person,Tomi Metsäketo,1974-02-22,
g.121kwz_3,people.person,JONTE',1982-10-09,
g.121l0kyz,people.person,Michael Klöckner,1955-06-10,
g.121l5pc0,people.person,Auguste Allongé,1833,1898
g.121lsxpj,people.person,Jean L'Italien,1958-03-16,
g.121lykx1,people.deceased_person,Wilhelm Schamoni,1905-01-04,1991-08-25
g.121m7my_,people.person,Pam Ziegenhagen,1957,
g.121n3_kj,people.person,Andreas Winkler,1969-12-01,
g.121n4bf5,people.person,Christian Reginiussen,1989-08-22,
g.121n8ww9,people.person,Claus Peter Witt,1932-03-24,
g.121nxdn7,people.person,西村昌敏,1958-08-30,
g.121pd9q2,people.deceased_person,Lydia Opøien,1894-11-04,1961
g.121pw98q,people.person,Алексей Могилевский,1961-02-07,
g.121qmnrr,people.person,Jürgen Scheibe,1968-10-22,
g.121rcrhf,people.person,田中絵里花,1997-07-15,
g.121srcq4,people.person,Horii Arata,1992-06-26,
g.121srg4w,people.person,Thalita Carauta,1982-10-02,
g.121srgbk,people.person,Игорь Джавад-Заде,1962-10-01,
g.121thhvm,people.person,Andreas Raubal,1974-09-28,
g.121thx4n,people.person,Ihsan Ipekçi,1901,
g.121v6___,people.person,Frank Dressler-Lehnhof,1976-09-30,
g.121xjwd8,people.person,Hildegard Matthäus,1934-04-13,
g.121xk48f,people.deceased_person,吉川経家,1547,1581
g.121y9l41,people.person,Bernhard Bock,1980-12-26,
g.121ysx3y,people.person,Manuela Maria,1935-01-26,
g.121z6n61,people.person,Tatjana Ognjanović,1963,
g.121zcpvr,people.person,Léo Petit,1923-08-27,
g.12214pfx0,people.person,Philippe Bonnefis,1939,2013
g.1221h8d4,people.deceased_person,Lars Magnus Moen,1885,1964
g.1221sgkg,people.person,Mikhail Magid,1910-02-22,1965-08-05
g.12226r94,people.person,Haruo Shikanai,1945-05-15,1988-04-16
g.1223q1yd,people.person,Walter Mentzel,1899-01-22,1978-03-27
g.1226y6fv,people.person,Philippe La Chapelle,1882-08-01,1969-07-16
g.12271sny,people.person,Holger Berg,1950-03-21,
g.12288jjn,people.person,Andreas Neitzel,1964-02-14,
g.1228llwy,people.person,Christian Caillat,1974-02-15,
g.1229k_2l,people.person,Rafa Xambó,1954,
g.1229l2hy,people.person,Marcello Pompeu,1965-11-24,
g.122_g3j4,people.person,Liane Ollech,1957-03-27,
g.122_gc19,people.person,Hélène Rioux,1949,
