id,type,name,date_of_birth,date_of_death
g.112yffyxw,people.person,Katrin Schmidt,1967-09-28,
g.112yg66qk,people.person,Piotr Nowak,1991-03-20,
g.119x6zry_,people.person,Jaroslaw Dunaj,1959-10-28,1982
g.11b5m1n6ny,people.person,Carlos Dunga,1945-12-07,
g.11b5m2phh9,people.person,Jan Kulhanek,1981-05-26,
g.11b5m74bmr,people.person,Lajos Gárdonyi,1896-10-27,1945
g.11b5v29klr,people.person,Michaela,1982-02-02,
g.11b6_qt9bb,people.person,Тадеуш Касьянов,1938-11-14,
g.11b6b7c4yv,people.deceased_person,Betsy Smeets,1929-07-11,2008-10-21
g.11b6f0b6gd,people.person,Claude Darget,1910-01-26,1992-03-26
g.11b6f1svx2,people.person,Jim Moloney,1929-10-08,
g.11b6gq_dx0,people.person,Williams Pérez,1991-05-21,
g.11b6wpy32s,people.person,片桐周太郎,1989-03-21,
g.11b743j9f_,people.person,Ki Kusumo,1974-02-17,
g.11b75hz8wt,people.person,Ahmet Kutalmış Türkeş,1978-10-16,
g.11b77kwb9q,people.person,Camilo Medina,1930,2015-03-01
g.11b7cmcxs7,people.person,Vladimir Davydenko,1953-05-20,
g.11bbswh4_z,people.person,Pavel Hobl,1935-06-20,
g.11cfv96d1,people.person,Giordano Petri,1979,
g.11dyhy4vr,people.person,Stefan Larsson,1964-06-19,
g.11dyjdww9,people.person,Jack Gill,1908-06-14,1971-05-22
g.11dykklg1,people.person,Laila Nyström,1942,
g.11dykq0vr,people.deceased_person,Knut Ström,1887-04-07,1971-04-04
g.11dykycsd,people.person,Gösta Kjellertz,1912-01-26,
g.11dyltxrk,people.person,Monica Stenbeck,1940-11-29,
g.11h1v9jzp,people.person,Ronald Conn,1992-03-04,
g.11ksh4nl0,people.deceased_person,Salah Marei,1942-11-24,2011-03-03
g.11x1nxbzs,people.person,Gaelle Bantegnie,1971-09-12,
g.120_fsml,people.person,Leif Frey,1979-01-14,
g.120_g14t,people.person,수미,1989-03-03,
g.120hhjds,people.person,Ingo Peter,1951-10-23,
g.120htk_3,people.person,Tetsuo Morishita,1945-03-02,
g.120hz5p9,people.person,Yasmin Pietsch,1991-08-03,
g.120jr410,people.person,Gabriel Baer,1919,
g.120jwsc7,people.person,Jens Glücklich,1966-07-10,
g.120kt1vn,people.person,Heribert Bickel,1927-04-30,2010-08-03
g.120kyygp,people.person,松原健之,1979-10-01,
g.120l33lt,people.person,松本ちえこ,1959-11-12,
g.120lkhw_,people.person,Andrzej Dębski,1956-05-23,
g.120lqcp_,people.person,Otto Erdmann,1898-11-16,1965-01-23
g.120m19p0,people.person,Francesco Miccichè,1966-10-17,
g.120mhq2v,people.person,Marco Swibenko,1971-06-02,
g.120nf705,people.person,Ignacio Gárate Martínez,1953-08-10,
g.120pgkbr,people.person,Björn Grundies,1974,
g.120pnkyx,people.person,Flor Marina Delgadillo,1972-02-21,
g.120qdgvr,people.deceased_person,Leopold Freiherr von Fürstenberg,1905-10-30,1979-01-19
g.120qknzp,people.person,Pierre Paquin,1979-08-23,
g.120sp_gd,people.person,大野真澄,1949-10-23,
g.120t3rf_,people.person,Dietrich H. Hoppenstedt,1940-09-16,
g.120vz8dl,people.deceased_person,Jean Dansereau,1930-05-12,2013-04-12
g.120wf139,people.person,Алексей Горшенёв,1975-10-03,
g.120wkt6z,people.person,Daniel Nwoke,1983,
g.120ykx7y,people.deceased_person,Gerald Oliver Smith,1892-06-26,1974-05-28
g.120zpf59,people.person,Irina Nizina,1976-03-14,
g.120zztkd,people.person,Niels Krause-Kjær,1963,
g.1210ryfx,people.person,Marina Albuquerque,1968-11-07,
g.12120h7x,people.deceased_person,Jan Musch,1875-12-22,1960-04-24
g.12135zys,people.person,Miho Ninagawa,1964-11-06,
g.1213hh1d,people.person,Michael Rumrich,1965-07-01,
g.1213hswt,people.person,Otto Braun,1897,1918
g.1213vfp7,people.person,松田博幸,1964-11-24,
g.12156n_q,people.person,Zeffer András,1958-10-29,
g.1215js98,people.person,角田美喜,1963-12-07,
g.1215ply6,people.person,Michael Matzdorff,1965-09-20,
g.1215vszb,people.person,Gérald Ramanantsoa,1966-09-14,
g.12168m_r,people.person,Zé Nando,1975-04-21,
g.12171173,people.person,Rodolfo Nanni,1924-11-29,
g.12175lhq,people.person,Rolf Habild,1904-01-22,
g.12175xfl,people.person,Ursula Kähler,1944-01-21,
g.1218dz3t,people.person,Marita Rauterkus,1942-12-28,
g.1218l45s,people.person,Petra Kremer,1966-12-30,
g.1218lp17,people.person,Annie Roudier,1906-08-25,1981-03-15
g.1219h4bt,people.person,Trude Eick,1969-04-23,
g.1219y4g5,people.person,金田たつえ,1948-04-12,
g.121_3wn8,people.deceased_person,Heinrich Franke,1928-01-26,2004-06-26
g.121_45hf,people.person,Klaus Bühler,1941-01-16,
g.121cxpbl,people.person,Wiktor Chabel,1985-11-23,
g.121db_37,people.person,Harald Schütze,1948-09-30,
g.121dvv8t,people.person,Robert Yanakiev,1966-09-11,
g.121g19mv,people.deceased_person,Martin Loibl,1869-08-28,1933-01-14
g.121gpt5v,people.deceased_person,Leopoldo Rassler,1936,2000-02-06
g.121hf7zl,people.person,Rainer Wendt,1956-11-29,
g.121kv_s6,people.deceased_person,Jacqueline Patorni,1917-05-15,2002-03-12
g.121kvsp0,people.person,Wolfgang Schlief,1949-04-13,
g.121l5fkb,people.person,Alexandra Reimer,1972-03-07,
g.121ln4_r,people.deceased_person,Kadri Şençalar,1912,1989
g.121lywxy,people.person,Roy Bjørnstad,1925-09-29,2005-11-25
g.121m2fb6,people.person,Alick Banda,1963,
g.121m7mbb,people.person,Andreas Renz,1977-06-12,
g.121m7yfl,people.person,Hans-Peter Foidl,1978-04-02,
g.121m7ygp,people.person,Hermann Schwab,1879,1962
g.121m87xk,people.person,Vincenzo Verhoeven,1987-01-16,
g.121p6hmn,people.person,Mingma Sherpa,1978-06-16,
g.121pkh2j,people.deceased_person,Lotte Cohn,1893-08-20,1983
g.121pw6sj,people.person,水町 レイコ,1974-10-17,
g.121qmnr5,people.deceased_person,Illés Kaczér,1887,
g.121rpjj0,people.person,Dennis Tretow,1983-05-30,
g.121slhbd,people.person,Pierfilippi,1938,
g.121t169n,people.person,Marc Grewe,1970-05-12,
g.121t16lg,people.person,Alessandra Aguiar,1987-08-20,
g.121tbxv_,people.person,佐々木幸男,1950-09-03,
g.121thhq8,people.person,Pavel Váně,1949-02-23,
g.121v7jnz,people.person,Luis García-Ochoa Ibáñez,1920,
g.121xk24d,people.person,Jorge Pérez Solano,1973,
g.121xqbsf,people.person,Lise Roos,1941-02-10,1997-08-24
g.121y0cfj,people.person,Manou,1980-11-18,
g.1220l9kj,people.deceased_person,Elizabeth Moiseevna Schechtman,1908,1991
g.12215_ly,people.person,Alfredo Elio Cocucci,1926-04-20,2015-06-21
g.12215rr7,people.person,La Sale Famine de Valfunde,1981,
g.1222cjr0,people.person,Carmem Verônica,1933-06-12,
g.1222tfg3,people.person,Wut Surinthorn,1985,
g.1223347y,people.deceased_person,Rudolf Trebitsch,1876-01-28,1918-10-09
g.12233qnh,people.person,中塚武,1973-06-27,
g.1223kgcg,people.person,重永亮介,1987-03-15,
g.1223qnrd,people.person,Doris Köhler,1975-09-15,
g.1224n7td,people.person,Abraham Nottebohm,1748-08-25,1814-08-07
g.1225dcq7,people.person,Jens Peter Maintz,1967-10-19,
g.1225f0rs,people.deceased_person,Онегин Гаджикасимов,1937-06-04,2002-06-30
