id,type,name,date_of_birth,date_of_death
g.112yfqwxs,people.person,Markus Busch,1981-05-30,
g.112yg6264,people.deceased_person,Antonio Simeone Sografi,1759,1818
g.119x733k5,people.person,Cornelius Maas,1991-07-15,
g.11b5m9hl06,people.person,William Menezes,1989-04-05,
g.11b5q570qj,people.person,Scott Suggs,1989-11-10,
g.11b6gnx99k,people.person,Jorge Montealegre Iturra,1953-05-07,
g.11b6hj5dsg,people.person,Nino Raspudić,1975-11-03,
g.11b6mpypyf,people.person,Bao Nguyen,1980,
g.11b6pklybt,people.person,Dumitru Carlaonţ,1888,1970
g.11b6x_h60n,people.person,Oscar Chan,1984,
g.11b6xjg6y4,people.deceased_person,Антонина Георгиевна Голубева,1899,1989
g.11b6zyq_7q,people.person,Anne-Élisabeth Bossé,1984-07-24,
g.11b76cdf1t,people.person,Marta Gajko,1977,
g.11b78qscz5,people.person,Harris Andrews,1996-12-11,
g.11b7ccxv58,people.person,Valentine Petit,1955,
g.11b7cp9by9,people.deceased_person,Kitty Jantzen,1916-06-21,1984-06-20
g.11b7lnck1v,people.person,Danick Martel,1994-12-12,
g.11bbmp81p3,people.person,Yonathan Cabral,1992,
g.11bbmzzp4b,people.person,Вячеслав Александрович Никифоров,1942-08-13,
g.11dyh_s4_,people.person,Gösta Törner,1912-10-27,
g.11dyhwzzj,people.person,Lars Frydén,1927,2001
g.11dyk25f9,people.person,Fredrik Karlsson,1986-05-08,
g.11dykdblf,people.person,Håkan Björkman,1969-07-05,
g.11dyl5wfl,people.person,Lina Eriksson,1976-05-24,
g.11dylkpkf,people.person,Jacob Dinc,1986-02-20,
g.11dylsggm,people.person,Lars Zakarias Brundin,1907,
g.11dylsz1r,people.deceased_person,Guillaume Berggren,1835,1920
g.11h1v24q6,people.person,Cheb Redouane,1970-01-01,
g.11h1v8flg,people.person,Jean-Noel Rene Clair,1953-12-18,
g.11r_pqhq9,people.person,Yullwin Mak,1962-08-25,
g.11x7vbwb4,people.deceased_person,Rudolf Lagi,1823,1868
g.120jf3c_,people.person,Christian Schimmel,1992-09-19,
g.120jfh9n,people.person,Emil Nödtveidt,1976-11-11,
g.120jqk_7,people.deceased_person,Achim-Helge von Beust,1917-03-16,2007-01-07
g.120kn5sz,people.person,Mark Heatley,1984-05-04,
g.120ldk71,people.person,Antun Bonifačić,1901,
g.120ldldp,people.person,Václav Bláha,1976-09-24,
g.120lw7rj,people.person,Manfred Mahr,1955-04-30,
g.120pgwmz,people.person,Peter Lennert,1949-09-27,
g.120phrwr,people.person,Hiroshi Yamamoto,1978-09-05,
g.120pnr3y,people.person,Felicijan Trubar,1555,1600
g.120q__2k,people.person,Mika Sakenobe,1975-04-21,
g.120qdf7m,people.person,Jessica Morlacchi,1987,
g.120qdg5m,people.person,Lucia Molnárová,1986-10-05,
g.120qdgvq,people.deceased_person,Leon Zelman,1928,2007
g.120qdh4f,people.person,Udo Rukser Coester,1892-08-19,1971-06-06
g.120qql9w,people.person,Bruno Miguel,1982-07-06,
g.120rln_b,people.deceased_person,Исаак Давыдович Гликман,1911,2003
g.120rrt7k,people.person,Fred Carroll,1963-01-06,
g.120scz81,people.person,René Back,1982-09-08,
g.120sk3g7,people.person,Jun Fujimaki,1936-03-28,
g.120spzgl,people.person,Kátai Róbert,1968-05-11,
g.120t3rvb,people.person,Markus Probst,1983-08-04,
g.120t4prs,people.person,Øyvind Dahl,1940,
g.120vz13q,people.deceased_person,Paul Lieberenz,1893-02-13,1954-08-31
g.120wkwk3,people.person,Georg Maurer,1983-04-22,
g.120wrm2j,people.person,Marcelle Géniat,1881-07-10,1959-09-27
g.120x69vt,people.person,Friedrich Noll,1920-08-29,
g.120xtvx_,people.person,Heijo Höfer,1953-09-06,
g.120y8h4j,people.person,沢田富美子,1961-12-18,
g.120yr40d,people.person,Karin Rørbeck,1967-10-10,
g.120z16xm,people.person,Marlies Mosiek-Urbahn,1946-08-09,
g.120zclzg,people.deceased_person,Sárközy István,1920-11-26,2002-07-06
g.12111npm,people.person,Johannes Flöck,1968-04-19,
g.1211j9c5,people.person,Hermann Dörries,1895,1977
g.1211qc46,people.person,Boris Mirkovic,1966-01-16,
g.1211qyz5,people.person,Florence Brière,1895,1985
g.121251x3,people.person,Ulrich Kampa,1957,
g.1212gx8q,people.person,Sitiporn Niyom,1974-09-25,
g.1213_84r,people.deceased_person,Artturi Laakso,1893-10-26,1976-09-22
g.1213hryh,people.person,Veselin Prahov,1976-01-27,
g.1213p13b,people.person,Tuluğ Çizgen,1958-05-25,
g.1213tw2v,people.person,Maria Eichhorn,1962,
g.1214g7qz,people.person,Carlo Loffredo,1924,
g.1215j4vn,people.person,Bernhard Muhr,1977-03-17,
g.1215jr9l,people.person,Braulio Muñoz,1946,
g.121765qb,people.person,Jürgen Isenberg,1971-06-22,
g.1218cz0c,people.person,Pekka Jokinen,1966-11-07,
g.1218fgcl,people.deceased_person,Félix Aguilar,1884,1943
g.121_zrjk,people.person,Willy Belizer,1985-11-30,
g.121b22_0,people.person,Andrey Kuznecov,1966-09-30,
g.121c5230,people.deceased_person,Jacques Terrane,1915-08-23,1941-06-20
g.121cm7qh,people.person,Kamolchanok Kemmayothin,1967,
g.121dw3jx,people.deceased_person,Mario Canavari,1855,1928
g.121dw5fg,people.person,Åge Sten Nilsen,1969-11-22,
g.121g0_f0,people.deceased_person,Christiane Luise Hegel,1773,1832
g.121g0pxk,people.person,Ingrid Olef,1939-10-14,
g.121g1ttp,people.person,Diego Mazuera,1950,
g.121g7dbt,people.person,Meyer Albert,1857,1924
g.121h3gl2,people.person,Yoshiyuki Kôzu,1932-01-02,
g.121hdw51,people.person,Rafael Gordon,1946,
g.121hdwsq,people.person,Joan Larzac,1938,
g.121hwxmd,people.person,Markus Sailer,1968-04-26,
g.121hx6ls,people.person,Sebastian Knözinger,1972-01-24,
g.121j1pn2,people.person,Angela Schlabinger,1967,
g.121k83s8,people.person,尾島知佳,1994-04-19,
g.121l5r89,people.person,Kanae Uotani,1976-07-19,
g.121lmrc5,people.person,Kovács Tímea,1980-06-19,
g.121lmrzz,people.person,William Imbrie,1845-01-01,1928
g.121ln3k6,people.deceased_person,Henryk Bagiński,1888,1973-12-13
g.121ls_tw,people.person,Martin H-Son,1964-04-06,
g.121lykkz,people.person,Manfred Dommasch,1933-06-14,
g.121m2pf2,people.person,Roberta Ratzke,1990-04-28,
g.121m7bc9,people.person,Thomas Bruchhäuser,1964-06-01,
g.121m7wgz,people.person,Nathalie Desmares,1972-05-18,
g.121p175z,people.deceased_person,Louis-Gabriel Moreau,1740,1805
g.121qyf3q,people.person,Georg Böhme,1926-03-16,
g.121rjx4w,people.deceased_person,Maurice Beaupré,1907,1984-03-14
g.121sfp43,people.person,Mirosław Kamiński,1969-02-10,
g.121slg6g,people.person,Félicité Wouassi,1961-05-07,
g.121tyl11,people.person,Jan Edgar Fjell,1956-01-15,
g.121v23y0,people.person,Jan Eric Schwarzer,1980-05-25,
g.121v7041,people.person,Hermann Steitz,1904-10-25,
g.121v79yn,people.person,John-Alexander Döring,1979,
g.121vlbrh,people.person,Pietro Mário,1939-06-29,
g.121xc_ys,people.person,Dennis Bernhardsson,1988-02-18,
g.121xk35v,people.person,Simone Sylvestre,1923-09-16,
g.121xk4_n,people.person,Erwin Jacobi,1902-03-25,1967-02-20
g.121zz_wq,people.person,Waldemar Dudda,1925-05-28,
g.12214l3t,people.person,Manuel Schmidl,1988-11-01,
g.12221wxv,people.person,Walter Franz Altherr,1946-06-11,
g.1222cm23,people.deceased_person,Sun Jianai,1827,1909
g.1222z4wp,people.person,Peter Schöne,1976-05-17,
g.1223q176,people.person,Eduard Platner,1894-08-04,1980-08-02
g.12240n8n,people.person,Papaléo Paes,1952-08-27,
g.12240rcc,people.person,Marc Hohenberg,1985-03-03,
g.1224th1w,people.person,Michal Chacinski,1971-03-04,
g.1224zbc6,people.person,Gordon Murphy Kirchmeyer,1974-07-29,
g.1225qqlm,people.person,Nancy Cuomo,1949,
g.1227cjvp,people.person,Björn Bugri,1968,
g.1227k23z,people.person,David Lucas,1995-03-04,
g.12288rrs,people.person,Pedro Paulo Requena,1991-01-24,
g.122892gp,people.person,Tim Hovland,1959-02-23,
g.1228lynk,people.person,Emily Taylor,1987-06-28,
g.1229br03,people.deceased_person,Theodor Yorck,1830-05-13,1875-01-01
g.1229bz7r,people.deceased_person,Mahlon Merrick,1900-01-28,1969-08-07
g.1229d4zy,people.person,Denis Charles Parquin,1786,1845
g.1229dsdm,people.person,Ernst Krohn,1911,1934
g.122_4c2r,people.deceased_person,Pierre d' Avity,1573,1635
g.122b8z5v,people.person,DJ Q-Ball,1974-10-08,
g.122czls9,people.person,Graziella Porta,1943,
g.122d3kq_,people.person,Marcelo Ibrahim,1962,1986-07-03
g.122dlhd0,people.person,Uwe Biester,1948-09-03,
g.122dlsx2,people.deceased_person,Leo Ulfeldt,1651-03-22,1716-04-11
g.122f215m,people.person,Manfred Grawunder,1952-03-16,
g.122fplb1,people.person,Reiner Heugabel,1963-02-05,
g.122h09cj,people.person,Marie-Isabel Walke,1984-12-12,
g.122h5h8_,people.person,Kathrin Scholl,1979-11-26,
g.122k67wn,people.deceased_person,Süleyman Seyyid Bey,1842,1913
g.122l35dj,people.person,Kurt Eigl,1954-03-07,
g.122nbx5g,people.person,Ingbert Koppermann,1945,
g.122nnyz7,people.person,Pavel Hula,1952-01-23,
g.122ntw6x,people.deceased_person,Ola Brenno,1865,1957
g.122q9gm6,people.deceased_person,Wilhelm Runtsch,1921-01-19,1977-08-20
g.122qg9x6,people.person,Amanda Sørensen,1985-11-18,
g.122qs3tn,people.person,Arnoud Greidanus,1981-06-01,
g.122qxpms,people.person,Philipp Hendle,1987-09-26,
g.122r2qqy,people.person,Shinzo Hotta,1945-10-10,
g.122rvl5b,people.person,Detlef Stoffel,1950-07-20,
g.122s95tw,people.person,Joey Shaw,1969-08-22,
g.122v3rlq,people.person,Sampo Axelsson,1976,
g.122v8d52,people.person,Vlastimil Hasek,1928-06-07,1992-04-12
g.122wh451,people.deceased_person,Рачо Славейков,1857-05-15,1931-02-23
g.122x7l9r,people.person,Michael Gmeiner,1985-11-21,
g.122y5hkc,people.person,Sven Hartmann,1988-04-05,
g.122y5tnb,people.person,Valeska Soares,1957,
g.122ybdg9,people.person,DJ Eprom,1983,
g.122ymtdc,people.deceased_person,伊藤 熹朔,1899-08-01,1967-03-31
g.122z2545,people.person,Jörg Handrick,1968-07-20,
g.122zp_rb,people.person,Felix Boenheim,1890-01-17,
g.1230741p,people.person,Gernot Krää,1952,
g.1230pj62,people.person,Marian Kryszewski,1925-03-17,2005-10-05
g.1230zydr,people.person,Bjørn Uglebjerg,1948-03-21,1994-06-21
g.123197td,people.deceased_person,Michel Parbot,1938,2008-08-03
g.1231g4sy,people.deceased_person,Kenji Sugawara,1926-03-14,1999-12-24
g.123267jq,people.deceased_person,Maurice Fanon,1929,1991-04-30
g.1232j0y9,people.person,Giovanna Massimetti,1954,
g.1234ng6y,people.person,Geir Johnson,1953-06-13,
g.1235kd_5,people.person,Alfred Herberth,1955-12-26,
g.123655bv,people.person,Sonsoles Suárez Illana,1967,
g.1236shd5,people.person,Joop Admiraal,1937-09-26,2006-03-25
g.1236sr5x,people.deceased_person,Magdeleine Bérubet,1884-07-18,
g.1237k490,people.person,Γρηγόρης Γρηγορίου,1919-06-16,2005-09-04
g.12384fdm,people.person,Egon Schmitt,1948-11-12,
g.12396y39,people.person,Jörg Rühl,1965,
g.125_j0grj,people.person,Eduardo de Castro,1907-07-07,1955-11-17
g.125n3s1j9,people.person,Oskar Wallén,1992-04-06,
g.12bffzgc_,people.person,Pongsuk Herunyapreak,1978-03-10,
g.12bfg7gqk,people.person,Reynaldo Fonseca,1925,
g.12dpwtj2z,people.deceased_person,Michael Tor,1917,2009
g.12fgsfyw2,people.person,Veronika Vadovicova,1983-02-09,
g.12mb3784h,people.person,Brian Bearshaw,1932,
g.12mkyk8h9,people.person,Lili Bontemps,1921-01-09,1979-01-27
g.12nvps5_s,people.deceased_person,Erna Červená,1900,1985-09-12
g.12q4_226q,people.person,Rengin Arda,1940,
g.12qbhjnx8,people.person,William West,1856,1915-12-09
g.12qhkbhl3,people.person,久保田未夢,1995,
g.12tb8761y,people.person,Włodzimierz Wander,1939-04-19,
g.12z65gcbh,people.person,James Sherburne,1925,
g.155p_fgk,people.person,Lí Đoan Thân vương,1739-02-21,1777-04-05
g.155ppz5c,people.person,Chi Fung Fung,1972-08-13,
g.155pzrmh,people.person,Chi-Chien Kuo,1964,
g.155q2hy8,people.person,王輝,1966-02-28,
g.155qngsr,people.person,袁保中,1823,1874
g.155qphrw,people.person,Mei Shiu,1960,
g.155sbc0r,people.person,James Yuen,1964-07-25,
g.15dqbjsx,people.person,Eliane Embrun,1923-03-28,2009-02-17
g.1hc0g9817,people.person,Corneille Van Cleve,1645-06-10,
g.1hcnfr3sp,people.person,Luis López Loza,1939-08-25,
g.1hl3h6hmt,people.person,Andreas Feichtinger,1978-11-10,
g.1n36ghdrt,people.person,Manfred Padinger,1961,2013-05-20
g.1pv14f63,people.deceased_person,Olga Chodatajewa,1894-02-26,1968-04-10
g.1pxxp0pbv,people.person,Manuel Perez,1991-05-11,
g.1pzpddzjv,people.person,Andrew Chu King Yin,1970,
g.1q5bfbskc,people.person,Michał Głowiński,1934-11-04,
g.1q5z2q82m,people.person,Giancarlo Torri,1963,
g.1q6m2nbpt,people.person,Jaime de Althaus,1950,
g.1s061gnmc,people.person,Hugo Blomberg,1897-10-25,
g.1ydxpvf8d,people.person,ป่านทอทอง บุญทอง,1990,
g.1yg4lyt02,people.deceased_person,Jorge Sobral,1931-08-24,2005-04-10
g.1yprv0w9k,people.person,Ján Baláž,1951-08-24,
g.1z2v7qvrc,people.deceased_person,Carl Cronquist,1872-02-27,1932-11-13
m.0100gngn,people.person,Ashton Sautner,1994-05-27,
m.0100n5cx,people.person,Hodan Nalayeh,1976,
m.0100p_df,people.person,Michel Plante,1952-01-19,
m.0100q55w,people.person,Ravindra Dastikop,1964-05-24,
m.0100rsr_,people.person,Óscar González Rodríguez,1951-09-13,
m.0101n9nl,people.person,William Kendrick Pritchett,1909-04-14,2007-05-29
m.0101n9rx,people.person,Mael A. Melvin,1913,
m.0101nb4m,people.deceased_person,T. Lynn Smith,1903-11-11,1976-03-07
m.01027pjd,people.person,Ottó Karvalics,1947,
m.0102b7fn,people.person,Henry Hadaway,1942-05-31,
m.0102cnrc,people.person,Данченко Олег Сергійович,1994-08-01,
m.0102d2nx,people.person,Boldyn Sansarbileg,1976-04-12,
m.0102tg1f,people.person,Matías Prats Chacón,1985,
m.0102yp6n,people.person,Andrea Zapata Girau,1986,
m.01032sw6,people.person,Edward Umer,1926-03-23,1987-06-29
m.010345wc,people.person,Finn Cotton,2004,
m.010396jz,people.person,Scott Griest,1968-08-22,
m.0104brpw,people.person,Valeria Donati,1965-05-01,
m.0104cv1f,people.person,Lonnie White,1964-10-07,2014-03-29
m.0104fznh,people.deceased_person,Anne de Morley,1413,1471
m.010549c6,people.person,Maria Jungner,1973-08-22,
m.01057j8v,people.person,Enrique de Sebastián Alfaro,1925,
m.0105d4cm,people.person,Hannu Oravisto,1951,
m.0105d965,people.person,Markku Mäkelä,1949,
m.0105krww,people.person,Edward Griffiths,1862-03-17,1893-04-20
m.0105mjgm,people.person,Pieter Moree,1965-01-01,
m.0105n31c,people.person,Monica Solís,1984,
m.0105ntw9,people.deceased_person,John Iles,1871-09-17,1951-05-29
m.0105p5zv,people.person,Rizwan Saeed,1971,
m.0105s2gy,people.person,Shane Owen,1990-06-04,
m.0105sct4,people.person,LediVokshi,1984-04-12,
m.01061z_2,people.person,Zoltán Vadon,1976-01-31,
m.01062w2m,people.person,Friedrich Winkler-Tannenberg,1888,
m.01065j_5,people.person,Inger de Mylius,1963,
m.01067bpn,people.person,José J. Arrom,1910-02-28,2007-04-12
m.0106_47g,people.person,Joe Faust,1991-11-15,
m.0107grp0,people.person,Leticija Kovač,2003-06-13,
m.0107wmmg,people.person,Silvia Capitta,1988,
m.0107y32n,people.deceased_person,Ryszard Czekała,1941-03-05,2010-10-30
m.01082smr,people.person,Karim Sadr,1959,
m.01086rf3,people.person,Claire Démar,1799,1833
m.01088xdr,people.deceased_person,Bets Dekens,1906-10-25,1992-08-13
m.0108_gds,people.person,Magnus Fermin,1962,
m.0108bh2n,people.person,Maria Antònia Oliver,1946-12-04,
m.0108dmg4,people.person,Julio César Aguirre Méndez,1962-09-14,
m.0108gw50,people.deceased_person,Jerzy Zakulski,1911-06-28,1947-07-31
m.0108ph5g,people.person,Julius Honka,1995-12-03,
m.0108phl4,people.person,Andrei Makarov,1966-01-25,
m.01097fj9,people.person,Ludwig Matthias Nathanael Gottlieb von Brauchitsch,1757-05-07,1827-01-19
m.01097td8,people.person,José Luis García Zalvidea,1955-02-02,
m.0109b5y8,people.person,Anas Tahiri,1995-05-15,
m.0109skkw,people.person,Elmo Ellis,1918-11-11,2005-06-24
m.010_0v9_,people.person,Tobias Jimson,1981-08-14,
m.010b40th,people.person,Alan King,1969-11-03,
m.010bbrxf,people.person,Addallee Bates,2006-02-17,
m.010bkfvv,people.deceased_person,Lawrence R. Blinks,1900-04-22,1989-03-05
m.010bqjs6,people.person,Gabriel Medina,1993-12-22,
m.010dvtp0,people.person,Théo Fernandez,1998-09-18,
m.010dyv8t,people.person,Henry Donaldson Jordan,1897-06-05,1972-12-20
m.010f4lbd,people.person,Sergio Chamorro,1971-11-25,
m.010f50vl,people.person,Harry Smith,1908-10-11,
m.010f5nlc,people.person,Connor Oliver,1994-02-17,
m.010f6kl1,people.person,Prasadani Weerakkody,1988-11-13,
m.010f70gg,people.person,Anna-Lisa Lindzén,1888-10-12,
m.010f70h7,people.person,Wayne Shand,1961-01-17,
m.010f713g,people.person,Herve Tonye-Tonye,1988-05-15,
m.010f8srx,people.person,Leticia Burgos Ochoa,1957-08-24,
m.010f9fpk,people.person,Michihiro Ishibashi,1965-07-01,
m.010f9k6m,people.deceased_person,David Miller,1857-03-27,1934-11-27
m.010fcvwj,people.person,Hans De Clercq,1969-03-03,
m.010fcvxs,people.deceased_person,Tasos Mitsopoulos,1965-05-30,2014-03-22
m.010fdmlw,people.person,Touki Toussaint,1996-06-20,
m.010fdzvs,people.person,Антуан Руа,1764-03-05,1847-04-03
m.010ffdry,people.person,Sam Ruddock,1990-02-19,
m.010ffly5,people.person,Husein Rovčanin,1907,1944-04-26
m.010ffmbt,people.deceased_person,Patrick Joseph Morrissey,1936-03-07,
m.010fh002,people.person,Charles Gordon Bell,1889-05-31,1918-07-29
m.010fhhgz,people.person,Juan Carlos Mendoza García,1975-07-07,
m.010fhyfd,people.person,Zhang Guofeng,1989-01-06,
m.010fk2nq,people.person,Margaret,1210,1250
m.010fkz36,people.person,Henrik Gulden,1995-12-29,
m.010fl0bm,people.person,Zofia Hilczer-Kurnatowska,1932-06-09,2013-08-11
m.010fls64,people.deceased_person,Mukund Varadarajan,1983-04-12,2014-04-25
m.010fnxgl,people.deceased_person,Geoffrey Franklin Collings,1905-11-10,2000
m.010fz_t7,people.person,Chinnicha Wongsawat,1981,
m.010g04ky,people.person,Josh Parker,2014-04-30,
m.010g0sp5,people.person,Mia Jexen,1984-03-19,
m.010g5vf0,people.person,Jacob Hammer,1894-10-31,1953
m.010g5x3h,people.person,Arthur Wellesley Secord,1891-11-07,1957
m.010g97pt,people.person,John Anthony McGill,2013-10-10,
m.010gjsc9,people.person,Guo Ping,1966,
m.010gl8dw,people.person,Javier Guízar Macías,1964-05-15,
m.010gmywh,people.person,Thomas Highet,1853,
m.010gnp2v,people.deceased_person,John Abell,1931-09-18,2004-05-24
m.010gp70x,people.person,Dennis Horlander,1952-09-06,
m.010gq08l,people.person,Isabelle Tsakiris,1960-11-19,
m.010gqn5y,people.person,David Grimes,1953-06-06,
m.010gqtvf,people.person,Pat McMahon,1986-11-05,
m.010gqtwd,people.person,Jerzy Wieteski,1934-10-16,2014-04-24
m.010grgv8,people.person,Olivier Ciappa,1979-03-17,
m.010gz0s9,people.person,Joshua M. Ferguson,1982,
m.010gzg3k,people.person,Corrado Taranto,1956-03-28,
m.010h32xp,people.person,Dids Main,1976-06-09,
m.010hlhdm,people.person,Michael Petrelis,1959-01-26,
m.010hnfkg,people.person,Rich Hart,1952-10-05,
m.010l5j1_,people.person,전현진,1970,
m.010lr2wd,people.person,Marqueston Huff,1992-04-06,
m.010lrsb9,people.person,Damian Stanisław Wandycz,1892-01-02,1974-05-12
m.010ls_1z,people.person,Dharamvir Gandhi,1951-06-01,
m.010lt494,people.person,James McNamara,1939-04-17,
m.010nclpw,people.person,René Kořenář,1962-10-15,
m.010nnrb4,people.person,Cassiano Saldanha,1977-05-09,
m.010ntkmw,people.person,Ludovic Kluger,1949,
m.010nyqbw,people.person,Maruli Sitompul,1937-12-21,
m.010pc_h6,people.deceased_person,Christopher Anne Templeton,1952-02-26,2011-02-15
m.010pdmkp,people.person,Uroš Rošer,1986-06-27,
